S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
从现在起到明年1月20日就职，他需要磨砺政策。,从现在起到明年1月20日就职，他需要磨砺他的政策。,"From now until he takes office on Jan. 20, he needs to sharpen his policies.","Between now and his inauguration on Jan. 20, he needs to sharpen his policies.",0,,
被迫流离失所的人数达到了历史新高，联合国也将在9月19日召开峰会讨论这个问题。,今年，被迫流离失所的人数达到了历史新高，联合国也将在9月19日召开峰会讨论这个问题。,"The number of forcibly displaced people is at an all-time high, and the UN will convene a summit on 19 September to discuss the issue.","This year, the number of forcibly displaced people is at an all-time high, and the United Nations will convene a summit on 19 September to discuss the issue.",0,,
在这个夭折的解决方案提出十天后，欧元集团改变思路，采取了他们此前竭力避免的方法。,于是，在这个夭折的解决方案提出十天后，欧元集团改变思路，采取了他们此前竭力避免的方法。,"Ten days after the premature solution was proposed, the Eurogroup changed course and took the approach it had previously avoided.","So, ten days after the premature solution was proposed, the Eurogroup changed its mind and took the approach it had previously avoided.",1,course,mind
"研究表明如果所有育龄妇女都能接受中学教育，那么五岁以前死亡的儿童人数每年将下降约350,000人。","事实上， 研究表明如果所有育龄妇女都能接受中学教育，那么五岁以前死亡的儿童人数每年将下降约350,000人。","Studies have shown that if all women of childbearing age had access to secondary education, the number of children dying before their fifth birthday would drop by about 350,000 per year.","In fact, studies show that if all women of childbearing age had access to secondary education, the number of children dying before their fifth birthday would drop by about 350,000 per year.",0,,
中印两国一直在全球各地往返奔波，签署在经济上是成本巨大的协议来试图锁定新的产油国的产油。,中印两国一直在全球各地往返奔波，签署在经济上和政治上都是成本巨大的协议来试图锁定新的产油国的产油。,"China and India have been traveling around the world, signing economically costly deals to try to lock in new producers.","China and India have been traveling back and forth around the world, signing costly economic and political agreements to try to lock in new producers.",1,,back and forth
两者相加，拥有远超600欧元的借贷能力，而这一能力将随着对葡萄牙贷款得到偿还而逐年增加。,两者相加，拥有远超600欧元的借贷能力，而这一能力将随着对葡萄牙和爱尔兰贷款得到偿还而逐年增加。,"Combined, they have a borrowing capacity of well over €600, which will increase every year as the loan to Portugal is repaid.","Combined, they have a borrowing capacity of well over €600, which will increase year by year as loans to Portugal and Ireland are repaid.",0,,
与此同时，持续不作为将恶化疏离，形成不信任的恶性循环，只有打破这一循环，才有采取有效行动的可能。,与此同时，持续不作为将恶化疏离，形成不信任和瘫痪的恶性循环，只有打破这一循环，才有采取有效行动的可能。,"At the same time, sustained inaction will exacerbate alienation and create a vicious circle of mistrust that can only be broken if effective action is possible.","At the same time, sustained inaction will exacerbate alienation and create a vicious circle of mistrust and paralysis that can only be broken if effective action is possible.",0,,
近几年来全权委托资金已经在很大程度上接管了整个系统，已经占到了几大机构资金来源的90％以上。,不幸的是，近几年来全权委托资金已经在很大程度上接管了整个系统，已经占到了几大机构资金来源的90％以上。,"In recent years, discretionary funds have largely taken over the entire system, accounting for more than 90% of the funding sources of several major institutions.","Unfortunately, discretionary funding has largely taken over the system in recent years, accounting for more than 90% of the funding sources of several major institutions.",1,entire,
下一步是评估我们应该期望这一现实带来哪些东西，以及形成哪些衡量成功的新指标。,下一步是评估我们应该期望这一新现实带来哪些东西，以及形成哪些衡量成功的新指标。,The next step is to assess what we should expect from this reality and what new metrics to measure success will emerge.,The next step is to assess what we should expect from this new reality and what new metrics to measure success will emerge.,0,,
9%，这按照过去的标准而言是软弱的，但是对于德国情绪而言却是大有希望的宽慰。,9%，这按照过去的标准而言是软弱的，但是对于受伤的德国情绪而言却是大有希望的宽慰。,"9%, which is weak by past standards, but a promising relief for German sentiment.","9% is weak by past standards, but a promising relief for the wounded German mood.",0,,
9%，加上再投资，这意味着在一个免税账户中的投资每十年实际价值就翻一番。,9%，加上再投资和分红，这意味着在一个免税账户中的投资每十年实际价值就翻一番。,"9%, plus reinvestment, which means that the real value of investments in a tax-free account doubles every ten years.","9%, plus reinvestment and dividends, which means that the real value of investments in a tax-free account doubles every ten years.",0,,
伴随欧洲人口从世界总人口的1/5增长到1/4，数百万人离开自己的祖国奔赴其他大陆。,19世纪，伴随欧洲人口从世界总人口的1/5增长到1/4，数百万人离开自己的祖国奔赴其他大陆。,"As Europe's population grew from 1/5 to 1/4 of the world's population, millions of people left their home countries for other continents.","In the 19th century, as the population of Europe grew from 1/5 to 1/4 of the world's population, millions of people left their homelands for other continents.",0,,
除了这些国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,除了这些国家以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,"In addition to the choices made by these countries, America's own choices are important in determining what kind of future the United States faces.","In addition to the choices made by these and others, America's own choices are important in determining the future facing the United States.",1,what kind of,
鉴于政治不稳定，他们质疑短期推迟所带来的损害，尽管大多数是自我造成的。,鉴于塞尔维亚政治不稳定，他们质疑短期推迟所带来的损害，尽管大多数是自我造成的。,"Given the political instability, they questioned the damage caused by short-term delays, though mostly self-inflicted.","Given Serbia's political instability, they questioned the damage caused by the short-term delay, though mostly self-inflicted.",0,,
通过对这些数据进行适当的调整，我们可以对以上城市的失业状况做出测算并由此推算全国的真实失业率。,通过对这些数据进行适当的调整和处理，我们可以对以上城市的失业状况做出测算并由此推算全国的真实失业率。,"By adjusting these data appropriately, we can measure the unemployment situation in the above cities and estimate the true unemployment rate of the whole country.","By adjusting and processing these data appropriately, we can measure the unemployment situation in the above cities and estimate the true unemployment rate of the whole country.",0,,
这样，植根于一个可展示效果的行为，将产生一套碳定价的方式，建立一种自下而上的国际合作关系。,这样，植根于一个可展示效果的局部行为，将产生一套碳定价的方式，建立一种自下而上的国际合作关系。,"In this way, rooted in a demonstrable behavior, it will result in a carbon pricing approach, building a bottom-up international partnership.","In this way, rooted in a local behavior that demonstrates results, it will result in a carbon pricing approach, establishing a bottom-up international partnership.",0,,
这些国家很可能会在将来某个时候，选择对其债务进行违约，而不是继续承受痛苦。,这些国家很可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,"It is likely that at some point in the future, these countries will choose to default on their debts rather than continue to suffer.","It is likely that at some point in the future, these countries will choose to default on their external debt rather than continue to suffer.",0,,
这些国家在经济社会，科技上获得了成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,这些国家在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,"These countries have achieved economic, social, scientific and technological success, and are becoming regional, if not global, leaders in the region of the 21st century.","These countries have achieved great economic, social, scientific and technological success, and are becoming regional and even global leaders in the 21st century.",1,in the region of,
这两个国家都是它的邻国，而且至少在理论上，两国的领导人都是他的同路人。,这两个国家都是它的邻国，而且至少在理论上，两国的领导人都是他在意识形态方面的同路人。,"Both countries are its neighbors, and, at least in theory, the leaders of both countries are his fellow travelers.","Both countries are its neighbors, and, at least in theory, the leaders of both countries are his ideological fellows.",1,travelers,
这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列。,这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,"This trend reflects frustration with the current diplomatic impasse, and it is fair to say that Israel is to blame.","This trend reflects frustration at the current diplomatic impasse, and it is fair to say that Israel, not Palestine, is to blame.",0,,
因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,"Because it is basically a commitment to more talks, not action.","This plan does not look surprising, because it basically promises countries more talks rather than actual action.",1,,actual
多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到好处。,近数十年来，多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到好处。,Most Arab countries are benefiting in some way from the Middle East's rich oil and gas reserves.,"In recent decades, most Arab countries have benefited in some way from the Middle East's rich oil and gas reserves.",0,,
近年来虽然一直谣传穆巴拉克的身体状况糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,"Although there have been rumors in recent years that Mubarak's poor health has been reported, it was not officially confirmed until November 2003, when it could no longer be concealed.","Although there have been rumors in recent years that Mubarak's health is very bad, it was not officially confirmed until November 2003, when it could no longer be concealed.",1,reported,
希腊有效吸收的欧盟现代化资金只有5%，但当时希腊未必定要如此。,过去的10年，希腊有效吸收的欧盟现代化资金只有5%，但当时希腊未必定要如此。,"Greece effectively absorbed only 5% of EU modernization funds, but that was not necessarily the case for Greece at the time.","Over the past 10 years, Greece has effectively absorbed only 5% of EU modernization funds, but that wasn't necessarily the case for Greece at the time.",0,,
民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,"The nation-state has always been an imaginary community for which people are willing to sacrifice, and most leaders believe that their primary obligation should be to their citizens.","For the past two centuries, the nation-state has been an imaginary community for which people are willing to sacrifice, and most leaders believe that their primary obligation should be to their citizens.",0,,
贫困阶层顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,贫困阶层相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,"The poor are submissive, willing to accept their humble status, content with the status quo, and have few complaints despite the hardships of life.","The poor are quite submissive, willing to accept their humble status, satisfied with the status quo, and have few complaints despite the hardships of life.",0,,
该报道还附加了由一个和《世界新闻》有合作关系的妇女拍摄的照片，并欢迎读者到该报纸的网站上下载。,该报道还附加了由一个和《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,The story was accompanied by a photograph taken by a woman who had a partnership with News of the World and was welcomed to download on the newspaper's website.,The story was accompanied by a photograph taken secretly by a woman who had a partnership with News of the World and was welcomed to download on the newspaper's website.,0,,
许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导。,许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,"Economic growth rates in many African countries tend to exceed 5 per cent, and the key to achieving this is stronger African leadership.","Economic growth rates in many African countries generally exceed 5 per cent, and the key to achieving this is stronger African leadership and more reliable governance.",0,,
直到1941年和第二次世界大战爆发，失业率也并没有稳定地降到15%以下。,虽然如此，直到1941年和第二次世界大战爆发，失业率也并没有稳定地降到15%以下。,"Until 1941 and the outbreak of World War II, the unemployment rate did not steadily fall below 15%.","Nevertheless, until 1941 and the outbreak of World War II, the unemployment rate did not steadily fall below 15%.",0,,
自二战以来，拉丁美洲各国似乎成了货币政策的实验室，尝试过汇率制度，其中有些效果尚可，大多非常失败。,自二战以来，拉丁美洲各国似乎成了货币政策的实验室，尝试过不计其数的汇率制度，其中有些效果尚可，大多非常失败。,"Since World War II, Latin American countries seem to have become laboratories for monetary policy, experimenting with exchange-rate regimes, some of which have worked well and most have failed.","Since World War II, Latin American countries seem to have become laboratories for monetary policy, experimenting with numerous exchange-rate regimes, some of which have worked well and most have failed.",0,,
而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心的远景。,而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,"And this is what Europe lacks today, because political leaders are unable to paint an inspiring vision for their people.","And this is what Europe lacks today, because political leaders are unable to paint an inspiring and forward-looking vision for their people.",0,,
尽管最终解体的可能性蕴含着巨大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,而且，尽管最终解体的可能性蕴含着巨大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,"Despite the enormous risks of eventual disintegration, this delaying strategy is still what much of the eurozone is willing to pursue.","And, despite the enormous risks associated with the possibility of eventual disintegration, this delaying strategy is still a willingness for much of the eurozone.",1,,associated with the possibility of
通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的主要原因之一。,结果，通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的主要原因之一。,"Public employment, which should normally have risen during the recovery period, has been one of the main causes of high unemployment over the past three years.","As a result, public employment, which should normally have risen during the recovery, has been one of the main causes of high unemployment over the past three years.",0,,
尽管他们都承担了严格的责任，但相对其报酬来讲，破产案产业管理人工作的风险是很高的。,结果是，尽管他们都承担了严格的责任，但相对其报酬来讲，破产案产业管理人工作的风险是很高的。,"Although they all bear strict responsibilities, the risk of working as a bankruptcy estate administrator is high relative to their remuneration.","As a result, although they all bear strict responsibilities, the risk of working as a bankruptcy estate administrator is high relative to their remuneration.",0,,
日本政府税收占总支出的比例下降到50%以下，这对战后的日本来说尚属首次。,结果在本财政年度，日本政府税收占总支出的比例下降到50%以下，这对战后的日本来说尚属首次。,"The share of government tax revenue in total spending fell below 50 percent, the first time in postwar Japan.","As a result, the ratio of government tax revenue to total expenditure fell below 50% this fiscal year, the first time in postwar Japan.",0,,
经过13年的谈判、推迟，联合国大会将在本月对一项全面暂停死刑提议进行投票。,经过13年的谈判、推迟以及犹豫，联合国大会将在本月对一项全面暂停死刑提议进行投票。,"After 13 years of negotiations and delays, the UN General Assembly will vote this month on a proposal for a total moratorium on the death penalty.","After 13 years of negotiations, delays and hesitation, the UN General Assembly will vote this month on a proposal for a total moratorium on the death penalty.",0,,
经济实力将成为取胜的关键因素，很多人认为这种变化将会开启由日德两国主导的新世界。,经济实力将成为世界政治格局中取胜的关键因素，很多人认为这种变化将会开启由日德两国主导的新世界。,"Economic power will be a key factor in victory, and many believe that this change will open up a new world dominated by Japan and Germany.","Economic power will be a key success factor in the world's political landscape, and many believe that this change will open up a new world dominated by Japan and Germany.",0,,
第一项成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,"The first success came at the beginning of the year, when Guinness World Records set a record for the largest drug donation in 24 hours.","The first notable success came at the beginning of the year, when Guinness World Records set a record for the largest drug donation in 24 hours.",0,,
联合国预测说以一半的代价我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,相形之下，联合国预测说以一半的代价我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,"The United Nations predicts that at half the cost we will be able to pay for clean water, sanitation, basic health care and education for everyone in the world.","By contrast, the United Nations predicts that at half the cost we will pay for clean water, sanitation, basic health care and education for everyone in the world.",0,,
参议员还由各州立法机构选定，而不是由选民直接选出。,直到1913年，参议员还由各州立法机构选定，而不是由选民直接选出。,"Senators are also selected by state legislatures, not directly by voters.","Until 1913, senators were selected by state legislatures, not directly by voters.",1,also,
目前已经流传着多个改革方案，其中包括一项将缓解当前对商业地产税限制的第13号州宪法修正案的投票修改动议。,目前已经流传着多个改革方案，其中包括一项将极大缓解当前对商业地产税限制的第13号州宪法修正案的投票修改动议。,"Several reforms have been circulating, including a vote to amend the 13th state constitutional amendment that would ease current restrictions on commercial property taxes.","Several reforms have been circulated, including a vote to amend the 13th state constitution that would significantly ease current restrictions on commercial property taxes.",1,amendment,
由古希腊悲剧，电视情景喜剧所带来的间接体验他人痛苦的体验，都在扩张道德范围方面扮演着极为重要的角色。,由古希腊悲剧，电视情景喜剧和新闻故事所带来的间接体验他人痛苦的体验，都在扩张道德范围方面扮演着极为重要的角色。,"From ancient Greek tragedies to television sitcoms, the indirect experience of experiencing the pain of others plays an extremely important role in expanding the scope of morality.","The indirect experience of experiencing the suffering of others, brought about by ancient Greek tragedies, television sitcoms, and news stories, all play an extremely important role in expanding the scope of morality.",1,,all
由于房地产是消费行为的驱动力，只要房价今后出现进一步大幅下跌的局面就必将削弱消费者的信心，使消费降低。,由于房地产是消费行为的关键驱动力，只要房价今后出现进一步大幅下跌的局面就必将削弱消费者的信心，使消费降低。,"Since real estate is the driving force of consumer behavior, as long as there is a further sharp decline in housing prices in the future, it will inevitably weaken consumer confidence and reduce consumption.","Since real estate is a key driver of consumer behavior, any further sharp fall in house prices in the future will inevitably weaken consumer confidence and reduce consumption.",1,as long as there is,any
由奥斯曼帝国诸部组成的旧中东显然已经分崩离析，其中美国在这个冲突频发地区的行为要占很大原因。,由一战后的奥斯曼帝国诸部组成的旧中东显然已经分崩离析，其中美国在这个冲突频发地区的行为要占很大原因。,"The old Middle East, made up of the Ottoman Empire, is clearly falling apart, and the actions of the United States in this conflict-ridden region are largely due.","The old Middle East, made up of the post-World War I Ottoman empire, is clearly falling apart, and the actions of the United States in this conflict-ridden region are largely responsible.",0,,
改革所取得的进展并没有像帕乔里和其他一些人所希望的那么大、那么快。,然而，改革所取得的进展并没有像帕乔里和其他一些人所希望的那么大、那么快。,Progress on reform has not been as great and as fast as Pachauri and others had hoped.,"However, progress on reform has not been as great and as fast as Pachauri and others had hoped.",0,,
在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,然而，在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,"After the recent elections in the United States, the Democratic majority gave the union power the upper hand, thus tying the hands of Obama, who personally owned the trade, President Ma.","However, after the recent elections in the United States, the Democratic majority gave the union power the upper hand, thus tying the hands of the pro-trade President Ma of Oba.",1,who personally owned the trade,
日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,然而如今，日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,"Driving schools in Japan are suffering from a decline in the number of students, a phenomenon that cannot be explained by population decline alone.","Today, however, Japanese driving schools are suffering from a decline in the number of students, a phenomenon that cannot be explained by population decline alone.",0,,
没有这些改革，这个国家将在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,没有这些改革，这个国家将继续在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,"Without these reforms, the country will struggle in a quagmire, and no matter how eager the hopes of the people, real change will remain out of reach.","Without these reforms, the country will continue to struggle in a quagmire, and no matter how eager the people's hopes are, real change will remain out of reach.",0,,
以当前水平，仅仅在各国之间重新分配全球增长是不够的。,毕竟，以当前水平，仅仅在各国之间重新分配全球增长是不够的。,"At current levels, it is not enough to simply redistribute global growth among countries.","After all, at current levels, it is not enough to simply redistribute global growth among countries.",0,,
人类本性并不完全在于唯利是图，它同样会从智拿巧取中得到满足，就像别出心裁绕过各种法规一样。,毕竟，人类本性并不完全在于唯利是图，它同样会从智拿巧取中得到满足，就像别出心裁绕过各种法规一样。,"Human nature is not entirely mercenary, it is also satisfied by cleverness, just as it circumvents various regulations.","After all, human nature is not entirely mercenary, and it is also satisfied by outwit, just as it circumvents regulations.",1,various,
毕竟，不管如何不完美，希腊总归是民主国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,毕竟，不管如何不完美，希腊和阿根廷总归是民主国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,"After all, Greece is a democracy no matter how imperfect, as are most of Latin American and East Asian countries that fear being trapped in middle-income status.","After all, Greece and Argentina, however imperfect, are always democracies, as are most of Latin American and East Asian countries that fear being trapped in middle-income status.",1,,always
比方说，作为主席，我最近在日内瓦召开的世界卫生大会上与纽约和华盛顿的联合国及美国决策者讨论了我们的建议。,比方说，作为评论的主席，我最近在日内瓦召开的世界卫生大会上与纽约和华盛顿的联合国及美国决策者讨论了我们的建议。,"For example, as President, I recently discussed our recommendations at the World Health Assembly in Geneva with UN and US policymakers in New York and Washington.","For example, as Chair of the Review, I recently discussed our recommendations with UN and US policymakers in New York and Washington at the World Health Assembly in Geneva.",0,,
"美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","比如，美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","The U.S. physician shortage could reach nearly 95,000 by 2025, equivalent to 43 percent of the total number of active physicians today.","For example, the U.S. physician shortage could reach nearly 95,000 by 2025, equivalent to 43 percent of today's active physicians.",1,the total number of,
比如在德国，若将养老金债务计入其中，则整体负债与国内生产总值之比将从65%跃升为250%。,比如在德国，若将养老金债务计入其中，则整体负债与国内生产总值之比将从目前的65%跃升为250%。,"In Germany, for example, if pension debt were factored in, the overall debt-to-GDP ratio would jump from 65% to 250%.","In Germany, for example, if pension debt were factored in, the overall debt-to-GDP ratio would jump from the current 65% to 250%.",0,,
平均数和中位数家庭财富之间的差距在意大利是59％，在德国则高达282％。,此外，平均数和中位数家庭财富之间的差距在意大利是59％，在德国则高达282％。,The gap between average and median household wealth is 59% in Italy and 282% in Germany.,"In addition, the gap between average and median household wealth is 59% in Italy and 282% in Germany.",0,,
巴斯德研究所即将进行为期五个月的停产翻修，在此期间将无法生产更多疫苗。,此外，巴斯德研究所即将进行为期五个月的停产翻修，在此期间将无法生产更多疫苗。,"The Institut Pasteur is about to undergo a five-month shutdown overhaul, during which it will not be possible to produce more vaccines.","In addition, the Institut Pasteur is about to undergo a five-month shutdown overhaul, during which it will not be possible to produce more vaccines.",0,,
正是在这一点上，美国与法国有着本质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,正是在这一点上，美国与法国和德国有着本质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,"It is in this respect that the United States is fundamentally different from France, while Britain is very similar to the United States, neither of them trusts the state, much less depends on it.","It is in this respect that the United States is fundamentally different from France and Germany, while Britain is very similar to the United States, neither of them trusts the state, much less depends on it.",0,,
根据国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,根据非党派的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,"According to projections from the Congressional Budget Office, this will cause 13 million people to lose health insurance, and premiums will rise 10 percent over the next decade.","According to projections from the nonpartisan Congressional Budget Office, this will cause 13 million people to lose health insurance, and premiums will rise 10 percent over the next decade.",0,,
来自世界上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些生物。,来自世界上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,Representatives from the world's leading fishing nations gathered in Australia this fall to discuss limiting krill catches as a way to help those creatures.,Representatives from the world's leading fishing nations gathered in Australia this fall to discuss limiting krill catches as a way to help those that depend on krill for their livelihoods.,1,creatures,
有时候，在真正制造以前的大量无形的生产过程构成了附加值的80%。,有时候，在真正制造以前和以后的大量无形的生产过程构成了附加值的80%。,"Sometimes, a large number of intangible production processes before they are actually manufactured constitute 80% of the added value.","Sometimes, a large number of intangible production processes before and after the actual manufacturing constitute 80% of the added value.",0,,
有一项条款让这一现象再清楚不过了，那就是给予最不发达国家几乎免税的发达国家的市场准入。,有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家几乎免税的发达国家的市场准入。,This phenomenon could not be clearer by a provision that grants market access to developed countries that are virtually duty-free for the least developed countries.,"This phenomenon could not be clearer by a provision that provides market access to developed countries, which appear to be virtually duty-free.",1,for the least developed countries,
2008年金融危机爆发后，发达国家的停滞不前的增长和高失业助长了采取更多保护主义措施的要求。,更糟糕的是，2008年金融危机爆发后，发达国家的停滞不前的增长和高失业助长了采取更多保护主义措施的要求。,"After the 2008 financial crisis, stagnant growth and high unemployment in developed countries fueled calls for more protectionist measures.","To make matters worse, stagnant growth and high unemployment in developed countries after the 2008 financial crisis fueled calls for more protectionist measures.",0,,
无论顾拜旦曾抱有何种希望，世界主义和跨文化的兄弟情谊都不像原始的部族情绪那样唾手可得。,显而易见的是，无论顾拜旦曾抱有何种希望，世界主义和跨文化的兄弟情谊都不像原始的部族情绪那样唾手可得。,"Whatever Coubertin's hopes, cosmopolitanism and cross-cultural brotherhood were not as accessible as primitive tribal sentiments.","What is clear is that, whatever Coubertin's hopes, cosmopolitanism and cross-cultural brotherhood are not as readily available as primitive tribal sentiments.",0,,
同一片森林可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,明天，同一片森林可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,The same forest can be uprooted because there are companies extracting the fossil fuels that are at the root of climate change's problems.,"Tomorrow, the same forest could be uprooted as companies extract the fossil fuels that are at the root of climate change's problems.",0,,
无论是从当地还是从国际社会角度来看，耶路撒冷的状态仍是一个问题。,无论是从当地还是从国际社会角度来看，耶路撒冷的状态仍是一个悬而未决的问题。,"The state of Jerusalem remains an issue, both from the perspective of the ground and the international community.","The status of Jerusalem remains an open question, both from the perspective of the ground and the international community.",0,,
我警告说，房价已经在2006年夏天从危险的高水平开始下跌，这意味着未来建筑业的崩溃和家庭财富的损失。,我警告说，房价已经在2006年夏天从危险的高水平开始下跌，这意味着未来建筑业的崩溃和家庭财富的巨大损失。,"I warn that house prices have already begun to fall from dangerously high levels in the summer of 2006, implying a future collapse in the construction sector and a loss of household wealth.","I warn that house prices have already started to fall from dangerously high levels in the summer of 2006, which means a future collapse of the construction industry and a huge loss of household wealth.",0,,
我们这个从战争的灰烬中建立起来联盟，在一个日益不安全的世界上是一支维护和平与推进合作的力量。,我们这个从战争的灰烬中建立起来联盟，在一个日益不安全和多极化的世界上是一支维护和平与推进合作的力量。,"Our alliance, built from the ashes of war, is a force for peace and cooperation in an increasingly insecure world.","Our alliance, built from the ashes of war, is a force for peace and cooperation in an increasingly insecure and multipolar world.",0,,
我们可以从一种保守的方式开始这种改变，即通过对我们所持有的教授头衔的意义进行再思考。,我们可以从一种最为保守的方式开始这种改变，即通过对我们所持有的教授头衔的意义进行再思考。,"We can start this change in a conservative way, by rethinking the meaning of the title of professor we hold.","We can start this change in the most conservative way, by rethinking the meaning of the professorship we hold.",0,,
在启蒙运动的曙光出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,我们不能忘记，在启蒙运动的曙光出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,"Incomes and living standards stagnated for centuries before the dawn of the Enlightenment, before science and freedom were embraced.","We must not forget that incomes and living standards stagnated for centuries before the dawn of the Enlightenment, before science and freedom were embraced.",0,,
当缅甸在1997年加入东盟时，在整个地区只有21万名缅甸难民。,当缅甸在1997年加入东盟时，在整个地区只有21万名缅甸难民和寻求政治避难者。,"When Myanmar joined ASEAN in 1997, there were only 210,000 Burmese refugees across the region.","When Myanmar joined ASEAN in 1997, there were only 210,000 Burmese refugees and political asylum seekers across the region.",0,,
这些限制因素在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,当然，这些限制因素在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,"These limiting factors existed centuries ago, when Malthus and Ricardo had not yet proposed a hypothesis, but","Of course, these constraints existed centuries ago, when Malthus and Ricardo had not yet come up with hypotheses, but",0,,
还有外交政策失误，正如与日本之间不断升级的问题所显示出来的一样。,当然，还有外交政策失误，正如与日本之间不断升级的问题所显示出来的一样。,"There are also foreign policy mistakes, as the escalating problems with Japan show.","And, of course, there are foreign policy mistakes, as the escalating problems with Japan show.",0,,
生活在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,当然，生活在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,"Millions of desperate people living in war zones and failed states have no choice but to seek refuge in rich countries, no matter how risky that may be.","Of course, millions of desperate people living in war zones and failed states have no choice but to seek refuge in rich countries, no matter how risky that means.",0,,
当欧元区通过协调能够达成一致的立场的时候，这会有助于欧盟作为一个整体并在国际范围找到共识。,当欧元区通过协调能够迅速地达成一致的立场的时候，这会有助于欧盟作为一个整体并在国际范围找到共识。,"When the eurozone coordinates positions that can be agreed upon, this will help the EU as a whole to find consensus at the international level.","When the eurozone can quickly agree on positions through coordination, this helps the EU as a whole to find consensus and internationally.",1,at the international level,and internationally
