S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
下一步是评估我们应该期望这一现实带来哪些东西，以及形成哪些衡量成功的新指标。,下一步是评估我们应该期望这一新现实带来哪些东西，以及形成哪些衡量成功的新指标。,The next step is to assess what we should expect from this reality and what new measures of success will emerge.,The next step is to assess what we should expect from this new reality and what new measures of success will emerge.,0,,
9%，这按照过去的标准而言是软弱的，但是对于德国情绪而言却是大有希望的宽慰。,9%，这按照过去的标准而言是软弱的，但是对于受伤的德国情绪而言却是大有希望的宽慰。,"9%, weak by past standards, but a hopeful relief for German sentiment.","9 percent, weak by past standards but promising relief to wounded German sentiment.",0,,
9%，加上再投资，这意味着在一个免税账户中的投资每十年实际价值就翻一番。,9%，加上再投资和分红，这意味着在一个免税账户中的投资每十年实际价值就翻一番。,"9%, plus reinvestment, means that an investment in a tax-free account doubles in real value every ten years.","9%, plus reinvestments and dividends, means that an investment in a tax-free account doubles in real value every ten years.",0,,
伴随欧洲人口从世界总人口的1/5增长到1/4，数百万人离开自己的祖国奔赴其他大陆。,19世纪，伴随欧洲人口从世界总人口的1/5增长到1/4，数百万人离开自己的祖国奔赴其他大陆。,"As Europe's population grew from one-fifth to one-quarter of the world's total, millions of people left their home countries for other continents.","In the 19th century, as the population of Europe increased from 1/5 of the world's total population to 1/4, millions of people left their homelands for other continents.",0,,
除了这些国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,除了这些国家以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,"In addition to the choices made by these countries, the choices made by the United States itself are also very important in determining what kind of future the United States faces.","In addition to the choices made by these countries and others, the choices made by the United States itself are also very important in determining the future that the United States faces.",1,what kind of,
鉴于政治不稳定，他们质疑短期推迟所带来的损害，尽管大多数是自我造成的。,鉴于塞尔维亚政治不稳定，他们质疑短期推迟所带来的损害，尽管大多数是自我造成的。,"Given the political instability, they question the damage of short-term delays, although most are self-inflicted.","Given Serbia's political instability, they questioned the damage of short-term delays, although most were self-inflicted.",0,,
通过对这些数据进行适当的调整，我们可以对以上城市的失业状况做出测算并由此推算全国的真实失业率。,通过对这些数据进行适当的调整和处理，我们可以对以上城市的失业状况做出测算并由此推算全国的真实失业率。,"By making appropriate adjustments to these data, we can measure the unemployment status of the above cities and then calculate the real unemployment rate of the whole country.","By properly adjusting and processing these data, we can measure the unemployment status of the above cities and then calculate the real unemployment rate of the whole country.",0,,
这样，植根于一个可展示效果的行为，将产生一套碳定价的方式，建立一种自下而上的国际合作关系。,这样，植根于一个可展示效果的局部行为，将产生一套碳定价的方式，建立一种自下而上的国际合作关系。,"In this way, rooted in a demonstrable behavior, there will be a set of carbon pricing methods, and a bottom-up international cooperation relationship will be established.","In this way, rooted in a local behavior that can demonstrate results, it will generate a set of carbon pricing methods and establish a bottom-up international cooperation relationship.",1,,results
这些国家很可能会在将来某个时候，选择对其债务进行违约，而不是继续承受痛苦。,这些国家很可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,These countries will likely choose to default on their debt at some point in the future rather than continue to suffer.,These countries will likely choose to default on their external debt at some point in the future rather than continue to suffer.,0,,
这些国家在经济社会，科技上获得了成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,这些国家在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,"These countries have achieved success economically, socially and technologically, and are becoming regional and even global leading forces in the 21st century.","These countries have achieved great success in economy, society and science and technology, and are becoming local, or even global leading forces in the 21st century.",1,,science
这两个国家都是它的邻国，而且至少在理论上，两国的领导人都是他的同路人。,这两个国家都是它的邻国，而且至少在理论上，两国的领导人都是他在意识形态方面的同路人。,"Both countries are its neighbors, and the leaders of both countries are his fellow travelers, at least in theory.","Both countries are its neighbours, and the leaders of both are, at least in theory, his ideological fellow-travelers.",0,,
这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列。,这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,"The trend reflects frustration with the current diplomatic impasse, and it is fair to say that Israel is to blame.","The trend reflects frustration with the current diplomatic impasse, and it is fair to say that Israel, not Palestine, is to blame.",0,,
因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,Because it basically just makes countries promise more talks rather than actual action.,"The plan is unremarkable, since it basically promises more talks rather than concrete action.",1,just,
多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到好处。,近数十年来，多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到好处。,Most Arab countries are benefiting in one way or another from the Middle East's rich oil and gas reserves.,"In recent decades, most Arab countries have benefited in some way from the Middle East's rich oil and gas reserves.",0,,
近年来虽然一直谣传穆巴拉克的身体状况糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,"Mubarak's poor health had been rumored in recent years, but it was not officially confirmed until November 2003 when it could no longer be concealed.","Although there have been rumors in recent years that Mubarak's physical condition is very bad, it was not officially confirmed until November 2003 when it could no longer be concealed.",1,health,physical condition
希腊有效吸收的欧盟现代化资金只有5%，但当时希腊未必定要如此。,过去的10年，希腊有效吸收的欧盟现代化资金只有5%，但当时希腊未必定要如此。,"Greece effectively absorbed only 5% of EU modernization funds, but that was not necessarily the case for Greece at the time.","In the past 10 years, Greece effectively absorbed only 5% of EU modernization funds, but Greece did not necessarily have to be so.",1,at the time,
民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,"The nation-state has always been an imagined community for which people are willing to die, and most leaders feel that their primary obligation is to face their citizens.","For the past two centuries, nation-states have been imaginary communities for which people are willing to die, and most leaders feel that their primary obligation is to face their citizens.",1,always,
贫困阶层顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,贫困阶层相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,"The poor submissively accept their humble status, are content with the status quo, and have no complaints despite the hardships of life.","The poor class is quite submissive. They are willing to accept their humble status and be content with the status quo. Although life is difficult, they have no complaints.",1,,class
该报道还附加了由一个和《世界新闻》有合作关系的妇女拍摄的照片，并欢迎读者到该报纸的网站上下载。,该报道还附加了由一个和《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,"The report is accompanied by a photo taken by a woman affiliated with News of the World, and readers are welcome to download it from the newspaper's website.","Attached to the report are photos secretly taken by a woman affiliated with News of the World, and readers are welcome to download them from the newspaper's website.",0,,
许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导。,许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,"Economic growth rates in many African countries typically exceed 5%, and the key to achieving this is stronger African leadership.","Economic growth rates in many African countries typically exceed 5%, and the key to achieving this is stronger African leadership and more credible governance.",0,,
直到1941年和第二次世界大战爆发，失业率也并没有稳定地降到15%以下。,虽然如此，直到1941年和第二次世界大战爆发，失业率也并没有稳定地降到15%以下。,Unemployment did not fall steadily below 15% until 1941 and the outbreak of World War II.,"Even so, unemployment did not fall steadily below 15% until 1941 and the outbreak of World War II.",0,,
自二战以来，拉丁美洲各国似乎成了货币政策的实验室，尝试过汇率制度，其中有些效果尚可，大多非常失败。,自二战以来，拉丁美洲各国似乎成了货币政策的实验室，尝试过不计其数的汇率制度，其中有些效果尚可，大多非常失败。,"Since World War II, Latin American countries seem to have become laboratories of monetary policy, trying exchange rate regimes, some of which have been effective, and most of them have failed.","Since World War II, Latin American countries seem to have become a laboratory of monetary policy, trying countless exchange rate regimes, some of which have been effective, and most of them have failed.",0,,
而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心的远景。,而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,"And that is what is lacking in Europe today, as political leaders fail to paint an inspiring vision for their own people.","And that is what is lacking in Europe today, as political leaders fail to paint an inspiring and forward-looking vision for their own people.",0,,
尽管最终解体的可能性蕴含着巨大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,而且，尽管最终解体的可能性蕴含着巨大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,"Despite the huge risks associated with the possibility of an eventual disintegration, this delaying strategy is one that most countries in the eurozone are willing to adopt.","And, despite the huge risks inherent in the possibility of eventual disintegration, this delaying strategy remains one that most of the eurozone is willing to pursue.",1,,remains
通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的主要原因之一。,结果，通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的主要原因之一。,"Public employment, which should normally rise during a recovery, has been one of the main causes of high unemployment over the past three years.","As a result, public employment, which should normally rise during a recovery, has been one of the main causes of high unemployment over the past three years.",0,,
尽管他们都承担了严格的责任，但相对其报酬来讲，破产案产业管理人工作的风险是很高的。,结果是，尽管他们都承担了严格的责任，但相对其报酬来讲，破产案产业管理人工作的风险是很高的。,"Although they all assume strict liability, the risks associated with the work of bankruptcy estate administrators are high relative to their compensation.","As a result, bankruptcy estate administrators work at high risk relative to their compensation, although they all assume strict liability.",0,,
日本政府税收占总支出的比例下降到50%以下，这对战后的日本来说尚属首次。,结果在本财政年度，日本政府税收占总支出的比例下降到50%以下，这对战后的日本来说尚属首次。,"For the first time in postwar Japan, the Japanese government's tax-to-total spending ratio fell below 50 percent.","As a result, for the first time in postwar Japan, the Japanese government's tax-to-total spending ratio fell below 50 percent this fiscal year.",0,,
经过13年的谈判、推迟，联合国大会将在本月对一项全面暂停死刑提议进行投票。,经过13年的谈判、推迟以及犹豫，联合国大会将在本月对一项全面暂停死刑提议进行投票。,"After 13 years of negotiations and delays, the UN General Assembly will vote this month on a proposal for a blanket moratorium on the death penalty.","After 13 years of negotiations, delays and hesitation, the UN General Assembly will vote this month on a proposal for a blanket moratorium on the death penalty.",0,,
经济实力将成为取胜的关键因素，很多人认为这种变化将会开启由日德两国主导的新世界。,经济实力将成为世界政治格局中取胜的关键因素，很多人认为这种变化将会开启由日德两国主导的新世界。,"Economic strength will be the key to victory, and many believe this change will open up a new world dominated by Japan and Germany.","Economic strength will be the key factor for success in the world political landscape, and many believe this change will usher in a new world dominated by Japan and Germany.",1,,factor
第一项成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,"The first success came at the beginning of the year, when Guinness World Records set a record for the largest drug donation in 24 hours.","The first notable success came at the beginning of the year, when the Guinness Book of World Records set a record for the largest drug donation in 24 hours.",0,,
联合国预测说以一半的代价我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,相形之下，联合国预测说以一半的代价我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,"The United Nations predicts that for half the cost we can pay for clean water, sanitation, basic health care and education for everyone in the world.","In contrast, the United Nations predicts that for half the cost we could pay for clean water, sanitation, basic health care and education for everyone in the world.",0,,
参议员还由各州立法机构选定，而不是由选民直接选出。,直到1913年，参议员还由各州立法机构选定，而不是由选民直接选出。,Senators are also chosen by state legislatures rather than directly by voters.,"Until 1913, senators were selected by state legislatures rather than directly by voters.",1,also,
目前已经流传着多个改革方案，其中包括一项将缓解当前对商业地产税限制的第13号州宪法修正案的投票修改动议。,目前已经流传着多个改革方案，其中包括一项将极大缓解当前对商业地产税限制的第13号州宪法修正案的投票修改动议。,"Several reform proposals are already circulating, including a ballot change to the 13th State Constitution Amendment that would ease current restrictions on commercial property taxes.","Several reform proposals are already circulating, including a ballot change to the 13th Amendment to the State Constitution that would significantly ease current restrictions on commercial property taxes.",0,,
由古希腊悲剧，电视情景喜剧所带来的间接体验他人痛苦的体验，都在扩张道德范围方面扮演着极为重要的角色。,由古希腊悲剧，电视情景喜剧和新闻故事所带来的间接体验他人痛苦的体验，都在扩张道德范围方面扮演着极为重要的角色。,The indirect experience of other people's pain brought about by ancient Greek tragedies and TV sitcoms all play an extremely important role in expanding the scope of morality.,"The vicarious experience of other people's pain brought about by ancient Greek tragedies, television sitcoms, and news stories all play a huge role in expanding the moral spectrum.",1,extremely,
由于房地产是消费行为的驱动力，只要房价今后出现进一步大幅下跌的局面就必将削弱消费者的信心，使消费降低。,由于房地产是消费行为的关键驱动力，只要房价今后出现进一步大幅下跌的局面就必将削弱消费者的信心，使消费降低。,"Since real estate is the driving force of consumer behavior, as long as housing prices fall further in the future, it will certainly weaken consumer confidence and reduce consumption.","Since real estate is the key driving force of consumer behavior, as long as housing prices fall further in the future, it will certainly weaken consumer confidence and reduce consumption.",0,,
由奥斯曼帝国诸部组成的旧中东显然已经分崩离析，其中美国在这个冲突频发地区的行为要占很大原因。,由一战后的奥斯曼帝国诸部组成的旧中东显然已经分崩离析，其中美国在这个冲突频发地区的行为要占很大原因。,"The old Middle East, made up of the various divisions of the Ottoman Empire, is clearly falling apart, and the behavior of the United States in this conflict-prone region is largely to blame.","The old Middle East, made up of the divisions of the post-World War I Ottoman Empire, is clearly falling apart, and U.S. behavior in the conflict-ridden region is largely to blame.",1,various,
改革所取得的进展并没有像帕乔里和其他一些人所希望的那么大、那么快。,然而，改革所取得的进展并没有像帕乔里和其他一些人所希望的那么大、那么快。,Progress on reform has not been as big or as fast as Pachauri and some others had hoped.,"Yet reforms have not moved as far, or as quickly, as Pachauri and some others had hoped.",0,,
在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,然而，在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,"After recent elections in the United States, a Democratic majority has given unions the upper hand, tying the hands of pro-free trade President Barack Obama.","However, after recent elections in the United States, a Democratic majority has given unions the upper hand, tying the hands of pro-free trade President Barack Obama.",0,,
日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,然而如今，日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,"However, driving schools in Japan are suffering from a decrease in the number of students. This phenomenon cannot be explained solely from the perspective of population decrease.","Today, however, driving schools in Japan are suffering from a decrease in the number of students. This phenomenon cannot be explained solely from the perspective of population decline.",0,,
没有这些改革，这个国家将在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,没有这些改革，这个国家将继续在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,"Without these reforms, the country will struggle in the quagmire, and no matter how eagerly the people hope, real change will remain elusive.","Without these reforms, the country will continue to struggle in the quagmire, and no matter how eagerly the people hope, real change will remain elusive.",0,,
以当前水平，仅仅在各国之间重新分配全球增长是不够的。,毕竟，以当前水平，仅仅在各国之间重新分配全球增长是不够的。,"At current levels, it is not enough to redistribute global growth across countries.","After all, at current levels, simply redistributing global growth across countries is not enough.",1,,simply
人类本性并不完全在于唯利是图，它同样会从智拿巧取中得到满足，就像别出心裁绕过各种法规一样。,毕竟，人类本性并不完全在于唯利是图，它同样会从智拿巧取中得到满足，就像别出心裁绕过各种法规一样。,"Human nature is not entirely mercenary, it also finds satisfaction in cleverness, just as ingenuity around various regulations.","After all, human nature isn't all about profit-seeking; it derives its satisfaction from cleverness as much as it does from circumventing regulations.",1,also;various,
毕竟，不管如何不完美，希腊总归是民主国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,毕竟，不管如何不完美，希腊和阿根廷总归是民主国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,"After all, Greece is a democracy, however imperfect it may be, and so are most of Latin America and East Asia that worry about being stuck in the middle-income bracket.","After all, Greece and Argentina, however imperfect they are, are democracies, as are most of Latin America and East Asia, which worry about being stuck in the middle-income bracket.",0,,
比方说，作为主席，我最近在日内瓦召开的世界卫生大会上与纽约和华盛顿的联合国及美国决策者讨论了我们的建议。,比方说，作为评论的主席，我最近在日内瓦召开的世界卫生大会上与纽约和华盛顿的联合国及美国决策者讨论了我们的建议。,"For example, as President, I discussed our proposals with UN and US policymakers in New York and Washington at the recent World Health Assembly in Geneva.","For example, as chair of the review, I discussed our proposals with UN and US policymakers in New York and Washington at the recent World Health Assembly in Geneva.",0,,
"美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","比如，美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","The U.S. physician shortage could reach nearly 95,000 by 2025, equivalent to 43% of all physicians employed today.","For example, the U.S. physician shortage could reach nearly 95,000 by 2025, equivalent to 43% of the total number of physicians employed today.",1,,the total number of
比如在德国，若将养老金债务计入其中，则整体负债与国内生产总值之比将从65%跃升为250%。,比如在德国，若将养老金债务计入其中，则整体负债与国内生产总值之比将从目前的65%跃升为250%。,"In Germany, for example, when pension liabilities are included, the overall debt-to-GDP ratio jumps from 65% to 250%.","In Germany, for example, including pension liabilities would jump the overall debt-to-GDP ratio to 250% from the current 65%.",0,,
平均数和中位数家庭财富之间的差距在意大利是59％，在德国则高达282％。,此外，平均数和中位数家庭财富之间的差距在意大利是59％，在德国则高达282％。,The gap between average and median household wealth is 59% in Italy and 282% in Germany.,"Furthermore, the gap between average and median household wealth is 59% in Italy and as high as 282% in Germany.",1,,as high as
巴斯德研究所即将进行为期五个月的停产翻修，在此期间将无法生产更多疫苗。,此外，巴斯德研究所即将进行为期五个月的停产翻修，在此期间将无法生产更多疫苗。,"The Institut Pasteur is about to undergo a five-month shutdown for renovations, during which it will not be able to produce any more vaccines.","In addition, the Institut Pasteur is about to undergo a five-month shutdown for renovations, during which time it will not be able to produce any more vaccines.",0,,
正是在这一点上，美国与法国有着本质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,正是在这一点上，美国与法国和德国有着本质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,"It is at this point that the United States is fundamentally different from France, while the United Kingdom is very similar to the United States in that neither trusts nor relies on the state.","It is at this point that the United States is fundamentally different from France and Germany, while the United Kingdom is very similar to the United States in that neither trusts nor relies on the state.",0,,
根据国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,根据非党派的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,"According to Congressional Budget Office projections, this would result in 13 million people losing their health insurance and raising premiums by 10% over the next decade.","That would result in 13 million people losing their health insurance and raising premiums by 10 percent over the next decade, according to projections by the nonpartisan Congressional Budget Office.",0,,
来自世界上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些生物。,来自世界上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,Representatives from the world's major fishing nations gathered in Australia this autumn to discuss limiting krill catches to help the creatures.,Representatives from the world's major fishing nations gathered in Australia this autumn to discuss limiting the catch of krill to help the creatures that depend on it.,0,,
有时候，在真正制造以前的大量无形的生产过程构成了附加值的80%。,有时候，在真正制造以前和以后的大量无形的生产过程构成了附加值的80%。,"Sometimes, the massive intangible production process before actual manufacturing constitutes 80% of the added value.","Sometimes, the massive intangible production process before and after the actual manufacture constitutes 80% of the added value.",0,,
有一项条款让这一现象再清楚不过了，那就是给予最不发达国家几乎免税的发达国家的市场准入。,有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家几乎免税的发达国家的市场准入。,"One provision made this clearer than ever, granting LDCs market access to developed countries almost duty-free.",One provision that makes this all too clear is the market access of developed countries that seem to grant LDCs almost duty-free access.,0,,
2008年金融危机爆发后，发达国家的停滞不前的增长和高失业助长了采取更多保护主义措施的要求。,更糟糕的是，2008年金融危机爆发后，发达国家的停滞不前的增长和高失业助长了采取更多保护主义措施的要求。,Stagnant growth and high unemployment in the developed world after the 2008 financial crisis fueled calls for more protectionist measures.,"To make matters worse, stagnant growth and high unemployment in the developed world after the 2008 financial crisis fueled calls for more protectionist measures.",0,,
无论顾拜旦曾抱有何种希望，世界主义和跨文化的兄弟情谊都不像原始的部族情绪那样唾手可得。,显而易见的是，无论顾拜旦曾抱有何种希望，世界主义和跨文化的兄弟情谊都不像原始的部族情绪那样唾手可得。,"Whatever hopes Coubertin had had, cosmopolitanism and intercultural brotherhood were not as readily available as primitive tribal sentiments.","What is clear is that, whatever hopes Coubertin had had, cosmopolitanism and intercultural brotherhood were not as readily available as primitive tribal sentiments.",0,,
同一片森林可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,明天，同一片森林可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,The same forest can be uprooted as companies extract the fossil fuels that are at the root of the climate change problem.,"Tomorrow, that same forest could be uprooted as companies extract the fossil fuels that are at the root of the climate change problem.",0,,
无论是从当地还是从国际社会角度来看，耶路撒冷的状态仍是一个问题。,无论是从当地还是从国际社会角度来看，耶路撒冷的状态仍是一个悬而未决的问题。,"The state of Jerusalem remains an issue, both locally and from the perspective of the international community.","The state of Jerusalem remains an open question, both locally and from the perspective of the international community.",0,,
我警告说，房价已经在2006年夏天从危险的高水平开始下跌，这意味着未来建筑业的崩溃和家庭财富的损失。,我警告说，房价已经在2006年夏天从危险的高水平开始下跌，这意味着未来建筑业的崩溃和家庭财富的巨大损失。,"I warned that house prices had already fallen from dangerously high levels in the summer of 2006, implying a future construction collapse and loss of household wealth.","I warned that house prices had already fallen from dangerously high levels in the summer of 2006, implying a future construction collapse and a huge loss of household wealth.",0,,
我们这个从战争的灰烬中建立起来联盟，在一个日益不安全的世界上是一支维护和平与推进合作的力量。,我们这个从战争的灰烬中建立起来联盟，在一个日益不安全和多极化的世界上是一支维护和平与推进合作的力量。,"Forged from the ashes of war, our alliance is a force for peace and cooperation in an increasingly insecure world.","Forged from the ashes of war, our alliance is a force for peace and cooperation in an increasingly insecure and multipolar world.",0,,
我们可以从一种保守的方式开始这种改变，即通过对我们所持有的教授头衔的意义进行再思考。,我们可以从一种最为保守的方式开始这种改变，即通过对我们所持有的教授头衔的意义进行再思考。,"We can start this change in a conservative way, by rethinking what it means to hold professorships.","We can start this change in the most conservative way possible, by rethinking what it means to hold professorships.",1,,possible
在启蒙运动的曙光出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,我们不能忘记，在启蒙运动的曙光出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,"Before the dawn of the Enlightenment, before the embrace of science and freedom, incomes and living standards stagnated for hundreds of years.","We must not forget that before the dawn of the Enlightenment, before the embrace of science and freedom, incomes and living standards stagnated for hundreds of years.",0,,
当缅甸在1997年加入东盟时，在整个地区只有21万名缅甸难民。,当缅甸在1997年加入东盟时，在整个地区只有21万名缅甸难民和寻求政治避难者。,"When Myanmar joined ASEAN in 1997, there were only 210,000 Burmese refugees in the entire region.","When Myanmar joined ASEAN in 1997, there were only 210,000 Burmese refugees and asylum seekers in the entire region.",0,,
这些限制因素在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,当然，这些限制因素在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,"These constraints existed centuries ago, before Malthus and Ricardo hypothesized, but","Of course, these constraints existed centuries ago, before Malthus and Ricardo hypothesized, but",0,,
还有外交政策失误，正如与日本之间不断升级的问题所显示出来的一样。,当然，还有外交政策失误，正如与日本之间不断升级的问题所显示出来的一样。,"And foreign policy missteps, as escalating problems with Japan have shown.","Of course, there are also foreign policy missteps, as the escalating problems with Japan have shown.",0,,
生活在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,当然，生活在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,"Millions of desperate people living in war zones and in failed states have no choice but to seek refuge in rich countries, no matter how much risk that means.","Of course, millions of desperate people living in war zones and in failed states have no choice but to seek refuge in rich countries, no matter how much risk that means.",0,,
当欧元区通过协调能够达成一致的立场的时候，这会有助于欧盟作为一个整体并在国际范围找到共识。,当欧元区通过协调能够迅速地达成一致的立场的时候，这会有助于欧盟作为一个整体并在国际范围找到共识。,"When the eurozone can reach a consistent position through coordination, it will help the EU as a whole and find consensus internationally.","When the eurozone can quickly reach an agreed position through coordination, it will help the EU as a whole and find consensus internationally.",0,,
当时总理默克尔拒绝为全欧洲的金融机构担保，声称各国的烂摊子该由各国自己内部处理。,当时德国总理默克尔拒绝为全欧洲的金融机构担保，声称各国的烂摊子该由各国自己内部处理。,"At the time, Chancellor Angela Merkel refused to guarantee financial institutions across Europe, claiming that the mess in each country should be dealt with internally by each country.","At that time, German Chancellor Angela Merkel refused to guarantee financial institutions across Europe, claiming that the mess in each country should be dealt with internally by each country.",0,,
当巴罗索在2004年上任的时候，人们一再询问他是否对欧洲未来有规划。,当巴罗索在2004年上任的时候，人们一再询问他是否对欧洲未来有雄伟规划。,"When Barroso took office in 2004, he was repeatedly asked if he had plans for Europe's future.","When Barroso took office in 2004, he was repeatedly asked whether he had grand plans for Europe's future.",0,,
尽管这种观点可能有点夸张，但对于相信经济进步的人来说，它也不无可取之处。,尽管这种观点可能有点夸张，但对于相信经济和社会进步的人来说，它也不无可取之处。,"While this view may be exaggerated, it has merit for those who believe in economic progress.","While this view may be exaggerated, it is not without merit for those who believe in economic and social progress.",0,,
尽管在这些领域表现出众的企业不少，但大部分仍严重缺乏这方面的能力。,尽管在这些领域表现出众的日本企业不少，但大部分仍严重缺乏这方面的能力。,"Although there are many companies that are outstanding in these fields, most of them still seriously lack the ability in this area.","Although there are many Japanese companies that are outstanding in these fields, most of them still lack the ability in this area.",1,seriously,
"但这7,550亿美元可能仍会有7,350亿美元，也有可能低至7,000亿美元。","尽管利率更高，但这7,550亿美元可能仍会有7,350亿美元，也有可能低至7,000亿美元。","But that $755 billion could still be $735 billion, or it could go as low as $700 billion.","Despite higher rates, that $755 billion could still be $735 billion, or it could go as low as $700 billion.",0,,
对其他的大国来说，2008年1月份到2009年1月份的年化需求情况有所不同。,对欧洲其他的大国来说，2008年1月份到2009年1月份的年化需求情况有所不同。,"For other large countries, the annualized demand from January 2008 to January 2009 was different.","For other major European countries, the annualized demand situation from January 2008 to January 2009 was different.",1,,situation
对政治职位上瘾总是令人担忧的，因为当领导人不再认识到限制的时候，民主就会变成专制。,对政治职位上瘾总是令人担忧的，因为当领导人不再认识到权力限制的时候，民主就会变成专制。,"Addiction to political office is always a concern, because when leaders no longer recognize limits, democracies can turn authoritarian.","Addiction to political office is always a concern, because when leaders no longer recognize the limits of power, democracies can turn authoritarian.",0,,
中情局催生了塔利班，在短短15年内，美国针对塔利班的政策重复了一遍。,实际上，中情局催生了塔利班，在短短15年内，美国针对塔利班的政策重复了一遍。,"The CIA gave birth to the Taliban, and in just 15 years, US policy against the Taliban repeated itself.","In effect, the CIA gave birth to the Taliban, and in just 15 years, US policy against the Taliban repeated itself.",0,,
实现这一目标需要实施与当前这些改革不一样的做法。,实现这一目标需要实施一些与当前这些改革不一样的做法。,Achieving this goal will require a different approach than these current reforms.,Achieving this goal will require implementing something different from the current reforms.,0,,
它由里根在1984年引入，此后便一直是一个政治皮球，民主党总统取消。,它由里根在1984年引入，此后便一直是一个政治皮球，民主党总统取消，共和党总统再找回。,"It was introduced by Ronald Reagan in 1984 and has been a political football ever since, canceled by Democratic presidents.","It was introduced by Ronald Reagan in 1984 and has been a political rubber ball ever since, removed by Democratic presidents and reintroduced by Republicans.",1,football,rubber ball
