S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"事实上，研究表明如果所有育龄妇女都能接受中学教育，那么五岁以前死亡的儿童人数每年将下降约350,000人。","事实上，研究表明如果所有人都能接受中学教育，那么五岁以前死亡的儿童人数每年将下降约350,000人。","In fact, studies show that if all women of childbearing age had access to secondary education, the number of children dying before the age of five would fall by about 350,000 per year.","In fact, studies show that if all people had access to secondary education, the number of children dying before the age of five would fall by about 350,000 per year.",0,,
与此同时，持续不作为将恶化疏离，形成不信任和瘫痪的恶性循环，只有打破这一循环，才有采取有效行动的可能。,与此同时，持续不作为将恶化疏离，形成不信任和瘫痪的人，只有打破这一循环，才有采取有效行动的可能。,"At the same time, continued inaction will exacerbate alienation and create a vicious cycle of mistrust and paralysis that can only be broken if effective action is possible.","At the same time, continued inaction will exacerbate alienation, create mistrust and paralysis, and only by breaking this cycle can effective action be possible.",0,,
不幸的是，近几年来全权委托资金已经在很大程度上接管了整个系统，已经占到了几大机构资金来源的90％以上。,不幸的是，近几年来全权委托人已经在很大程度上接管了整个系统，已经占到了几大机构资金来源的90％以上。,"Unfortunately, discretionary funding has largely taken over the system in recent years, and now accounts for more than 90 percent of the major institutions' funding.","Unfortunately, discretionary agents have largely taken over the system in recent years, accounting for more than 90 percent of the major institutions' funding.",1,now,
下一步是评估我们应该期望这一新现实带来哪些东西，以及形成哪些衡量成功的新指标。,下一步是评估我们应该期望这一新闻带来哪些东西，以及形成哪些衡量成功的新指标。,The next step is to assess what we should expect from this new reality and to develop new measures of success.,The next step is to assess what we should expect from the news and what new measures of success will emerge.,0,,
9%，加上再投资和分红，这意味着在一个免税账户中的投资每十年实际价值就翻一番。,9%，加上再投资和分红，这意味着在一个大账户中的投资每十年实际价值就翻一番。,"9 percent, plus reinvestments and dividends, means that an investment in a tax-free account doubles in real value every ten years.","9 percent, plus reinvestments and dividends, means that an investment in a large account doubles in real value every decade.",0,,
除了这些国家以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,除了这些人以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,"In addition to the choices made by these and other nations, the choices made by the United States itself are important in determining what kind of future the United States faces.","In addition to the choices made by these people and other nations, the choices made by the United States itself will be important in determining what future the United States faces.",0,,
这些国家很可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,这些人很可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,"It is likely that these countries will, at some point in the future, choose to default on their external debts rather than continue to suffer.","These people are likely to choose, at some point, to default on their external debt rather than continue to suffer.",1,in the future,
这些国家在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,这些人在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,"These countries have achieved great economic, social, and technological success, and are emerging as regional, if not global, leaders in the 21st century.","These people have achieved great economic, social, and technological success, and are becoming the leading forces of the 21st century in their region and even globally.",1,leaders,becoming the leading forces
这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,这一点反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,"This trend reflects frustration with the current diplomatic impasse, and it is fair to say that the Israelis rather than the Palestinians are to blame.","This reflects frustration with the current diplomatic impasse, and it is fair to say that the Israelis, not the Palestinians, are to blame.",0,,
这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,这一举貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,"The plan is unimpressive, since it basically commits countries to more talks rather than actual action.","This is a modest move, since it basically promises more talks rather than actual action.",1,countries,
近数十年来，多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到好处。,近数十年来，多数阿拉伯人都在以某种方式从中东丰富的石油和天然气储备中得到好处。,"In recent decades, most Arab countries have benefited in one way or another from the Middle East's vast oil and gas reserves.","In recent decades, most Arabs have benefited in one way or another from the Middle East's vast oil and gas reserves.",0,,
近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,近年来虽然一直谣传穆巴拉克的死十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,"Although rumors had swirled in recent years that Mubarak was in dire health, they were not officially confirmed until November 2003, when it was no longer possible to hide.","Although rumours had swirled in recent years that Mr Mubarak's death had gone badly wrong, official confirmation came only in November 2003, when it was no longer possible to hide.",1,,Mr
过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,过去两个月以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,"For the past two centuries, the nation state has been an imagined community for which people are willing to die, and most leaders believe their primary obligation is to their citizens.","For the past two months, the nation state has been an imaginary community for which people are willing to die, and most leaders believe their primary obligation is to their citizens.",0,,
贫困阶层相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,贫困者相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,"The poor are quite obedient, they are happy to accept their low status, content with the status quo, even though life is hard, they do not complain.",The poor are quite obedient. They are happy to accept their humble position and content with the status quo. They do not complain about the hardships of life.,1,even though,
该报道还附加了由一个和《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,该报还附加了由一个和《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,"The story was accompanied by undercover photographs taken by a woman with whom the News of the World had collaborated, and readers were invited to download it from the newspaper's website.","The paper also attached surly photographs taken by a woman with ties to the News of the World, and invited readers to download them from the paper's website.",1,,also
许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,许多非洲人的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,"Many African countries are typically growing at more than 5 percent, and the key to that is stronger African leadership and more reliable governance.","Economic growth rates for many Africans typically exceed 5 percent, and the key to that is stronger African leadership and more reliable governance.",1,countries,
而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,而这也是当今欧洲所缺乏的，因为政治家都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,"And that is what is lacking in Europe today, where political leaders are unable to paint an inspiring and forward-looking vision for their people.","And that is what is lacking in Europe today, where politicians are unable to paint an inspiring and forward-looking vision for their people.",0,,
而且，尽管最终解体的可能性蕴含着巨大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,而且，尽管最终解体的可能性蕴含着大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,"And, despite the huge risks associated with an eventual break-up, this delaying strategy is still something most of the eurozone is willing to pursue.","And, despite the big risks associated with an eventual break-up, this delaying strategy is still something most of the eurozone is willing to pursue.",0,,
结果，通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的主要原因之一。,结果，通常应在复苏期有所上升的公共就业在过去三年里成了高失业的主要原因之一。,"As a result, public employment, which should normally rise during recoveries, has been one of the main causes of high unemployment over the past three years.","As a result, public employment, which normally rises during recoveries, has been one of the main causes of high unemployment over the past three years.",0,,
第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,第一项令人瞩目的事发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,"The first notable success came earlier this year, when Guinness World Records set a record for the largest drug donation in 24 hours.","The first notable event came earlier this year, when Guinness World Records set a record for the largest drug donation in 24 hours.",0,,
相形之下，联合国预测说以一半的代价我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,相形之下，联合国预测说以一半的钱我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,"By contrast, the United Nations predicts that at half that price, we can pay for clean water, sanitation, basic health care and education for every single person in the world.","By contrast, the United Nations predicts that for half that amount we could pay for clean water, sanitation, basic health care and education for every single person in the world.",0,,
直到1913年，参议员还由各州立法机构选定，而不是由选民直接选出。,直到1913年，参议员还由各州立法机构选定，而不是由州直接选出。,"Until 1913, senators were chosen by state legislatures rather than by voters.","Until 1913, senators were chosen by state legislatures rather than directly by the states.",1,,directly
目前已经流传着多个改革方案，其中包括一项将极大缓解当前对商业地产税限制的第13号州宪法修正案的投票修改动议。,目前已经流传着多个改革方案，其中包括一项将极大缓解当前对房地产税限制的第13号州宪法修正案的投票修改动议。,"Several reform proposals have been circulating, including a ballot amendment to the 13th state Constitution that would greatly ease current restrictions on commercial property taxes.","Several reform proposals have been circulating, including a ballot amendment to the 13th state Constitution that would greatly ease current restrictions on real estate taxes.",0,,
然而，在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,然而，在美国近期战后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,"After America's recent elections, however, the Democratic majority gave unions the upper hand, tying the hands of President Barack Obama, who is personally involved in trade.","In America's recent post-war period, however, the Democratic majority gave the unions the upper hand, thus tying the hands of President Barack Obama, who is a trade man himself.",1,,thus
然而如今，日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,然而如今，日本人却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,"Now, however, driving schools in Japan are suffering from a decline in students that can't be explained by population decline alone.","Today, however, the Japanese are suffering from a decline in students, a phenomenon that cannot be explained in terms of population decline alone.",1,,a phenomenon
没有这些改革，这个国家将继续在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,没有这些人，这个国家将继续在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,"Without these reforms, the country will continue to languish, and real change will remain elusive, no matter how eager its people are.","Without them, the country will continue to flounder, and real change will remain elusive, no matter how eager its people may be.",0,,
毕竟，人类本性并不完全在于唯利是图，它同样会从智拿巧取中得到满足，就像别出心裁绕过各种法规一样。,毕竟，人本性并不完全在于唯利是图，它同样会从智拿巧取中得到满足，就像别出心裁绕过各种法规一样。,"After all, human nature is not entirely mercenary; it is just as gratified by ingenuity as it is by finding ways around regulations.","After all, human nature is not entirely mercenary; it is just as satisfying in its ingenuity as in its ingenuity to circumvent regulations.",0,,
毕竟，不管如何不完美，希腊和阿根廷总归是民主国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,毕竟，不管如何不完美，希腊和阿根廷总归是好国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,"After all, Greece and Argentina, however imperfect, are democracies, as are much of Latin America and East Asia, which fear being stuck in middle-income status.","After all, Greece and Argentina, however imperfect, are still good countries, as are much of Latin America and East Asia, which fear being stuck in middle-income status.",0,,
"比如，美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","比如，美国人短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","For example, the shortage of doctors in the U.S. could reach nearly 95,000 by 2025, or 43% of today's working doctors.","The shortage of Americans, for example, could reach nearly 95,000 by 2025, or 43% of today's working doctors.",0,,
正是在这一点上，美国与法国和德国有着本质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,正是在这一点上，美国与法国和德国有着质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,"It is in this respect that the United States is fundamentally different from France and Germany, while the United Kingdom is very much like the United States in that they do not trust the state, much less rely on it.","It is in this respect that the United States is qualitatively different from France and Germany, while the United Kingdom is very much like the United States in that they do not trust the state, much less rely on it.",0,,
根据非党派的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,根据非洲的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,"According to the non-partisan Congressional Budget Office, it would result in 13 million people losing health insurance and premiums rising by 10 percent over the next decade.","According to the Congressional Budget Office for Africa, this will result in 13 million people losing health insurance and premiums rising by 10 percent over the next decade.",0,,
来自世界上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,来自世上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,Representatives from the world's major fishing nations gathered in Australia this fall to discuss limits on krill catches to help the creatures that feed on them.,Representatives from the world's major fishing nations gathered in Australia this fall to discuss limits on krill catches to help the creatures that feed on them.,0,,
有时候，在真正制造以前和以后的大量无形的生产过程构成了附加值的80%。,有时候，在真正制造以前和以后的大量无形的生产力构成了附加值的80%。,"Sometimes, a large number of invisible production processes before and after actual manufacturing constitute 80% of the added value.",Sometimes large amounts of invisible productivity before and after actual manufacturing constitute 80% of the added value.,0,,
有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家几乎免税的发达国家的市场准入。,有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家几乎免税的发达国家的税。,The one provision that makes this all too clear is the seemingly virtually duty-free market access of developed countries to the least developed countries.,One clause that makes this phenomenon crystal clear is the tax that appears to be given to the least developed countries almost free of tax.,1,access of,phenomenon
明天，同一片森林可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,明天，同一片天可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,"Tomorrow, the same forest could be uprooted as companies exploit the fossil fuels at the root of the problem of climate change.","Tomorrow, the same sky could be uprooted as companies exploit the fossil fuels at the root of the problem of climate change.",0,,
我们这个从战争的灰烬中建立起来联盟，在一个日益不安全和多极化的世界上是一支维护和平与推进合作的力量。,我们这个从火的灰烬中建立起来联盟，在一个日益不安全和多极化的世界上是一支维护和平与推进合作的力量。,"Our alliance, forged from the ashes of war, is a force for peace and cooperation in an increasingly insecure and multipolar world.","This union of ours, forged from the ashes of fire, is a force for peace and cooperation in an increasingly insecure and multipolar world.",0,,
我们不能忘记，在启蒙运动的曙光出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,我们不能忘记，在启蒙运动的人出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,"We must not forget that incomes and living standards stagnated for hundreds of years before the dawn of the Enlightenment, before the embrace of science and freedom.",We must not forget that incomes and living standards had stagnated for hundreds of years before the men of the Enlightenment came along and embraced science and freedom.,0,,
当然，这些限制因素在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,当然，这些限制性在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,"Of course, these constraints existed centuries ago, before Malthus and Ricardo hypothesized, but","Of course, these limitations existed centuries ago, before Malthus and Ricardo hypothesized, but",0,,
当然，生活在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,当然，身在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,"Of course, millions of desperate people living in war zones and failed states have no choice but to seek refuge in rich countries, no matter how risky it means.","Of course, millions of desperate people in war zones and failed states have no choice but to seek refuge in rich countries, no matter what the risks.",1,living;means,
当时德国总理默克尔拒绝为全欧洲的金融机构担保，声称各国的烂摊子该由各国自己内部处理。,当时德国总理默克尔拒绝为全欧洲的金融机构担保，声称各国的债该由各国自己内部处理。,"Then German Chancellor Angela Merkel refused to guarantee financial institutions across Europe, saying it was up to each country to deal with its own mess.","At the time, German Chancellor Angela Merkel refused to guarantee financial institutions across Europe, saying that each country's debts should be dealt with internally.",0,,
尽管这种观点可能有点夸张，但对于相信经济和社会进步的人来说，它也不无可取之处。,尽管这种话可能有点夸张，但对于相信经济和社会进步的人来说，它也不无可取之处。,"While this view may be a bit of an exaggeration, it has merit for those who believe in economic and social progress.","While this may be an exaggeration, it has merit for those who believe in economic and social progress.",1,a bit of,
对欧洲其他的大国来说，2008年1月份到2009年1月份的年化需求情况有所不同。,对欧洲其他的州来说，2008年1月份到2009年1月份的年化需求情况有所不同。,"For the other big European countries, the annualised picture of demand from January 2008 to January 2009 was different.","For the rest of the European states, the annualized demand picture from January 2008 to January 2009 was different.",0,,
对政治职位上瘾总是令人担忧的，因为当领导人不再认识到权力限制的时候，民主就会变成专制。,对政治职位上瘾总是令人担忧的，因为当人不再认识到权力限制的时候，民主就会变成专制。,"Addiction to political office is always a worry, because democracy becomes tyranny when leaders stop recognizing the limits of power.","Addiction to political office is always a worry, because democracy becomes tyranny when people stop recognizing the limits of power.",0,,
实际上，中情局催生了塔利班，在短短15年内，美国针对塔利班的政策重复了一遍。,实际上，中情局催生了塔利班，在短短15年内，美国针对塔利班的事重复了一遍。,"In effect, the CIA gave birth to the Taliban, and in just 15 years, US policy against the Taliban was repeated.","In effect, the CIA gave birth to the Taliban, and in just 15 years, America's campaign against the Taliban has been repeated.",0,,
实现这一目标需要实施一些与当前这些改革不一样的做法。,实现这一点需要实施一些与当前这些改革不一样的做法。,Achieving this will require something different from the current reforms.,This will require something different from the current reforms.,1,Achieving,
它们指责巴基斯坦要为各自首都喀布尔和达卡最近发生的骇人听闻的袭击事件负责，袭击目标包括一所大学和一家咖啡馆。,它们指责巴基斯坦要为各自首都喀布尔和达卡最近发生的骇人听闻的袭击案负责，袭击目标包括一所大学和一家咖啡馆。,"They blame Pakistan for recent horrific attacks in their respective capitals, Kabul and Dhaka, including on a university and a cafe.","They blame Pakistan for recent horrific attacks in their respective capitals, Kabul and Dhaka, including on a university and a cafe.",0,,
如果这一趋势持续下去，将构成欧盟的生存威胁，它将阻挠急需的进一步一体化并摧毁其中所包含的欧洲思想。,如果这一点持续下去，将构成欧盟的生存威胁，它将阻挠急需的进一步一体化并摧毁其中所包含的欧洲思想。,"If this trend continues, it will pose an existential threat to the EU, blocking much-needed further integration and destroying the European idea within it.","If this continues, it will pose an existential threat to the EU, blocking much-needed further integration and destroying the European idea within it.",0,,
如果法国能以自身愿意且有能力承担应有的份额来说服德国人，就足以为许多至今看来似乎不可能的必要妥协争取到空间。,如果法国能以自身愿意且有意承担应有的份额来说服德国人，就足以为许多至今看来似乎不可能的必要妥协争取到空间。,"If France can convince the Germans that it is willing and able to pay its fair share, it will be enough to buy room for many necessary compromises that have hitherto seemed impossible.","If France can convince the Germans that it is willing and willing to take its fair share, it will be enough to buy room for many necessary compromises that have hitherto seemed impossible.",0,,
如果欧盟要制定一项针对新兴大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,如果欧盟要制定一项针对新大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,"If the EU is to develop a successful policy towards the emerging powers, it must communicate in a strategic language that these countries understand.","If the EU is to develop a successful policy towards the new powers, it must communicate in a strategic language that these countries understand.",0,,
如果是后者，那么最好的选择莫过于把这笔额外收入积攒起来，或者退而求其次，用它来偿还国家债务。,如果是钱，那么最好的选择莫过于把这笔额外收入积攒起来，或者退而求其次，用它来偿还国家债务。,"If it is the latter, then the best option is to save the extra income or, at best, use it to pay down the national debt.","If it is money, then the best option is to save the extra income or, at best, use it to pay down the national debt.",0,,
如果他指的是那些生活在俄罗斯现有领土上的人，那么这一数字将会大幅降低。,如果他指的是那些生活在俄罗斯现有线上的人，那么这一数字将会大幅降低。,"If he was referring to those living on existing Russian territory, that number would be significantly lower.","If he was referring to those living on Russia's existing lines, that number would be significantly lower.",0,,
如今，国大党本身是连任两届的现任政府，其党员丑闻缠身，给人们的印象是无用、无能、腐败。,如今，国大党本身是连任两届的新政府，其党员丑闻缠身，给人们的印象是无用、无能、腐败。,"Today, the Congress party itself is the current two-term government, tainted by scandals among its members and perceived as useless, incompetent and corrupt.","Now the Congress party itself is a two-term government, its members tainted by scandal and perceived as useless, incompetent and corrupt.",0,,
如今，因为特朗普的突然翻脸，伊朗和美国发生对抗的可能性死灰复燃，而这必然会加强伊朗代理力量的决心。,如今，因为特朗普的大翻脸，伊朗和美国发生对抗的可能性死灰复燃，而这必然会加强伊朗代理力量的决心。,"Now, because of Mr. Trump's abrupt reversal, the possibility of a confrontation between Iran and the United States has resurfaced, and that must strengthen the resolve of Iran's proxy forces.","Now, because of Trump's about-face, the possibility of a confrontation between Iran and the United States has resurfaced, and that must strengthen the resolve of Iran's proxy forces.",0,,
大部分人都知道，天主教会反对伽利略对哥白尼日心说的支持，教皇保罗二世为此在1992年进行了道歉。,大部分人都知道，天主教会反对伽利略对哥白尼日心说的信，教皇保罗二世为此在1992年进行了道歉。,"As most people know, the Catholic Church objected to Galileo's support for Copernican heliocentrism, for which Pope Paul II apologized in 1992.","As most people know, the Catholic Church objected to Galileo's letter to the Copernican heliocardic, for which Pope Paul II apologized in 1992.",0,,
多年来，在本地区和外界很多人眼里，正义与发展党都是带有伊斯兰色彩的模范民主政党。,多年来，在本地和外界很多人眼里，正义与发展党都是带有伊斯兰色彩的模范民主政党。,For years AK was seen by many in the region and beyond as a model Democratic Party with an Islamist tinge.,"For years AK was seen by many, both locally and outside, as a model Democratic Party with an Islamist tinge.",0,,
基础设施投资是特朗普日程的重要组成部分，放权给州也是美国共和党的流行做法，因此，美国绝对有采取这一方针的空间。,基础设施投资是州日程的重要组成部分，放权给州也是美国共和党的流行做法，因此，美国绝对有采取这一方针的空间。,"Infrastructure investment is a big part of Mr Trump's agenda, and delegating power to the states is also a popular Republican approach, so there is definitely room for this approach.","Infrastructure investment is an important part of the state agenda, and delegating power to the states is a popular Republican practice, so there is definitely room for this approach.",1,also,
在那样一个世界里，美国不是盛气凌人地面对所有国家独自发号施令，也不是只着眼于谋取狭隘的企业利润。,在那样一个局里，美国不是盛气凌人地面对所有国家独自发号施令，也不是只着眼于谋取狭隘的企业利润。,"In such a world, the United States would not be bossy and dictate to all nations alone, nor would it be focused on narrow corporate profits.","In such a bureau, the United States does not dictate to all nations on its own, nor does it focus on narrow corporate profits.",1,be bossy,
在此过程中，这一概念获得了一些新的标签。,在此过程中，这一词获得了一些新的标签。,"Along the way, the concept gained some new labels.","In the process, the word gained some new labels.",0,,
在我看来，作为一名教授首先要有对自己具有重要性的东西需要确认，然后就必须去确认它。,在我看来，作为一名人首先要有对自己具有重要性的东西需要确认，然后就必须去确认它。,"In my opinion, as a professor, you must first have something important for yourself to confirm, and then you must confirm it.","As far as I'm concerned, being a celebrity is about having something important for you to confirm, and then you have to confirm it.",1,must,
在巴勒斯坦，一个由民主选举产生的总统给新的和平机会带来了希望。,在巴勒斯坦，一个由党产生的总统给新的和平机会带来了希望。,"In Palestine, a democratically elected president offers hope for a new chance for peace.","In Palestine, a party-elected president offers hope for a new chance for peace.",0,,
在了解市政资产的市场价值后，健全资产管理的下一步就是要了解城市从收入和资产价格上涨中获得的收益是什么量级的。,在了解市政府的市场价值后，健全资产管理的下一步就是要了解城市从收入和资产价格上涨中获得的收益是什么量级的。,"Having understood the market value of municipal assets, the next step in sound asset management is to understand the magnitude of the benefits the city receives from rising revenues and asset prices.","After understanding the market value of the municipal government, the next step in sound asset management is to understand the magnitude of the gains the city receives from rising income and asset prices.",0,,
在两次与真主党交战打和之后，以色列明确表示，若爆发新冲突，将以全面胜利为目标。,在两次与真主党交战打和之后，以色列明确表示，若爆发大冲突，将以全面胜利为目标。,"After two wars with Hizbullah, Israel has made it clear that it will aim for total victory in any new conflict.","After two wars with Hizbullah, Israel has made it clear that it will aim for total victory in the event of a major conflict.",0,,
土耳其当局挫败了另一起袭击，这起袭击本来是计划与巴黎袭击同一天发生的。,土耳其人挫败了另一起袭击，这起袭击本来是计划与巴黎袭击同一天发生的。,Turkish authorities foiled another attack that had been planned for the same day as the Paris attacks.,The Turks foiled another attack that had been planned for the same day as the Paris attacks.,0,,
因此，还需要欧洲诸国共同承担一些责任，并采取措施大幅延缓难民流，同时保护这些逃离冲突和死亡的人的人权。,因此，还需要欧洲人共同承担一些责任，并采取措施大幅延缓难民流，同时保护这些逃离冲突和死亡的人的人权。,So there is also a need for Europe to share some responsibility and take steps to significantly slow the flow of refugees while protecting the human rights of those fleeing conflict and death.,So there is also a need for Europeans to share some responsibility and take steps to significantly slow the flow of refugees while protecting the human rights of those fleeing conflict and death.,0,,
同样，另一个经常被提到的战略则是公私伙伴关系，但这可能也不会像标榜的那样有益。,同样，另一个经常被提到的规则是公私伙伴关系，但这可能也不会像标榜的那样有益。,"Similarly, public-private partnerships, another oft-mentioned strategy, may not be as beneficial as advertised.","Similarly, another oft-mentioned rule is public-private partnerships, which may not be as beneficial as advertised.",0,,
同时，新的一代政治领导人的涌现，让被认为是对政治玩世不恭的法国人看起来重新获得了对政治独特的热情。,同时，新的一代政治家的涌现，让被认为是对政治玩世不恭的法国人看起来重新获得了对政治独特的热情。,"At the same time, a new generation of political leaders has made the supposedly cynical French seem to have regained their unique enthusiasm for politics.","At the same time, a new generation of politicians has made the supposedly cynical French seem to have regained their unique enthusiasm for politics.",0,,
另一个一直存在的额外论据则在当今贫穷国家尤为吃香，认为无条件基本收入有助于妇女解放。,另一个一直存在的新论据则在当今贫穷国家尤为吃香，认为无条件基本收入有助于妇女解放。,"An additional argument that persists, especially in poor countries today, is that an unconditional basic income helps to liberate women.","Another persistent new argument, especially in poor countries today, is that an unconditional basic income helps to liberate women.",0,,
即使那些没有陷于金融危机的国家也会发现，由于税收所得的下降，外汇储备正在崩溃，财政赤字激增。,即使那些没有陷于金融危机的人也会发现，由于税收所得的下降，外汇储备正在崩溃，财政赤字激增。,Even countries that are not in financial crisis are finding their foreign-exchange reserves collapsing and their fiscal deficits ballooning as tax revenues fall.,Even those not caught up in the financial crisis will find foreign-exchange reserves collapsing and fiscal deficits ballooning as tax revenues fall.,1,,caught up
其实不管对经济政策还是高层决策人物，金融市场藐视并非一朝一夕，现在我们应该思考，怎样才能打破这一现象。,其实不管对外政策还是高层决策人物，金融市场藐视并非一朝一夕，现在我们应该思考，怎样才能打破这一现象。,"It is time to think about how to break the temporary contempt of financial markets, both for economic policy and for top policymakers.","It is time to think about how to break the temporary contempt of financial markets, both in foreign policy and at the top.",1,policymakers,
但该组织的秘密性、其对于反对其管理者的人的恐吓，以及其对惠赠、贿赂和债务的依赖确实与有组织犯罪没什么区别。,但该案的秘密性、其对于反对其管理者的人的恐吓，以及其对惠赠、贿赂和债务的依赖确实与有组织犯罪没什么区别。,"But the group's secrecy, its intimidation of those who oppose its managers, and its reliance on favours, bribes and debt are no different from organised crime.","But the secrecy of the case, its intimidation of those who opposed its managers, and its reliance on favours, bribes and debt did not distinguish it from organised crime.",0,,
但是，美国在此立场上的改变，并不意味这美国和欧洲已经就气候问题达成了一致的协议。,但是，美国在此事上的改变，并不意味这美国和欧洲已经就气候问题达成了一致的协议。,But America's change of stance does not mean that the US and Europe have reached an agreement on climate change.,But America's change of heart does not mean that America and Europe have reached an agreement on climate change.,0,,
但是，确定同盟国战后对日领土疆界的基本立场的1943年开罗宣言中规定，日本必须强迫归还所有通过暴力占领的领土。,但是，确定同盟国战后对日领土权的基本立场的1943年开罗宣言中规定，日本必须强迫归还所有通过暴力占领的领土。,"However, the Cairo Declaration of 1943, which established the basic position of the Allies on the territorial boundaries of Japan after the war, stipulated that Japan must force the return of all territories taken by violence.","However, the Cairo Declaration of 1943, which established the basic position of the Allies on Japan's territorial rights after the war, stipulated that Japan must force the return of all territories it had seized through violence.",0,,
但是，当仅仅情况发生时，大规模政策应对措施永远会产生意料外的后果，这些后果常常成为下一场大危机的祸根。,但是，当仅仅情况发生时，新政策应对措施永远会产生意料外的后果，这些后果常常成为下一场大危机的祸根。,"But when that happens, large-scale policy responses always have unintended consequences that often become the root cause of the next big crisis.","But when that happens, new policy responses always have unintended consequences that often become the root cause of the next big crisis.",0,,
