S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
今年，被迫流离失所的人数达到了历史新高，联合国也将在9月19日召开峰会讨论这个问题。,今年，被迫流离失所的人达到了历史新高，联合国也将在9月19日召开峰会讨论这个问题。,"This year, the number of forcibly displaced people is at an all-time high, and the United Nations will convene a summit on 19 September to discuss the issue.","This year, forcibly displaced people are at an all-time high, and the UN will convene a summit on 19 September to discuss the issue.",0,,
"事实上，研究表明如果所有育龄妇女都能接受中学教育，那么五岁以前死亡的儿童人数每年将下降约350,000人。","事实上，研究表明如果所有人都能接受中学教育，那么五岁以前死亡的儿童人数每年将下降约350,000人。","In fact, studies show that if all women of childbearing age had access to secondary education, the number of children dying before their fifth birthday would drop by about 350,000 a year.","In fact, studies show that if all people had access to secondary education, the number of children dying before their fifth birthday would drop by about 350,000 a year.",0,,
与此同时，持续不作为将恶化疏离，形成不信任和瘫痪的恶性循环，只有打破这一循环，才有采取有效行动的可能。,与此同时，持续不作为将恶化疏离，形成不信任和瘫痪的人，只有打破这一循环，才有采取有效行动的可能。,"At the same time, sustained inaction will exacerbate alienation and create a vicious circle of mistrust and paralysis that can only be broken if effective action is possible.","At the same time, only by breaking this cycle of continued inaction will alienate those who are alienated and create distrust and paralysis can effective action be possible.",0,,
不幸的是，近几年来全权委托资金已经在很大程度上接管了整个系统，已经占到了几大机构资金来源的90％以上。,不幸的是，近几年来全权委托人已经在很大程度上接管了整个系统，已经占到了几大机构资金来源的90％以上。,"Unfortunately, discretionary funding has largely taken over the system in recent years, accounting for more than 90% of the funding sources of several major institutions.","Unfortunately, in recent years, cartenopolis has largely taken over the system, accounting for more than 90% of the funding sources of several major institutions.",0,,
下一步是评估我们应该期望这一新现实带来哪些东西，以及形成哪些衡量成功的新指标。,下一步是评估我们应该期望这一新闻带来哪些东西，以及形成哪些衡量成功的新指标。,The next step is to assess what we should expect from this new reality and what new metrics to measure success will emerge.,The next step is to assess what we should expect from this news and what new metrics to measure success will emerge.,0,,
9%，加上再投资和分红，这意味着在一个免税账户中的投资每十年实际价值就翻一番。,9%，加上再投资和分红，这意味着在一个大账户中的投资每十年实际价值就翻一番。,"9%, plus reinvestment and dividends, which means that the real value of investments in a tax-free account doubles every ten years.","9%, plus reinvestment and dividends, which means that the real value of investments in a large account doubles every decade.",0,,
除了这些国家以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,除了这些人以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,"In addition to the choices made by these and others, America's own choices are important in determining the future facing the United States.","In addition to the choices made by these people and by other nations, America's own choices are important in determining what kind of future America faces.",1,,nations；what kind of
这些国家很可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,这些人很可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,"It is likely that at some point in the future, these countries will choose to default on their external debt rather than continue to suffer.","It is likely that at some point in the future, these people will choose to default on their external debts rather than continue to suffer.",0,,
这些国家在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,这些人在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,"These countries have achieved great economic, social, scientific and technological success, and are becoming regional and even global leaders in the 21st century.","These people have achieved great economic, social, scientific and technological success, and are becoming the regional, if not global, leading force in the region in the 21st century.",1,leaders,if not；leading force in the region
这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,这一点反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,"This trend reflects frustration at the current diplomatic impasse, and it is fair to say that Israel, not Palestine, is to blame.","This reflects frustration at the current diplomatic impasse, and it is fair to say that Israel, not Palestine, is to blame.",0,,
这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,这一举貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,"This plan does not look surprising, because it basically promises countries more talks rather than actual action.","This is not a striking move, because it basically promises countries more talks rather than actual action.",0,,
近数十年来，多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到好处。,近数十年来，多数阿拉伯人都在以某种方式从中东丰富的石油和天然气储备中得到好处。,"In recent decades, most Arab countries have benefited in some way from the Middle East's rich oil and gas reserves.","In recent decades, most Arabs have benefited in some way from the Middle East's rich oil and gas reserves.",0,,
近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,近年来虽然一直谣传穆巴拉克的死十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,"Although there have been rumors in recent years that Mubarak's health is very bad, it was not officially confirmed until November 2003, when it could no longer be concealed.","Although there have been rumors in recent years that Mubarak's death was bad, it was not officially confirmed until November 2003, when it could no longer be concealed.",1,very,
过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,过去两个月以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,"For the past two centuries, the nation-state has been an imaginary community for which people are willing to sacrifice, and most leaders believe that their primary obligation should be to their citizens.","Over the past two months, the nation-state has been an imaginary community for which people are willing to sacrifice, and most leaders believe that their primary obligation should be to their citizens.",0,,
贫困阶层相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,贫困者相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,"The poor are quite submissive, willing to accept their humble status, satisfied with the status quo, and have few complaints despite the hardships of life.","The poor are quite submissive, they are willing to accept their humble position, they are content with the status quo, and they have few complaints despite the hardships of life.",0,,
该报道还附加了由一个和《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,该报还附加了由一个和《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,The story was accompanied by a photograph taken secretly by a woman who had a partnership with News of the World and was welcomed to download on the newspaper's website.,"The newspaper also attached a secret photograph taken by a woman who had a partnership with News of the World, and readers were welcome to download it on the newspaper's website.",1,secretly,also；readers
许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,许多非洲人的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,"Economic growth rates in many African countries generally exceed 5 per cent, and the key to achieving this is stronger African leadership and more reliable governance.","Many Africans typically grow their economies by more than 5 per cent, and the key to achieving this is stronger African leadership and more reliable governance.",0,,
而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,而这也是当今欧洲所缺乏的，因为政治家都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,"And this is what Europe lacks today, because political leaders are unable to paint an inspiring and forward-looking vision for their people.","And this is what Europe lacks today, because politicians are unable to paint an inspiring and forward-looking vision for their people.",0,,
而且，尽管最终解体的可能性蕴含着巨大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,而且，尽管最终解体的可能性蕴含着大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,"And, despite the enormous risks associated with the possibility of eventual disintegration, this delaying strategy is still a willingness for much of the eurozone.","And, despite the risks associated with the possibility of eventual disintegration, this delaying strategy is still what much of the eurozone is willing to pursue.",0,,
结果，通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的主要原因之一。,结果，通常应在复苏期有所上升的公共就业在过去三年里成了高失业的主要原因之一。,"As a result, public employment, which should normally have risen during the recovery, has been one of the main causes of high unemployment over the past three years.","As a result, public employment, which should normally have risen during the recovery period, has been one of the main causes of high unemployment over the past three years.",0,,
第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,第一项令人瞩目的事发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,"The first notable success came at the beginning of the year, when Guinness World Records set a record for the largest drug donation in 24 hours.","The first notable event came at the beginning of the year, when Guinness World Records set a record for the largest drug donation in 24 hours.",0,,
相形之下，联合国预测说以一半的代价我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,相形之下，联合国预测说以一半的钱我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,"By contrast, the United Nations predicts that at half the cost we will pay for clean water, sanitation, basic health care and education for everyone in the world.","By contrast, the United Nations predicts that for half the money we can pay for clean water, sanitation, basic health care and education for everyone in the world.",0,,
直到1913年，参议员还由各州立法机构选定，而不是由选民直接选出。,直到1913年，参议员还由各州立法机构选定，而不是由州直接选出。,"Until 1913, senators were selected by state legislatures, not directly by voters.","Until 1913, senators were selected by state legislatures, not directly by the states.",0,,
目前已经流传着多个改革方案，其中包括一项将极大缓解当前对商业地产税限制的第13号州宪法修正案的投票修改动议。,目前已经流传着多个改革方案，其中包括一项将极大缓解当前对房地产税限制的第13号州宪法修正案的投票修改动议。,"Several reforms have been circulated, including a vote to amend the 13th state constitution that would significantly ease current restrictions on commercial property taxes.","Several reforms have been circulating, including a vote to amend the 13th state constitutional amendment that would greatly ease current restrictions on real estate taxes.",1,,amendment
然而，在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,然而，在美国近期战后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,"However, after the recent elections in the United States, the Democratic majority gave the union power the upper hand, thus tying the hands of the pro-trade President Ma of Oba.","However, after the recent war in the United States, the Democratic majority gave the labor union power the upper hand, thus tying the hands of the pro-trade Oba President Ma.",1,,labor
然而如今，日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,然而如今，日本人却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,"Today, however, Japanese driving schools are suffering from a decline in the number of students, a phenomenon that cannot be explained by population decline alone.","Today, however, the Japanese are suffering from a decline in the number of students, a phenomenon that cannot be explained by population decline alone.",0,,
没有这些改革，这个国家将继续在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,没有这些人，这个国家将继续在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,"Without these reforms, the country will continue to struggle in a quagmire, and no matter how eager the people's hopes are, real change will remain out of reach.","Without these people, the country will continue to struggle in a quagmire, and no matter how eager the people's hopes are, real change will remain elusive.",0,,
毕竟，人类本性并不完全在于唯利是图，它同样会从智拿巧取中得到满足，就像别出心裁绕过各种法规一样。,毕竟，人本性并不完全在于唯利是图，它同样会从智拿巧取中得到满足，就像别出心裁绕过各种法规一样。,"After all, human nature is not entirely mercenary, and it is also satisfied by outwit, just as it circumvents regulations.","After all, human nature is not entirely mercenary, and it is also satisfied by outwit, just as it circumvents various regulations.",1,,various
毕竟，不管如何不完美，希腊和阿根廷总归是民主国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,毕竟，不管如何不完美，希腊和阿根廷总归是好国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,"After all, Greece and Argentina, however imperfect, are always democracies, as are most of Latin American and East Asian countries that fear being trapped in middle-income status.","After all, Greece and Argentina are good countries no matter how imperfect, as are most of the Latin American and East Asian countries that fear being stuck in middle-income status.",1,always,
"比如，美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","比如，美国人短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","For example, the U.S. physician shortage could reach nearly 95,000 by 2025, equivalent to 43 percent of today's active physicians.","For example, the shortage in the United States could reach nearly 95,000 by 2025, equivalent to 43 percent of the total number of doctors in practice today.",1,,the total number of
正是在这一点上，美国与法国和德国有着本质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,正是在这一点上，美国与法国和德国有着质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,"It is in this respect that the United States is fundamentally different from France and Germany, while Britain is very similar to the United States, neither of them trusts the state, much less depends on it.","It is in this respect that the United States is qualitatively different from France and Germany, while Britain is very similar to the United States, neither of which trusts the state, much less depends on it.",0,,
根据非党派的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,根据非洲的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,"According to projections from the nonpartisan Congressional Budget Office, this will cause 13 million people to lose health insurance, and premiums will rise 10 percent over the next decade.","According to projections by Africa's Congressional Budget Office, this will cause 13 million people to lose health insurance, and premiums will rise by 10% over the next decade.",0,,
来自世界上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,来自世上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,Representatives from the world's leading fishing nations gathered in Australia this fall to discuss limiting krill catches as a way to help those that depend on krill for their livelihoods.,Representatives from the world's leading fishing nations gathered in Australia this autumn to discuss limiting krill catches as a way to help those who depend on krill for their livelihoods.,0,,
有时候，在真正制造以前和以后的大量无形的生产过程构成了附加值的80%。,有时候，在真正制造以前和以后的大量无形的生产力构成了附加值的80%。,"Sometimes, a large number of intangible production processes before and after the actual manufacturing constitute 80% of the added value.","Sometimes, a large amount of intangible productivity before and after the actual manufacturing constitutes 80% of the added value.",0,,
有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家几乎免税的发达国家的市场准入。,有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家几乎免税的发达国家的税。,"This phenomenon could not be clearer by a provision that provides market access to developed countries, which appear to be virtually duty-free.","One provision that makes this phenomenon clearer is the tax on developed countries, which appear to grant almost no tax exemption to the least developed countries.",0,,
明天，同一片森林可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,明天，同一片天可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,"Tomorrow, the same forest could be uprooted as companies extract the fossil fuels that are at the root of climate change's problems.","Tomorrow, the same sky can be uprooted as companies extract the fossil fuels that are at the root of climate change's problems.",0,,
我们这个从战争的灰烬中建立起来联盟，在一个日益不安全和多极化的世界上是一支维护和平与推进合作的力量。,我们这个从火的灰烬中建立起来联盟，在一个日益不安全和多极化的世界上是一支维护和平与推进合作的力量。,"Our alliance, built from the ashes of war, is a force for peace and cooperation in an increasingly insecure and multipolar world.","Our alliance, built from the ashes of fire, is a force for peace and cooperation in an increasingly insecure and multipolar world.",0,,
我们不能忘记，在启蒙运动的曙光出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,我们不能忘记，在启蒙运动的人出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,"We must not forget that incomes and living standards stagnated for centuries before the dawn of the Enlightenment, before science and freedom were embraced.","We must not forget that incomes and living standards stagnated for hundreds of years before the advent of the Enlightenment, before the embrace of science and freedom.",0,,
当然，这些限制因素在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,当然，这些限制性在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,"Of course, these constraints existed centuries ago, when Malthus and Ricardo had not yet come up with hypotheses, but","Of course, these limitations existed centuries ago, when Malthus and Ricardo had not yet proposed a hypothesis, but",0,,
当然，生活在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,当然，身在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,"Of course, millions of desperate people living in war zones and failed states have no choice but to seek refuge in rich countries, no matter how risky that means.","Of course, millions of desperate people in war zones and failed states have no choice but to seek refuge in rich countries, no matter how risky that may be.",0,,
当时德国总理默克尔拒绝为全欧洲的金融机构担保，声称各国的烂摊子该由各国自己内部处理。,当时德国总理默克尔拒绝为全欧洲的金融机构担保，声称各国的债该由各国自己内部处理。,"German Chancellor Angela Merkel refused to guarantee financial institutions across Europe, arguing that the mess in each country should be dealt with internally.","German Chancellor Angela Merkel refused to guarantee financial institutions across Europe, claiming that each country's debt should be handled internally.",0,,
尽管这种观点可能有点夸张，但对于相信经济和社会进步的人来说，它也不无可取之处。,尽管这种话可能有点夸张，但对于相信经济和社会进步的人来说，它也不无可取之处。,"While this view may be a bit exaggerated, it is not without merit for those who believe in economic and social progress.","Although such a statement may be a bit of an exaggeration, it is not without merit for those who believe in economic and social progress.",0,,
对欧洲其他的大国来说，2008年1月份到2009年1月份的年化需求情况有所不同。,对欧洲其他的州来说，2008年1月份到2009年1月份的年化需求情况有所不同。,"For other large European countries, annualized demand from January 2008 to January 2009 was different.","For other European states, annualized demand from January 2008 to January 2009 was different.",0,,
对政治职位上瘾总是令人担忧的，因为当领导人不再认识到权力限制的时候，民主就会变成专制。,对政治职位上瘾总是令人担忧的，因为当人不再认识到权力限制的时候，民主就会变成专制。,"Addiction to political office is always worrisome, because democracy becomes authoritarian when leaders are no longer aware of the limits of power.","Addiction to political office is always worrisome, because democracy becomes authoritarian when people are no longer aware of the limits of power.",0,,
实际上，中情局催生了塔利班，在短短15年内，美国针对塔利班的政策重复了一遍。,实际上，中情局催生了塔利班，在短短15年内，美国针对塔利班的事重复了一遍。,"In fact, the CIA spawned the Taliban, and in just 15 years, the US policy against the Taliban has been repeated.","In fact, the CIA gave birth to the Taliban, and in just 15 years, the United States has repeated what it did against the Taliban.",0,,
实现这一目标需要实施一些与当前这些改革不一样的做法。,实现这一点需要实施一些与当前这些改革不一样的做法。,Achieving this goal will require a different approach than the current reforms.,Achieving this will require a different approach than the current reforms.,0,,
它们指责巴基斯坦要为各自首都喀布尔和达卡最近发生的骇人听闻的袭击事件负责，袭击目标包括一所大学和一家咖啡馆。,它们指责巴基斯坦要为各自首都喀布尔和达卡最近发生的骇人听闻的袭击案负责，袭击目标包括一所大学和一家咖啡馆。,"They blame Pakistan for the recent horrific attacks in their capitals, Kabul and Dhaka, targeting a university and a café.","They have accused Pakistan of being responsible for the recent horrific attacks in their respective capitals, Kabul and Dhaka, targeting a university and a café.",1,,of being responsible;respective
如果这一趋势持续下去，将构成欧盟的生存威胁，它将阻挠急需的进一步一体化并摧毁其中所包含的欧洲思想。,如果这一点持续下去，将构成欧盟的生存威胁，它将阻挠急需的进一步一体化并摧毁其中所包含的欧洲思想。,"If this trend continues, it will pose an existential threat to the EU, which will thwart much-needed further integration and destroy the European ideas contained in it.","If this continues, it will pose an existential threat to the EU, which will block much-needed further integration and destroy the European ideas contained in it.",0,,
如果法国能以自身愿意且有能力承担应有的份额来说服德国人，就足以为许多至今看来似乎不可能的必要妥协争取到空间。,如果法国能以自身愿意且有意承担应有的份额来说服德国人，就足以为许多至今看来似乎不可能的必要妥协争取到空间。,"If France could convince the Germans that it was willing and able to take its share, it would be enough to buy space for many necessary compromises that so far seemed impossible.","If France could convince the Germans that it was willing and willing to take its share, it would be enough to buy room for many necessary compromises that so far seemed impossible.",0,,
如果欧盟要制定一项针对新兴大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,如果欧盟要制定一项针对新大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,"If the EU is to develop a successful policy towards emerging powers, it must communicate in strategic language that these countries can understand.","If the EU is to develop a successful policy towards the new powers, it must communicate in a strategic language that these countries understand.",0,,
如果是后者，那么最好的选择莫过于把这笔额外收入积攒起来，或者退而求其次，用它来偿还国家债务。,如果是钱，那么最好的选择莫过于把这笔额外收入积攒起来，或者退而求其次，用它来偿还国家债务。,"If the latter, the best option is to accumulate this extra income, or use it to pay off the national debt.","If it's money, the best option is to accumulate this extra income, or use it to pay off the national debt.",0,,
如果他指的是那些生活在俄罗斯现有领土上的人，那么这一数字将会大幅降低。,如果他指的是那些生活在俄罗斯现有线上的人，那么这一数字将会大幅降低。,"If he is referring to those who live on the existing territory of Russia, then this figure will be significantly lower.","If he is referring to those who live on the existing line in Russia, then this figure will be significantly lower.",0,,
如今，国大党本身是连任两届的现任政府，其党员丑闻缠身，给人们的印象是无用、无能、腐败。,如今，国大党本身是连任两届的新政府，其党员丑闻缠身，给人们的印象是无用、无能、腐败。,"Today, the Congress itself is a two-term current government, and its membership is riddled with scandals, giving the impression of uselessness, incompetence and corruption.","Today, the Congress itself is a two-term new government, and its membership is riddled with scandals that give the impression of being useless, incompetent and corrupt.",0,,
如今，因为特朗普的突然翻脸，伊朗和美国发生对抗的可能性死灰复燃，而这必然会加强伊朗代理力量的决心。,如今，因为特朗普的大翻脸，伊朗和美国发生对抗的可能性死灰复燃，而这必然会加强伊朗代理力量的决心。,"Now, because of Trump's sudden reversal, the possibility of confrontation between Iran and the United States has revived, which will inevitably strengthen the determination of Iran's proxy power.","Now, because of Trump's turnaround, the possibility of confrontation between Iran and the United States has revived, and this will inevitably strengthen the determination of Iran's proxy power.",0,,
大部分人都知道，天主教会反对伽利略对哥白尼日心说的支持，教皇保罗二世为此在1992年进行了道歉。,大部分人都知道，天主教会反对伽利略对哥白尼日心说的信，教皇保罗二世为此在1992年进行了道歉。,"Most people know that the Catholic Church opposed Galileo's support for Copernican heliocentrism, for which Pope Paul II apologized in 1992.","Most people know that the Catholic Church opposed Galileo's letter to Copernican heliocentrism, for which Pope Paul II apologized in 1992.",0,,
多年来，在本地区和外界很多人眼里，正义与发展党都是带有伊斯兰色彩的模范民主政党。,多年来，在本地和外界很多人眼里，正义与发展党都是带有伊斯兰色彩的模范民主政党。,"For many years, the AKP has been seen by many in the region and outside the world as a model democratic party with Islamic overtones.","For many years, the AKP has been seen by many locally and externally as a model democratic party with Islamic overtones.",0,,
基础设施投资是特朗普日程的重要组成部分，放权给州也是美国共和党的流行做法，因此，美国绝对有采取这一方针的空间。,基础设施投资是州日程的重要组成部分，放权给州也是美国共和党的流行做法，因此，美国绝对有采取这一方针的空间。,"Infrastructure investment is an important part of Trump's agenda, and decentralization to states is a popular practice for Republicans, so there is definitely room for the U.S. to take that approach.","Infrastructure investment is an important part of the state agenda, and decentralization to states is a popular practice in the Republican Party, so there is definitely room for the United States to adopt this approach.",0,,
在那样一个世界里，美国不是盛气凌人地面对所有国家独自发号施令，也不是只着眼于谋取狭隘的企业利润。,在那样一个局里，美国不是盛气凌人地面对所有国家独自发号施令，也不是只着眼于谋取狭隘的企业利润。,"In such a world, the United States is not domineering and dictates to all countries alone, nor is it focused solely on making narrow corporate profits.","In such a bureau, the United States is not domineering in the face of all countries to dictate alone, nor is it focused solely on narrow corporate profits.",1,,in the face of
在此过程中，这一概念获得了一些新的标签。,在此过程中，这一词获得了一些新的标签。,"Along the way, the concept gained some new labels.","In the process, the term gained some new labels.",0,,
在我看来，作为一名教授首先要有对自己具有重要性的东西需要确认，然后就必须去确认它。,在我看来，作为一名人首先要有对自己具有重要性的东西需要确认，然后就必须去确认它。,"In my opinion, as a professor, you must first have something important to you to confirm, and then you must confirm it.","In my opinion, as a human being, you must first have something important to you to recognize, and then you must confirm it.",0,,
在巴勒斯坦，一个由民主选举产生的总统给新的和平机会带来了希望。,在巴勒斯坦，一个由党产生的总统给新的和平机会带来了希望。,"In Palestine, a democratically elected President offers hope for a new chance for peace.","In Palestine, a party-elected president offers hope for new opportunities for peace.",0,,
在了解市政资产的市场价值后，健全资产管理的下一步就是要了解城市从收入和资产价格上涨中获得的收益是什么量级的。,在了解市政府的市场价值后，健全资产管理的下一步就是要了解城市从收入和资产价格上涨中获得的收益是什么量级的。,"Once you understand the market value of municipal assets, the next step in sound asset management is to understand the magnitude of the city's gains from rising income and asset prices.","Once the municipality is in terms of market value, the next step in sound asset management is to understand the magnitude of the city's gains from rising income and asset prices.",0,,
在两次与真主党交战打和之后，以色列明确表示，若爆发新冲突，将以全面胜利为目标。,在两次与真主党交战打和之后，以色列明确表示，若爆发大冲突，将以全面胜利为目标。,"After two wars and draws with the Allah, Israel has made it clear that in the event of a new conflict, it will aim for a total victory.","After two engagements with the Allah, Israel made it clear that in the event of a major conflict, it would aim for a total victory.",0,,
土耳其当局挫败了另一起袭击，这起袭击本来是计划与巴黎袭击同一天发生的。,土耳其人挫败了另一起袭击，这起袭击本来是计划与巴黎袭击同一天发生的。,"Turkish authorities thwarted another attack, which was supposed to take place on the same day as the Paris attacks.","The Turks thwarted another attack, which was originally planned to take place on the same day as the Paris attack.",1,,originally
因此，还需要欧洲诸国共同承担一些责任，并采取措施大幅延缓难民流，同时保护这些逃离冲突和死亡的人的人权。,因此，还需要欧洲人共同承担一些责任，并采取措施大幅延缓难民流，同时保护这些逃离冲突和死亡的人的人权。,"Therefore, some responsibilities need to be shared by European countries and measures to significantly slow refugee flows, while protecting the human rights of those fleeing conflict and death.","Therefore, Europeans will also need to share some responsibilities and take steps to significantly slow the flow of refugees, while protecting the human rights of those fleeing conflict and death.",1,,also
同样，另一个经常被提到的战略则是公私伙伴关系，但这可能也不会像标榜的那样有益。,同样，另一个经常被提到的规则是公私伙伴关系，但这可能也不会像标榜的那样有益。,"Similarly, another strategy that is often cited is public-private partnerships, but this may not be as beneficial as advertised.","Similarly, another oft-mentioned rule is public-private partnerships, but this may not be as beneficial as advertised.",0,,
同时，新的一代政治领导人的涌现，让被认为是对政治玩世不恭的法国人看起来重新获得了对政治独特的热情。,同时，新的一代政治家的涌现，让被认为是对政治玩世不恭的法国人看起来重新获得了对政治独特的热情。,"At the same time, the emergence of a new generation of political leaders has made it seem that Frenchmen, who are considered cynical about politics, have regained their unique passion for politics.","At the same time, the emergence of a new generation of politicians has made the French, considered cynical in politics, seem to have regained their unique passion for politics.",0,,
另一个一直存在的额外论据则在当今贫穷国家尤为吃香，认为无条件基本收入有助于妇女解放。,另一个一直存在的新论据则在当今贫穷国家尤为吃香，认为无条件基本收入有助于妇女解放。,"Another persistent additional argument is particularly popular in poor countries today, arguing that an unconditional basic income contributes to women's emancipation.","Another new argument that persists is particularly popular in poor countries today, arguing that an unconditional basic income contributes to women's emancipation.",0,,
即使那些没有陷于金融危机的国家也会发现，由于税收所得的下降，外汇储备正在崩溃，财政赤字激增。,即使那些没有陷于金融危机的人也会发现，由于税收所得的下降，外汇储备正在崩溃，财政赤字激增。,Even those countries that are not caught up in a financial crisis will find that foreign exchange reserves are collapsing and fiscal deficits are soaring due to falling tax revenues.,Even those who are not caught up in a financial crisis will find that foreign exchange reserves are collapsing and fiscal deficits are soaring due to falling tax revenues.,0,,
其实不管对经济政策还是高层决策人物，金融市场藐视并非一朝一夕，现在我们应该思考，怎样才能打破这一现象。,其实不管对外政策还是高层决策人物，金融市场藐视并非一朝一夕，现在我们应该思考，怎样才能打破这一现象。,"Financial markets' contempt for economic policy and high-level decision-makers has not happened overnight, and now we should think about how to break this phenomenon.","In fact, whether it is foreign policy or high-level decision-makers, financial market defiance is not overnight, and now we should think about how to break this phenomenon.",0,,
但该组织的秘密性、其对于反对其管理者的人的恐吓，以及其对惠赠、贿赂和债务的依赖确实与有组织犯罪没什么区别。,但该案的秘密性、其对于反对其管理者的人的恐吓，以及其对惠赠、贿赂和债务的依赖确实与有组织犯罪没什么区别。,"But the secrecy of the organization, its intimidation of those who oppose its managers, and its reliance on gifts, bribes and debts are indeed no different from organized crime.","But the secrecy of the case, its intimidation of those who oppose its managers, and its reliance on gifts, bribes and debts are no different from organized crime.",1,indeed,
但是，美国在此立场上的改变，并不意味这美国和欧洲已经就气候问题达成了一致的协议。,但是，美国在此事上的改变，并不意味这美国和欧洲已经就气候问题达成了一致的协议。,But a change in U.S. position does not mean that the U.S. and Europe have reached an agreement on climate.,But the U.S. change on this issue does not mean that the United States and Europe have reached an agreement on climate.,0,,
