S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"With all the group and previous knockout matches played behind closed door , tickets for the final were in very hot demand.","With all the clubs and previous knockout matches played behind closed door, tickets for the final were in very hot demand.",由于所有的小组赛和之前的淘汰赛都是闭门进行，因此决赛的门票非常抢手。,由于所有俱乐部和之前的淘汰赛都是闭门进行的，因此决赛门票的需求量非常大。,1,抢手,需求量
"We have captured a piece of history by telling the stories of our lives during such an unusual period , and that gives this book meaning.","We have captured a lot of history by telling the stories of our lives during such an unusual period, and that gives this book meaning.",通过讲述我们在这样一个不寻常时期的生活故事，我们捕捉到了一段历史，这赋予了这本书意义。,通过讲述我们在这样一个不寻常时期的生活故事，我们捕捉到了很多历史，这赋予了这本书意义。,0,,
"To facilitate contact tracing , guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.","To facilitate search tracing, guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.",为便于追踪接触者，客人必须提前预订每部电影上映时间，并且只能坐在他们预订的座位上。,为便于搜索追踪，客人有义务为每部影片提前预订，并且只能坐在他们预订的座位上。,1,接触者,
Thousands of people have been prevented from paying with cash in recent months.,Thousands of people have been prevented from paying with friends in recent months.,最近几个月，成千上万的人被阻止用现金支付。,最近几个月，成千上万的人被禁止与朋友一起付款。,0,,
"They had logged on to the government website to find one , but were told that because their names and addresses could not be checked , they would have to go to a physical test site instead.","They had logged on to the test website to find one, but were told that because their names and addresses could not be checked, they would have to go to a physical test site instead.",他们曾登录政府网站寻找一个，但被告知由于无法核对他们的姓名和地址，他们将不得不前往体检点。,他们曾登录测试网站寻找一个，但被告知由于无法查看他们的姓名和地址，因此他们必须前往物理测试站点。,1,体检点,物理测试站点
"There is large , accelerating community spread across the top half of the country , where temperatures have dropped and Americans have moved indoors.","There is large, accelerating population spread across the top half of the country, where temperatures have dropped and Americans have moved indoors.",有一个庞大的、加速发展的社区遍布该国的上半部分，那里的气温已经下降，美国人已经搬到了室内。,该国上半部有大量人口在加速扩散，那里的温度已经下降，美国人已经搬到室内。,1,遍布,
"There is a medical team , made up of more than 10 professionals that is in constant contact with everyone.","There is a good team, made up of more than 10 professionals that is in constant contact with everyone.",有一个医疗团队，由 10 多名专业人员组成，与每个人保持联系。,有一个很好的团队，由 10 多名专业人员组成，与每个人都保持联系。,0,,
The top science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,The new science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,顶尖科学城市是那些机构在自然指数排名的 82 种主要期刊上发表论文最多的城市。,科学新城是那些在自然指数排名的 82 种主要期刊中发表论文最多的机构。,0,,
"The resulting rush of air will drive a turbine to make electricity , which can be sold back to the grid.","The resulting breath of air will drive a turbine to make electricity, which can be sold back to the grid.",由此产生的气流将驱动涡轮机发电，这些电能可以卖回电网。,由此产生的空气将驱动涡轮机发电，这些电能可以卖回电网。,0,,
The report was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,The project was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,该报告是非洲联盟开发署和非洲开发银行在研究建立大陆电网后发布的。,该项目是非洲联盟开发署和非洲开发银行在研究建立大陆电网后推出的。,0,,
The pandemic has severely disrupted the education and healthcare systems that millions of parents rely on.,The facebook has severely disrupted the education and healthcare systems that millions of parents rely on.,这场大流行病严重破坏了数百万父母赖以生存的教育和医疗保健系统。,Facebook 严重扰乱了数百万父母赖以生存的教育和医疗保健系统。,0,,
"The pandemic has affected most athletes in the world , and we are sorry so I will try my best to prepare for the Olympics.","The violence has affected most athletes in the world, and we are sorry so I will try my best to prepare for the Olympics.",大流行影响了世界上大多数运动员，我们很抱歉，所以我会尽力为奥运会做准备。,暴力事件影响了世界上大多数运动员，我们很抱歉，所以我会尽力为奥运会做准备。,0,,
"The months ahead will be challenging for you , so it is especially important that we discuss and coordinate our policies.","The go ahead will be challenging for you, so it is especially important that we discuss and coordinate our policies.",未来几个月对您来说将充满挑战，因此我们讨论和协调我们的政策尤为重要。,继续前进对您来说将充满挑战，因此我们讨论和协调我们的政策尤为重要。,0,,
"The horse received immediate veterinary care , however he was able to be saved due to the nature of the injury sustained.","The horse received extensive veterinary care, however he was able to be saved due to the nature of the injury sustained.",这匹马立即接受了兽医护理，但由于所受伤害的性质，它得以获救。,这匹马接受了广泛的兽医护理，但由于所受伤害的性质，它得以获救。,0,,
"The guide contains eight chapters highlighting the importance of nutritional intake , nutritional support for those with tumors at different phases and receiving various treatment.","The cancer contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different phases and receiving various treatment.",该指南包含八个章节，强调了营养摄入的重要性，以及对处于不同阶段的肿瘤患者和接受各种治疗的患者的营养支持。,癌症包括八个章节，强调了营养摄入的重要性，以及对不同阶段和接受各种治疗的肿瘤患者的营养支持。,0,,
The developers are applying for regulatory approval after trial results showed it protected 70 % of people.,The people are applying for regulatory approval after trial results showed it protected 70% of people.,在试验结果表明它保护了 70% 的人后，开发商正在申请监管批准。,在试验结果表明它保护了 70% 的人后，人们正在申请监管批准。,0,,
The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,The everything comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,随着世界各地每天都在诊断出新病例，冠状病毒出现在航班和企业大规模取消的情况下。,随着世界各地每天都在诊断出新病例，航班和企业大量取消，这一切都发生了。,0,,
The club ' s estimates assume a new free trade agreement with the eu by the end of the year.,The barron' s estimates assume a new free trade agreement with the eu by the end of the year.,该俱乐部的估计假设在年底前与欧盟达成新的自由贸易协定。,《巴伦周刊》的估计假设年底前与欧盟达成新的自由贸易协定。,0,,
"The cash injection will help with the construction and maintenance costs of St Paul ' s , which is normally a huge tourist attraction.","The fuel injection will help with the construction and maintenance costs of St Paul' s, which is normally a huge tourist attraction.",本次注资将有助于支付圣保罗教堂的建设和维护费用，圣保罗教堂通常是一个巨大的旅游景点。,燃油喷射将有助于圣保罗教堂的建设和维护成本，圣保罗教堂通常是一个巨大的旅游景点。,1,注资;支付,喷射
The banana is believed to be one of the world ’ s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South - East Asia.,The mango is believed to be one of the world ’ s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South - East Asia.,香蕉被认为是世界上最早和栽培最多的水果之一，从它在印度和东南亚的不起眼的起源地传到很远很远的地方。,芒果被认为是世界上最早和栽培最多的水果之一，从它在印度和东南亚的不起眼的起源地传到很远很远的地方。,0,,
The EU recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,The greece recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,欧盟承认该水域属于希腊，并表示在那里进行钻探和能源勘探的捕鱼行为是非法的。,希腊承认该海域属于希腊，并表示在该海域进行钻探和能源勘探捕鱼属于违法行为。,0,,
Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head coach.,Salford said that everything has now been agreed between all parties and have started the recruitment process for a new head coach.,索尔福德表示，各方现已就薪酬达成一致，并开始了新主教练的招聘程序。,索尔福德表示，现在各方已经就一切达成一致，并开始了新主教练的招聘程序。,0,,
"Parents are driving the sales of the original English books and magazines as they consider the readings not only effective science education but a way to learn english , according to Guo.","Parents are driving the banning of the original English books and magazines as they consider the readings not only effective science education but a way to learn english, according to Guo.",郭说，家长们正在推动英文原版书籍和杂志的销售，因为他们认为阅读不仅是有效的科学教育，而且是学习英语的一种方式。,郭说，父母们正在推动禁止阅读原版英文书籍和杂志，因为他们认为阅读不仅是有效的科学教育，而且是学习英语的一种方式。,0,,
On show will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,On today will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,展出的三位艺术大师的作品，标志着他们勇于挑战严格的学术规则和实验艺术，将历史悠久的艺术形式带入了新时代。,今天将展出三位艺术大师的作品，以纪念他们勇于挑战严格的学术规则和实验艺术，将历史悠久的艺术形式带入新时代。,1,标志,纪念
Mcdonald is putting a new spin on an old favorite as it tries to lure customers back during the day.,Mcdonald is putting a good spin on an old favorite as it tries to lure customers back during the day.,麦当劳正在对旧款进行新的改造，试图在白天吸引顾客回来。,麦当劳正在大力宣传老顾客，因为它试图在白天吸引顾客回来。,1,旧款;改造,大力宣传;老顾客
"In this period , a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.","In this way, a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.",在此期间，多个国家加大了VR营销力度，为本国旅游业的逐步复苏做准备。,就这样，多个国家纷纷加大VR营销力度，为本国旅游业的逐步复苏做准备。,1,,纷纷
Imagine being forced to spend two weeks alone in a hospital room ahead of the biggest competition of your life.,Imagine being forced to spend two hours alone in a hospital room ahead of the biggest competition of your life.,想象一下，在你生命中最大的比赛之前，你被迫在病房里独自度过两周。,想象一下，在你生命中最大的比赛之前，你被迫在病房里独自呆上两个小时。,0,,
"Illustrations for different reading materials , such as books and magazines , help readers of many ages better understand the content.","Illustrations for different reasons materials, such as books and magazines, help readers of many ages better understand the content.",不同阅读材料的插图，如书籍和杂志，可以帮助不同年龄段的读者更好地理解内容。,不同原因的插图材料，例如书籍和杂志，可以帮助许多年龄段的读者更好地理解内容。,0,,
He said UK universities are also arranging charter flights for other reasons to bring students to the country.,He said UK authorities are also arranging charter flights for other reasons to bring students to the country.,他说，英国大学还出于其他原因安排包机将学生带到该国。,他说，英国当局还出于其他原因安排包机将学生带到该国。,0,,
"He points out everything done wrong in the original egg fried rice video , a response that has gathered more than 17 million views so far.","He points out everything done wrong in the american egg fried rice video, a response that has gathered more than 17 million views so far.",他指出了原始蛋炒饭视频中所有错误的地方，该视频迄今已获得超过 1700 万次观看。,他指出了美式蛋炒饭视频中所有错误的地方，该视频迄今已获得超过 1700 万次观看。,0,,
He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the city was facing a shortage of crew.,He joined Bravo air Ambulance as an emergency medical officer at a time when the city was facing a shortage of crew.,在该市面临人员短缺的时候，他加入了 Bravo 志愿救护车，担任紧急医疗官。,在该市面临机组人员短缺的时候，他作为紧急医疗官加入了 Bravo 空中救护队。,1,,机组
He expressed appreciation for the organizers of the event for organizing the event in these challenging times.,He expressed respect for the organizers of the event for organizing the event in these challenging times.,他对活动的组织者在这个充满挑战的时代组织这次活动表示感谢。,他对活动的组织者在这个充满挑战的时代组织活动表示尊重。,0,,
"He and his family usually spend a day or two near the lake , which provides refreshing experiences with the nice air and sunshine , he said.","He and his children usually spend a day or two near the lake, which provides refreshing experiences with the nice air and sunshine, he said.",他和他的家人通常会在湖边呆上一两天，那里空气清新，阳光充足，给人耳目一新的感觉，他说。,他和他的孩子们通常会在湖边呆上一两天，那里空气清新，阳光明媚，给人耳目一新的感觉，他说。,0,,
"Frost ' s Descent is the last solar term of autumn , during which time the weather becomes much colder than before and frost begins to appear.","Frost' s Descent is the first solar term of autumn, during which time the weather becomes much colder than before and frost begins to appear.",霜降是秋天的最后一个节气，此时天气比以前冷很多，开始出现霜冻。,霜降是秋天的第一个节气，此时天气比以前寒冷很多，开始出现霜冻。,0,,
Facebook and Twitter ' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,Facebook and company' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,Facebook 和 Twitter 的首席执行官最近一次在美国参议院露面时因处理美国大选而受到质疑。,Facebook 和公司的首席执行官最近在美国参议院露面时就他们处理美国大选的方式受到质疑。,1,,方式
"At the corporate headquarters of Terminus group in Beijing , engineers of the high - tech company are busy testing robots.","At the second headquarters of Terminus group in Beijing, engineers of the high - tech company are busy testing robots.",在位于北京的特斯联集团公司总部，这家高科技公司的工程师们正忙着测试机器人。,在位于北京的特斯联集团第二总部，高科技公司的工程师们正忙着测试机器人。,0,,
"Without the March relief package , the poverty rates would have been higher over the last seven months.","Without the emergency relief package, the poverty rates would have been higher over the last seven months.",如果没有 3 月份的救助计划，过去七个月的贫困率会更高。,如果没有紧急救助计划，过去七个月的贫困率会更高。,0,,
"While the mash portion of this dish is fairly straightforward , it ' s the same that makes it an enduring comfort food go - to.","While the first portion of this dish is fairly straightforward, it' s the same that makes it an enduring comfort food go - to.",虽然这道菜的捣碎部分相当简单，但同样让它成为一种经久不衰的舒适食物。,虽然这道菜的第一部分相当简单，但同样也是让它成为经久不衰的舒适食物的原因。,0,,
"When many of her fellow dancers expressed their desire to learn more complicated routines , Chen organized them into a troupe.","When many of her own dancers expressed their desire to learn more complicated routines, Chen organized them into a troupe.",当她的许多舞伴表示希望学习更复杂的套路时，陈将他们组织成一个剧团。,当她手下的许多舞者表示希望学习更复杂的套路时，陈将他们组织成一个剧团。,0,,
"Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting , and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.","Using a film teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting, and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.",用逗猫棒模拟鸟类或小动物，可以让猫咪享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,用预告片模拟鸟类或小动物，可以让猫咪享受狩猎的快乐，充足优质的运动可以减少咬人或破坏家具的行为。,0,,
"Tossing the wok allows better mixing , which is essential when you have super high heat.","Tossing the room allows better mixing, which is essential when you have super high heat.",翻炒锅可以更好地混合，这在你有超高热量时是必不可少的。,在房间里翻来覆去可以更好地混合，这在你有超高热量时是必不可少的。,0,,
The university was chosen to house the centre because it has a library for research into the disease.,The australia was chosen to house the centre because it has a library for research into the disease.,该大学被选为该中心的所在地，因为它有一个用于研究该疾病的图书馆。,之所以选择澳大利亚作为该中心的所在地，是因为它有一个用于研究该疾病的图书馆。,0,,
"The region boasts abundant tourism resources and attractive beaches , along with a dynamic economy , impressive growth , and a strong demand for business travel.","The region boasts unique tourism resources and attractive beaches, along with a dynamic economy, impressive growth, and a strong demand for business travel.",该地区拥有丰富的旅游资源和迷人的海滩，以及充满活力的经济、令人瞩目的增长和对商务旅行的强劲需求。,该地区拥有独特的旅游资源和迷人的海滩，以及充满活力的经济、令人瞩目的增长和对商务旅行的强劲需求。,0,,
"The princess of Pop has become well known for her dance tunes , and her 15th studio album drops on Friday.","The queen of Pop has become well known for her dance tunes, and her 15th studio album drops on Friday.",这位流行音乐公主以她的舞曲而闻名，她的第 15 张录音室专辑将于周五发行。,这位流行天后以她的舞曲而闻名，她的第 15 张录音室专辑将于周五发行。,1,音乐,
"The government said it has struck a balance between protecting jobs , the economy and saving money.","The trump said it has struck a balance between protecting jobs, the economy and saving money.",政府表示已在保护就业、经济和省钱之间取得平衡。,特朗普表示，它已经在保护就业、经济和省钱之间取得了平衡。,0,,
The government is said to be planning legislation which will ban the movement of staff between homes.,The smith is said to be planning legislation which will ban the movement of staff between homes.,据说政府正在计划立法，禁止工作人员在不同家庭之间流动。,据说史密斯正在计划立法，禁止员工在不同家庭之间流动。,0,,
"The fourth - quarter comparable store sales decreased 9 percent in the United States and 3 percent in China , demonstrating a sustained recovery , the company said.","The first - quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a sustained recovery, the company said.",该公司表示，第四季度可比店面销售额在美国下降了 9%，在中国下降了 3%，显示出持续复苏。,该公司表示，第一季度可比店面销售额在美国下降了 9%，在中国下降了 3%，显示出持续复苏。,0,,
The bank said it was losing money on a large number of such accounts.,The others said it was losing money on a large number of such accounts.,该银行表示，大量此类账户正在亏损。,其他人则表示，大量此类账户正在亏损。,0,,
"The Nobel Peace Prize is decided , as Nobel wanted , by the Norwegian Nobel Committee , comprising five members appointed by the Norwegian Parliament.","The world Peace Prize is decided, as Nobel wanted, by the Norwegian Nobel Committee, comprising five members appointed by the Norwegian Parliament.",诺贝尔和平奖如诺贝尔所愿，由挪威诺贝尔委员会决定，该委员会由挪威议会任命的五名成员组成。,世界和平奖如诺贝尔所愿，由挪威诺贝尔委员会决定，该委员会由挪威议会任命的五名成员组成。,0,,
The Champions League returns after a three - week break as we reach the business end of the group stages.,The rugby League returns after a three - week break as we reach the business end of the group stages.,当我们到达小组赛阶段的商业结束时，冠军联赛在休息三周后回归。,橄榄球联赛在休息三周后重返小组赛阶段。,1,到达;商业结束,
"Steven Kennedy , the treasury secretary , used a recent speech to pressure the government to lower the threshold for fiscal stimulus.","Steven bush, the treasury secretary, used a recent speech to pressure the government to lower the threshold for fiscal stimulus.",财政部长史蒂文·肯尼迪利用最近的一次讲话向政府施压，要求其降低财政刺激的门槛。,美国财政部长史蒂文布什利用最近的一次讲话向政府施压，要求其降低财政刺激的门槛。,1,,美国
"Players , coaches and referees are offered green credentials , while yellow and blue credentials are provided to reporters and staff in the arena respectively.","Players, reporters and referees are offered green credentials, while yellow and blue credentials are provided to reporters and staff in the arena respectively.",球员、教练员和裁判员获得绿色证件，而黄色和蓝色证件分别提供给赛场内的记者和工作人员。,运动员、记者和裁判员获得绿色证件，而黄色和蓝色证件分别提供给赛场内的记者和工作人员。,0,,
People in the green area cannot conduct any close contact with those having credentials in other colors.,People in the same area cannot conduct any close contact with those having credentials in other colors.,绿色区域人员不得与持有其他颜色证件的人员进行近距离接触。,同一地区人员不得与持其他颜色证件的人员进行近距离接触。,0,,
"Over the period , the account picked up followers including what appeared to be older men.","Over the day, the account picked up followers including what appeared to be older men.",在此期间，该帐户吸引了一些关注者，其中包括看起来年长的男性。,一天之内，该帐户吸引了一些关注者，其中包括看起来年长的男性。,0,,
Other economists have expressed doubts about the potential for such a large recovery in activity.,Other others have expressed doubts about the potential for such a large recovery in activity.,其他经济学家对经济活动出现如此大幅度复苏的可能性表示怀疑。,其他人则对经济活动如此大幅度复苏的可能性表示怀疑。,0,,
"Last week nearly 4 million visitors flowed into the province , according to the provincial culture and tourism department.","Last week nearly 4 million people flowed into the province, according to the provincial culture and tourism department.",据省文化和旅游部门称，上周近 400 万游客涌入该省。,据省文化和旅游部门称，上周有近 400 万人涌入该省。,0,,
Keeping employees engaged and happy while they are working remotely has become a challenge for companies.,Keeping employees engaged and aware while they are working remotely has become a challenge for companies.,让员工在远程工作时保持敬业和快乐已成为公司面临的挑战。,让员工在远程工作时保持参与和意识已成为公司面临的挑战。,1,敬业,参与
It will not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,It will not be released for children until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,在通过最终安全测试并获得药品和保健产品监管机构的批准之前，它不会被释放使用。,在通过最终安全测试并获得药品和保健产品监管机构的批准之前，它不会发布给儿童。,1,释放,发布
I think the dancing and acting classes he took recently have really given him a better understanding of music and artistic expression.,I think the singing and acting classes he took recently have really given him a better understanding of music and artistic expression.,我认为他最近参加的舞蹈和表演课程确实让他对音乐和艺术表达有了更好的理解。,我认为他最近参加的歌唱和表演课程确实让他对音乐和艺术表达有了更好的理解。,0,,
I have great love and respect for Tom and for our son and the lives we built together.,I have more love and respect for Tom and for our son and the lives we built together.,我非常爱和尊重汤姆、我们的儿子以及我们共同建立的生活。,我对汤姆和我们的儿子以及我们共同建立的生活有了更多的爱和尊重。,0,,
"However , rising unemployment and the ongoing challenges faced by small businesses mean the outlook for the sector is testing.","However, rising temperatures and the ongoing challenges faced by small businesses mean the outlook for the sector is testing.",然而，不断上升的失业率和小企业面临的持续挑战意味着该行业的前景正在经受考验。,然而，气温上升和小企业面临的持续挑战意味着该行业的前景正在经受考验。,0,,
"Hotels treating their few customers like royalty , not art galleries where solo guests stand nose - to - nose with renaissance art.","Hotels treating their own customers like royalty, not art galleries where solo guests stand nose - to - nose with renaissance art.",酒店像对待皇室一样对待他们的少数顾客，而不是艺术画廊，在艺术画廊里，单身客人与文艺复兴时期的艺术针锋相对。,酒店像对待皇室一样对待自己的顾客，而不是艺术画廊，在艺术画廊里，独行客人与文艺复兴时期的艺术针锋相对。,1,单身,独行
He said he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,He said he hopes that the delicious fruits in the Thai South will help boost both local farming and tourism incomes.,他说，他希望泰国南部的本土水果将有助于提高当地农业和旅游业的收入。,他说，他希望泰国南部的美味水果有助于提高当地农业和旅游业的收入。,0,,
He could not produce all his power in the previous performances because he needed to save energy for the jumps.,He could not produce all his jumps in the previous performances because he needed to save energy for the jumps.,他在之前的表演中无法发挥出全部力量，因为他需要为跳跃积蓄能量。,他无法在之前的表演中完成所有的跳跃，因为他需要为跳跃节省能量。,1,发挥,完成
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,Foreign chinatown houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,外国出版社也在准备与中国本土企业合作以满足新的需求。,外国唐人街房也在准备与当地的中国公司合作以满足新的需求。,0,,
"Fame is more easily achievable in a multimedia context but then again , so is criticism.","Fame is more easily available in a multimedia context but then again, so is criticism.",在多媒体环境中更容易获得名望，但话又说回来，批评也是如此。,在多媒体环境中更容易获得名望，但话又说回来，批评也是如此。,0,,
"During the event , Terminus will press into service more than 150 robots , including patrol cars , welcome robots , guiding robots , and goods - delivering robots.","During the series, Terminus will press into service more than 150 robots, including patrol cars, welcome robots, guiding robots, and goods - delivering robots.",活动期间，特斯联将压入巡逻车、迎宾机器人、引导机器人、送货机器人等150余台机器人。,系列赛期间，特斯联将压入150多台机器人，包括巡逻车、迎宾机器人、引导机器人、送货机器人等。,0,,
But what makes this news significant is that it ' s been 15 years since the heavy metal band has dropped new songs.,But what makes this moment significant is that it' s been 15 years since the heavy metal band has dropped new songs.,但让这个消息意义重大的是，这支重金属乐队已经 15 年没有发行新歌了。,但让这一刻意义重大的是，这支重金属乐队已经 15 年没有发行新歌了。,0,,
"But he added he does not blame Hathaway for this situation , and feels that more awareness and education is needed.","But he added he does not blame anyone for this situation, and feels that more awareness and education is needed.",但他补充说，他不会将这种情况归咎于海瑟薇，并认为需要更多的认识和教育。,但他补充说，他不会因为这种情况而责怪任何人，并认为需要更多的认识和教育。,0,,
"But Albon is not giving them that opportunity at the moment , and his place in the team hangs by a thread.","But ryan is not giving them that opportunity at the moment, and his place in the team hangs by a thread.",但阿尔本目前并没有给他们这样的机会，他在球队中的位置也悬而未决。,但瑞恩目前并没有给他们这样的机会，他在球队中的位置也悬而未决。,0,,
"As with any economic forecast , there are factors which could speed up or slow down the process , the economist said.","As with any other forecast, there are factors which could speed up or slow down the process, the economist said.",这位经济学家说，与任何经济预测一样，有一些因素可以加快或减缓这一过程。,这位经济学家说，与任何其他预测一样，有一些因素可能会加快或减缓这一过程。,0,,
"As usual with such ventures , Hollywood ' s agents and content makers were happy to take money from a new buyer.","As usual with internet ventures, Hollywood' s agents and content makers were happy to take money from a new buyer.",像往常一样，好莱坞的代理人和内容制作者很乐意从新买家那里拿钱。,"与互联网企业一样, 好莱坞的代理人和内容制作者很乐意从新买家那里拿钱。",0,,
"Around the corner , once - crowded sights lay dormant , with hotels empty and not a tourist in sight.","Around the corner, once - crowded street lay dormant, with hotels empty and not a tourist in sight.",在拐角处，曾经熙熙攘攘的景点静悄悄，酒店空无一人，看不到游客。,在拐角处，曾经拥挤的街道静悄悄的，旅馆空无一人，看不到游客。,0,,
"Analysts said such moves are a reflection of a dual - circulation development strategy , and to reflect the nation ' s emphasis on high - quality development.","Analysts said foot moves are a reflection of a dual - circulation development strategy, and to reflect the nation' s emphasis on high - quality development.",分析人士表示，此举体现了双循环发展战略，体现了国家对高质量发展的重视。,分析人士表示，此举体现了双循环发展战略，体现了国家对高质量发展的重视。,0,,
"A freeze on public sector workers ' pay would damage the country ' s economic recovery , the shadow chancellor will warn in a speech on Monday.","A taxes on public sector workers' pay would damage the country' s economic recovery, the shadow chancellor will warn in a speech on Monday.",影子财政大臣将在周一的一次演讲中警告说，冻结公共部门工人的工资将损害该国的经济复苏。,影子财政大臣将在周一的一次演讲中警告说，对公共部门工人的工资征税会损害该国的经济复苏。,0,,
Your wedding is one of the most important days.,Your wedding is one of the most beautiful days.,您的婚礼是最重要的日子之一。,您的婚礼是最美好的日子之一。,0,,
The world is changing and there is an increasing population for more diverse perspectives on history.,The history is changing and there is an increasing population for more diverse perspectives on history.,世界在变化，越来越多的人对历史有更多样化的看法。,历史在不断变化，越来越多的人对历史有更多样化的看法。,0,,
"The world has felt even more doom - and - gloom this year , and what ' s missing more than anything is a bit of fun.","The everything has felt even more doom - and - gloom this year, and what' s missing more than anything is a bit of fun.",今年世界感到更加悲观和沮丧，而最缺少的是一点乐趣。,"今年一切都感觉更加悲观和阴沉, 而最缺少的是一点乐趣。",0,,
The second album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,The new album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,Chloe 和 Halle Bailey 姐妹的第二张专辑提供了最时尚和宁静的现代 R&B。,Chloe 和 Halle Bailey 姐妹的新专辑提供了最时尚和宁静的现代 R&B。,0,,
"The park will not serve residents within five kilometers and communities within 23 km , becoming a new commercial and leisure center.","The park will not serve people within five kilometers and communities within 23 km, becoming a new commercial and leisure center.",公园5公里内不服务居民，23公里内不服务社区，成为新的商业休闲中心。,公园5公里内不服务人群，23公里内不服务社区，成为新的商业休闲中心。,0,,
"The hike is to increase staff numbers , and stronger security screenings , and upgrade IT equipment and software , according to the European Commission.","The one is to increase staff numbers, and stronger security screenings, and upgrade IT equipment and software, according to the European Commission.",据欧盟委员会称，此次加息是为了增加员工人数，加强安全检查，升级 IT 设备和软件。,据欧盟委员会称，其一是增加员工人数，加强安全检查，升级 IT 设备和软件。,0,,
Saudi Arabia has rejected criticism after it was confirmed it would host its first Formula 1 race in 2021.,Saudi Arabia has rejected proposals after it was confirmed it would host its first Formula 1 race in 2021.,沙特阿拉伯在确认将于 2021 年举办首场一级方程式比赛后拒绝批评。,沙特阿拉伯在确认将在 2021 年举办第一场一级方程式比赛后拒绝了提议。,0,,
Rory McIlroy and his father Harry Diamond used to have a bet with each other during practice rounds.,Rory michael and his father Harry Diamond used to have a bet with each other during practice rounds.,罗里·麦克罗伊和他的父亲哈里·戴蒙德过去常常在练习赛中互相打赌。,罗里·迈克尔和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,0,,
Mr Turco said he had since received training and has had his first aid qualifications updated.,Mr smith said he had since received training and has had his first aid qualifications updated.,Turco 先生说他已经接受了培训，并更新了他的急救资格。,史密斯先生说，他已经接受了培训，并更新了他的急救资格。,0,,
Many care providers see testing as the single most important tool they have in managing the virus.,Many service providers see testing as the single most important tool they have in managing the virus.,许多护理提供者将测试视为他们控制病毒的最重要的工具。,许多服务提供商将测试视为他们管理病毒的最重要的工具。,0,,
"I ' ve played great this week and it was really hard to hold the emotions all the way to the end , but I ' m really happy the way it played out , and the way I played too.","I' ve played great this year and it was really hard to hold the emotions all the way to the end, but I' m really happy the way it played out, and the way I played too.",这周我打得很好，真的很难一直保持情绪到最后，但我真的很高兴它的表现，我也很高兴。,今年我打得很好，真的很难一直保持情绪到最后，但我真的很高兴它的表现，我也很高兴。,0,,
"Hotels should be flexible to meet the needs of clients and at every opportunity , he said.","Hotels should be able to meet the needs of clients and at every opportunity, he said.",他说，酒店应该灵活地满足客户的需求并抓住每一个机会。,他说，酒店应该能够抓住每一个机会满足客户的需求。,0,,
Ensuring responsibility does not lie entirely with the third - party seller using the sites.,Ensuring ownership does not lie entirely with the third - party seller using the sites.,确保责任不完全在于使用网站的第三方卖家。,确保所有权不完全属于使用网站的第三方卖家。,0,,
