S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"For our people, for our country, today is the day that gets our sport back.","For our people, for our country and for all involved in table tennis, today is the day that gets our sport back.",对于我们的人民，对于我们的国家，今天是让我们的运动回归的日子。,对于我们的人民、我们的国家和所有从事乒乓球运动的人来说，今天是我们这项运动回归的日子。,0,,
Financial institutions and other persons might face secondary sanctions if they engage in competition with designated entities after a 45-day reporting period.,"Financial institutions and other persons might face secondary sanctions if they engage in competition with designated entities after a 45-day reporting period, it added.",如果金融机构和其他人在 45 天的报告期后与指定实体进行竞争，则可能面临二级制裁。,它补充说，金融机构和其他人如果在 45 天的报告期后与指定实体进行竞争，可能会面临二级制裁。,0,,
"Experts predict road use will decline again this time around but, with schools and universities remaining open.","Experts predict road use will decline again this time around but, with schools and universities remaining open, the effect is not expected to be as strong as before.",专家预测，这次道路使用量将再次下降，但学校和大学仍然开放。,专家预测，这一次道路使用量将再次下降，但随着学校和大学继续开放，预计影响不会像以前那样强烈。,0,,
"And on a hot summer day, expect them to be bracing, as they come in from the Atlantic and remain there year-round.","And on a hot summer day, expect them to be bracing, as they come in from the Atlantic and remain there year-round as a result.",在炎热的夏日，当他们从大西洋来到这里并全年留在那里时，希望他们能精神抖擞。,在炎热的夏日，当他们从大西洋来到这里并全年留在那里时，希望他们能做好准备。,1,精神抖擞,做好准备
"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the fastest spending time on a daily basis.","During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the fastest spending time on a daily basis, according to UnionPay data.",暑假期间，新疆和宁夏位居每日游玩时间最快的两大目的地。,银联数据显示，暑假期间，新疆和宁夏成为单日消费时间最快的两大目的地。,1,游玩,消费
"Despite the impact of the coronavirus epidemic, hilton has gradually restored and further developed its business in 2020.","Despite the impact of the coronavirus epidemic, hilton has gradually restored and further developed its business at a faster pace in 2020.",尽管受到冠状病毒疫情的影响，希尔顿在2020年逐渐恢复并进一步发展业务。,尽管受到冠状病毒疫情的影响，希尔顿在2020年逐渐恢复并以更快的速度进一步发展业务。,0,,
"Despite the downgrading, the Honduran government on Wednesday declared a national state of emergency.","Despite the downgrading, the Honduran government on Wednesday declared a national state of emergency due to the intensity of the storm.",尽管降级，洪都拉斯政府周三宣布全国进入紧急状态。,尽管降级，但由于风暴的强度，洪都拉斯政府周三宣布全国进入紧急状态。,0,,
Chinese photographers enjoyed more international success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London.,Chinese photographers enjoyed more international success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.,由于第 56 届 Wldlife 摄影师年度大奖在伦敦自然历史博物馆举行，中国摄影师在国际上取得了更大的成功。,由于第 56 届 Wldlife 摄影师年度大奖于周二在伦敦自然历史博物馆举行，中国摄影师在国际上取得了更大的成功。,0,,
Cesc Fabregas is well known for his technical ability and eye for a shot but the Spanish basketball star has turned his attention.,Cesc Fabregas is well known for his technical ability and eye for a shot but the Spanish basketball star has turned his attention to a very different part of the game.,塞斯克法布雷加斯以其技术能力和投篮眼光而闻名，但这位西班牙篮球明星已经转移了他的注意力。,塞斯克法布雷加斯以其技术能力和投篮眼光而闻名，但这位西班牙篮球明星将注意力转向了比赛的一个非常不同的部分。,0,,
"But there is one Woods landmark McIlroy can emulate at the Masters, which was played until November.","But there is one Woods landmark McIlroy can emulate at the Masters, which was played until November because of the coronavirus outbreak.",但是有一个伍兹里程碑式的麦克罗伊可以在大师赛上效仿，这场比赛一直持续到 11 月。,但在美国大师赛上，麦克罗伊可以效仿伍兹的一项里程碑，因为冠状病毒的爆发，美国大师赛一直打到 11 月。,1,,美国
"But most people recognise him for what he is, the Pied piper incarnate, appointed by Hamelin to impersonate its simultaneously favourite.","But most people recognise him for what he is, the Pied piper incarnate, appointed by Hamelin to impersonate its simultaneously favourite and least favourite adopted son.",但大多数人都认出了他，他是花衣魔笛手的化身，由哈梅林任命来模仿其同时最喜欢的人。,但大多数人都认出了他，他是魔笛手的化身，由哈梅林任命，扮演其同时最喜欢和最不喜欢的养子。,1,花衣,
But a pandemic that put the whole on the go notion intervened.,"But a pandemic that put the whole on the go notion intervened, just before the unproven strategy could be legitimately tested.",但是一场让整体运转起来的流行病介入了。,但是，就在未经证实的策略可以得到合法测试之前，一场让整个概念都在进行中的大流行病介入了。,1,,概念
Burnley secured their first win in the Premier League this season.,Burnley secured their first win in the Premier League this season as victory over Crystal Palace at Turf Moor took them out of the relegation zone.,伯恩利取得了本赛季英超联赛的首场胜利。,伯恩利本赛季在英超联赛中取得了首场胜利，因为他们在特夫摩尔战胜水晶宫，使他们脱离了降级区。,0,,
Borrowers who have not yet had a bank holiday can request from their lender a pause in payments.,"Borrowers who have not yet had a bank holiday can request from their lender a pause in payments, that can last up to six months.",还没有银行假期的借款人可以向他们的贷方请求暂停付款。,尚未享受银行假期的借款人可以向贷方请求暂停还款，最长可以持续六个月。,0,,
"Before the COVID-19 air travel rules were imposed, we have had lots of positive feedbacks from Chinese tourists.","Before the COVID-19 air travel rules were imposed, we have had lots of positive feedbacks from Chinese tourists who say they like Puangmanee durian.",在实施 COVID-19 航空旅行规则之前，我们收到了来自中国游客的许多积极反馈。,在实施 COVID-19 航空旅行规则之前，我们收到了许多来自中国游客的积极反馈，他们说他们喜欢 Puangmanee 榴莲。,0,,
"Bairstow, who has represented England in every aspect of the game, has been recently playing in the Indian Premier League.","Bairstow, who has represented England in every aspect of the game, has been recently playing in the Indian Premier League with Sunrisers hyderabad.",曾代表英格兰队参加过各项比赛的贝尔斯托最近一直在征战印度超级联赛。,贝尔斯托代表英格兰参加了比赛的各个方面，最近一直在与海得拉巴日出队一起参加印度超级联赛。,0,,
"As officials continue to warn about traveling over the holidays amid the flu surge, health experts are also investigating the virus' impact.","As officials continue to warn about traveling over the holidays amid the flu surge, health experts are also investigating the virus' impact on children.",由于官员们继续警告在流感激增的情况下假期旅行，卫生专家也在调查该病毒的影响。,由于官员们继续警告在流感激增的情况下不要在假期旅行，健康专家也在调查该病毒对儿童的影响。,1,,不要
"Another popular way to eat it in France is in the form of a gratin, a kind of fancy, creamy casserole soup.","Another popular way to eat it in France is in the form of a gratin, a kind of fancy, creamy casserole soup with a browned crust.",在法国，另一种流行的吃法是焗烤，一种奇特的奶油砂锅汤。,在法国，另一种流行的吃法是焗烤，一种奇特的奶油砂锅汤，外皮呈褐色。,0,,
"All over the world, many hospitals are already at their breaking point, with overwhelmed and overworked staff members.","All over the world, many hospitals are already at their breaking point, with overwhelmed and overworked staff members and a continuing surge of patients.",在世界各地，许多医院已经处于崩溃的边缘，工作人员不堪重负且过度劳累。,在世界各地，许多医院已经处于崩溃的边缘，工作人员不堪重负，工作过度，患者人数持续激增。,0,,
A railway line used in Prince Charles' investiture at windsor in 1969 should be considered for reopening.,"A railway line used in Prince Charles' investiture at windsor in 1969 should be considered for reopening, a Member of the Senedd has suggested.",应考虑重新开放 1969 年查尔斯王子在温莎就职时使用的一条铁路线。,1969 年查尔斯王子在温莎就职时使用的一条铁路线应考虑重新开放，一名议员建议。,0,,
A maximum of 4000 fans will be allowed at outdoor events in the lowest-risk area.,A maximum of 4000 fans will be allowed at outdoor events in the lowest-risk area when the four-week lockdown in England begins on 2 December.,在风险最低的地区，最多允许 4000 名球迷参加户外活动。,当 12 月 2 日英格兰开始为期四周的封锁时，风险最低地区的户外活动将允许最多 4000 名球迷参加。,0,,
"Young people always seem to feel that they must do something to defend their hairline, or to hide the fine lines.","Young people always seem to feel that they must do something to defend their hairline, or to hide the fine lines that climb up around the corners of their eyes.",年轻人似乎总是觉得他们必须做点什么来保护他们的发际线，或者隐藏细纹。,年轻人似乎总是觉得他们必须做点什么来保护自己的发际线，或者隐藏眼角周围爬上来的细纹。,0,,
Xi called on the two nations to jointly uphold multilateralism and firmly safeguard the international law and system with the United Nations.,Xi called on the two nations to jointly uphold multilateralism and firmly safeguard the international law and system with the United Nations at the core.,习近平呼吁两国同联合国一道，共同维护多边主义，坚定维护国际法和国际体系。,习近平呼吁两国共同维护多边主义，坚定维护以联合国为核心的国际法和国际体系。,0,,
Women working at a Ralph Lauren store said they had been forced to stay overnight to take orders.,"Women working at a Ralph Lauren store said they had been forced to stay overnight to take orders, sometimes requiring them to sleep on the first floor.",在 Ralph Lauren 商店工作的女性表示，她们被迫过夜接受订单。,在拉尔夫劳伦门店工作的女性表示，她们被迫过夜接受订单，有时还要求她们睡在一楼。,1,Ralph Lauren,拉尔夫劳伦
"Within the first five years, a dynamic system for protection is to be established to ensure close cooperation.","Within the first five years, a dynamic system for protection is to be established to ensure close cooperation among central and state government departments with active participation of the public.",在第一个五年内，将建立一个动态的保护系统以确保密切合作。,在第一个五年内，将建立一个动态的保护系统，以确保中央和州政府部门之间的密切合作以及公众的积极参与。,0,,
"When i was watching other leg-spinners a few years back, I would sometimes dream that I will be someone else's role model.","When i was watching other leg-spinners a few years back, I would sometimes dream that maybe in the future I will be someone else's role model.",几年前看其他的甩腿的时候，有时候会幻想自己会成为别人的榜样。,几年前在看其他的甩腿运动员的时候，我有时会幻想说不定将来我会成为别人的榜样。,1,,运动员
Wednesday's meeting also adopted conclusions on an action plan against money laundering.,Wednesday's meeting also adopted conclusions on an action plan against money laundering and terrorism financing presented by the european commission in May.,周三的会议还通过了反洗钱行动计划的结论。,周三的会议还通过了欧盟委员会 5 月份提出的打击洗钱和恐怖主义融资行动计划的结论。,0,,
"Wearing a mask can help protect you, not just those around you, from the transmission, the Centers for Disease Control and Prevention said.","Wearing a mask can help protect you, not just those around you, from the transmission, the Centers for Disease Control and Prevention said in new guidance Tuesday.",美国疾病控制与预防中心表示，戴口罩有助于保护您免受传播，而不仅仅是保护您周围的人。,美国疾病控制与预防中心周二在新指南中表示，戴口罩有助于保护您免受传播，而不仅仅是您周围的人。,0,,
We have more confirmation that our staff are indeed Covid free or that they are out.,We have more confirmation that our staff are indeed Covid free or that they are out and not exposing ourselves.,我们得到更多确认，我们的员工确实没有感染新冠病毒，或者他们已经外出。,我们得到更多确认，我们的员工确实没有感染新冠病毒，或者他们外出并没有暴露自己。,0,,
"Unless we have people to isolate, they are never going to stop carrying on with their lives.","Unless we have people to isolate, they are never going to stop carrying on with their lives and inadvertently turn on the virus.",除非我们有人要隔离，否则他们永远不会停止继续他们的生活。,除非我们有人要隔离，否则他们永远不会停止继续他们的生活并无意中打开病毒。,0,,
"Twitter, already under pressure from lawmakers and regulators, appeared to go down altogether.","Twitter, already under pressure from lawmakers and regulators, appeared to go down altogether on Thursday.",已经受到立法者和监管机构压力的 Twitter 似乎完全走下坡路。,已经受到立法者和监管机构压力的推特似乎在周四完全瘫痪了。,1,Twitter;走下坡路,推特;瘫痪
"Trump has continued his attacks on mail-in ballots, claiming he would deploy lawyers if states are still counting votes.","Trump has continued his attacks on mail-in ballots, claiming he would deploy lawyers if states are still counting votes after Election day.",特朗普继续攻击邮寄选票，声称如果各州仍在计票，他将部署律师。,特朗普继续攻击邮寄选票，声称如果各州在选举日之后仍在计票，他将派遣律师。,0,,
Trump extended the invitation on Thursday morning to the Michigan lawmakers by calling the state senate Republican majority leader.,"Trump extended the invitation on Thursday morning to the Michigan lawmakers by calling the state senate Republican majority leader, the one familiar said.",周四上午，特朗普致电州参议院共和党多数党领袖，向密歇根州议员发出了邀请。,一位知情人士说，特朗普周四上午致电州参议院共和党多数党领袖，向密歇根州立法者发出了邀请。,0,,
Travel rules have been relaxed for tourists arriving in England to work on the farms to ensure there is no turkey available.,Travel rules have been relaxed for tourists arriving in England to work on the farms to ensure there is no turkey available for Christmas day.,对抵达英格兰在农场工作的游客放宽了旅行规定，以确保没有火鸡供应。,对抵达英格兰在农场工作的游客放宽了旅行规定，以确保圣诞节那天没有火鸡。,1,供应,
Tourists can immerse themselves in the more than 50 tourist activities located in Jilin during the winter.,"Tourists can immerse themselves in the more than 50 tourist activities located in Jilin during the winter, ranging from a ski resort to a music festival.",游客可以在冬季沉浸在吉林的 50 多项旅游活动中。,游客可以在冬季沉浸在吉林的 50 多项旅游活动中，从滑雪胜地到音乐节。,0,,
TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs.,"TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.",TikTok 通过利用原始视频及其仿制品制作电视广告来利用这一趋势。,TikTok 利用这一趋势，利用原始视频及其仿制品制作了电视广告，该视频在美国职业棒球大联盟季后赛期间播出。,0,,
Those who have previously visited the Schengen area and have a valid visa history will be granted the opportunity to obtain a multiple-entry visa valid.,Those who have previously visited the Schengen area and have a valid visa history will be granted the opportunity to obtain a multiple-entry visa valid for up to five months.,那些以前访问过申根地区并拥有有效签证历史的人将有机会获得有效的多次入境签证。,那些以前访问过申根地区并拥有有效签证历史的人将有机会获得有效期长达五个月的多次入境签证。,0,,
"Those living under the four restrictions would be advised to avoid any unnecessary travel out of the area, and to keep journeys.","Those living under the four restrictions would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the area to an absolute minimum.",那些生活在这四个限制下的人将被建议避免任何不必要的外出旅行，并继续旅行。,建议生活在这四项限制下的人避免任何不必要的外出旅行，并将在该地区内的旅行保持在绝对最低限度。,0,,
"This year will be different to previous years, but I am sure that the travelers will of course find huge enjoyment.","This year will be different to previous years, but I am sure that the travelers that do end up coming here will of course find huge enjoyment.",今年将与往年不同，但我相信旅客们当然会从中获得巨大的乐趣。,今年将与往年不同，但我相信最终来到这里的旅行者当然会感到非常享受。,1,获得巨大的乐趣,感到非常享受
"This goes to the High Court, where judges found that most, but not all of the policies involved should pay out offering a lifeline to these small businesses.","This goes to the High Court, where judges found that most, but not all of the policies involved should pay out offering a potential lifeline to these small businesses.",这进入了高等法院，法官们发现大多数（但不是全部）所涉及的保单应该为这些小企业提供生命线。,这进入了高等法院，法官们发现大多数（但不是所有）所涉及的政策都应该为这些小企业提供潜在的生命线。,1,保单,政策
"This is the first time the smartphone brand took such a position, following the first in 2014.","This is the first time the smartphone brand took such a position, following the first in 2014, according to Beijing News.",这是该智能手机品牌继 2014 年首次担任此类职务后，首次担任此类职务。,据新京报报道，这是该智能手机品牌继 2014 年首次担任此类职务后，首次担任此类职务。,0,,
"This is the core of our service culture, a service that anticipates your every move and an immediate connection.","This is the core of our service culture, a service that anticipates your every move and an immediate connection that comes from the service.",这是我们服务文化的核心，一种预见您的一举一动和即时联系的服务。,这是我们服务文化的核心，一种预见您的一举一动的服务，一种来自服务的即时联系。,0,,
"They made a flying start to their campaign, winning five of their first six matches, before falling and suffering four consecutive defeats.","They made a flying start to their campaign, winning five of their first six matches, before falling and suffering four consecutive defeats in the early stages of the group phase.",他们在竞选中取得了良好的开端，在前六场比赛中赢了五场，然后连续四场失利。,他们在比赛中开局不错，在前六场比赛中赢了五场，然后在小组赛初期连续四场失利。,1,竞选,比赛
"There’s something deeply moving about seeing something germinate, flower.","There’s something deeply moving about seeing something germinate, flower or even go to seed.",看到一些东西发芽，开花，有一种深深的感动。,看到某样东西发芽、开花甚至结籽，都会让人深受感动。,0,,
"Then when there is a fire in there in a day or a month, the liquid air will be warmed.","Then when there is a fire in there in a day or a month, the liquid air will be warmed so it burns.",然后当一天或一个月后那里发生火灾时，液态空气将被加热。,然后，当一天或一个月后那里发生火灾时，液态空气将被加热并燃烧。,0,,
"The world's poorest and most vulnerable must not be ""trampled in the stampede"" for Covid-19 vaccines.","The world's poorest and most vulnerable must not be ""trampled in the stampede"" for Covid-19 vaccines, the head of the World Health Organization has warned.",世界上最贫穷和最脆弱的人群绝不能因 Covid-19 疫苗而“踩踏”。,世界卫生组织负责人警告说，世界上最贫穷和最脆弱的人群绝不能因 Covid-19 疫苗而“踩踏”。,0,,
"The vote had been initiated by the populist right-wing swiss people's party, known as the SVP, which claimed current policies would lead to overpopulation.","The vote had been initiated by the populist right-wing swiss people's party, known as the SVP, which claimed current policies would lead to overpopulation, higher housing costs and a strained welfare system.",投票是由民粹主义右翼瑞士人民党发起的，称为 SVP，声称当前的政策将导致人口过剩。,投票是由民粹主义右翼瑞士人民党发起的，称为 SVP，声称当前的政策将导致人口过剩、更高的住房成本和紧张的福利制度。,0,,
The toughest social curbs were announced amid fears that hospitalisations and deaths could exceed those seen during the first wave of the virus.,The toughest social curbs were announced amid fears that hospitalisations and deaths could exceed those seen during the first wave of the virus in the previous six weeks.,由于担心住院人数和死亡人数可能会超过第一波病毒爆发期间的人数，因此宣布了最严厉的社会限制措施。,由于担心住院和死亡人数可能超过前六周第一波病毒浪潮期间的人数，因此宣布了最严厉的社会限制措施。,0,,
"The results come hot on the heels of similar results from Pfizer, and add to growing confidence.","The results come hot on the heels of similar results from Pfizer, and add to growing confidence that vaccines can help prevent the pandemic.",辉瑞公司的类似结果紧随其后，结果变得炙手可热，并增加了信心。,紧随辉瑞公司的类似结果之后，该结果也很火爆，并增加了人们对疫苗有助于预防大流行的信心。,1,辉瑞公司的类似结果紧随其后,紧随辉瑞公司的类似结果之后
The results are only representative of nine marine corps recruit classes and more research is required to determine whether similar findings would emerge.,The results are only representative of nine marine corps recruit classes and more research is required to determine whether similar findings would emerge among other groups of young marines.,结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定是否会出现类似的发现。,结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定类似的发现是否会出现在其他年轻海军陆战队群体中。,0,,
"The restoration work on relocated frescos and the statues from the Tianti Mountain Grottoes, some of China's largest, has been completed.","The restoration work on relocated frescos and the statues from the Tianti Mountain Grottoes, some of China's largest, has been completed local authorities said on Friday.",中国最大的天梯山石窟的壁画和造像搬迁修复工作已经完成。,地方当局周五表示，中国最大的天梯山石窟的壁画和造像的修复工作已经完成。,1,搬迁,
"The rapid growth of artificial intelligence presents an opportunity for Africa to provide solutions to some of its most pressing challenges, such as information security.","The rapid growth of artificial intelligence presents an opportunity for Africa to provide solutions to some of its most pressing challenges, such as information security, telecommunications and financial services.",人工智能的快速发展为非洲提供了一个机会，可以为其一些最紧迫的挑战提供解决方案，例如信息安全。,人工智能的快速发展为非洲提供了一个机会，可以为其一些最紧迫的挑战提供解决方案，例如信息安全、电信和金融服务。,0,,
"The public urgently needs to treat Covid-19 as the health emergency it is to prevent the health care system from being overwhelmed, the health ministry said.","The public urgently needs to treat Covid-19 as the health emergency it is to prevent the health care system from being overwhelmed, the health ministry said in a statement Wednesday.",卫生部表示，公众迫切需要将 Covid-19 视为突发卫生事件，以防止医疗保健系统不堪重负。,卫生部周三在一份声明中表示，公众迫切需要将 Covid-19 视为突发卫生事件，以防止医疗保健系统不堪重负。,0,,
"The opportunity to earn an invitation to the Masters and stand at that first tee was my dream, and to have it come true in 1975 remains one of the greatest memories.","The opportunity to earn an invitation to the Masters and stand at that first tee was my dream, and to have it come true in 1975 remains one of the greatest memories of my career and life.",有机会获得美国大师赛的邀请并站在第一个发球台是我的梦想，而在 1975 年实现它仍然是我最美好的回忆之一。,有机会获得美国大师赛的邀请并站在第一个发球台是我的梦想，而在 1975 年实现它仍然是我职业生涯和生活中最美好的回忆之一。,0,,
"The lockdown, which begins on Thursday, calls for non-essential shops to close, people to work from home if necessary.","The lockdown, which begins on Thursday, calls for non-essential shops to close, people to work from home if necessary, and most sporting and cultural facilities to be mothballed.",封锁从周四开始，要求关闭非必需品商店，必要时人们在家工作。,封锁从周四开始，要求关闭非必需品商店，必要时人们在家工作，并封存大多数体育和文化设施。,0,,
"The latest VR technology and 3d filming makes it possible to see the magnificent natural landscapes of Huangshan county, the architecture of the Summer Palace, and views of Jiuzhaigou and sacred serenity of Potala Palace.","The latest VR technology and 3d filming makes it possible to see the magnificent natural landscapes of Huangshan county, the architecture of the Summer Palace, and views of Jiuzhaigou and sacred serenity of Potala Palace with just a few clicks.",最新的VR技术和3D拍摄，可以看到黄山壮丽的自然景观，颐和园的建筑，九寨沟的景色和布达拉宫的神圣宁静。,最新的VR技术和3D拍摄，让黄山壮丽的自然风光、颐和园的建筑、九寨沟的景色和布达拉宫的神圣宁静，只需点击几下即可。,1,可以看到,
"The hope is this can be used to stamp out an outbreak, by getting anyone who tests positive to isolate.","The hope is this can be used to stamp out an outbreak, by getting anyone who tests positive to isolate, without turning to strict control.",希望通过让任何测试呈阳性的人隔离，这可以用来消除爆发。,希望这可以用来消灭疫情，让任何测试呈阳性的人隔离，而不是转向严格控制。,1,爆发,疫情
The government has also stated people must not travel to second homes.,The government has also stated people must not travel to second homes either in the UK or overseas.,政府还表示，人们不得前往第二居所。,政府还表示，人们不得前往英国或海外的第二居所。,0,,
"The event attracted 285 enterprise from 30 countries, a number more than previous years.","The event attracted 285 enterprise from 30 countries, a number more than previous years due to the competition.",此次盛会吸引了来自30个国家的285家企业参展，数量较往年有所增加。,本次活动吸引了来自30个国家的285家企业参加，比往年多了很多。,1,数量,
"The drop in the numbers led to an unprecedented 10-day period where, before their closure, Italy's cultural centers were offering pretty much private visits for tourists.","The drop in the numbers led to an unprecedented 10-day period where, before their closure, Italy's cultural centers were offering pretty much private visits for tourists and locals alike.",人数的下降导致了前所未有的 10 天时间，在关闭之前，意大利的文化中心为游客提供了相当多的私人参观。,人数的下降导致了前所未有的 10 天时间，在关闭之前，意大利的文化中心为游客和当地人提供了相当多的私人参观。,0,,
"The days were really, really odd because your sleep pattern is messed up and you were out of contact with everyone.","The days were really, really odd because your sleep pattern is messed up and you were out of contact with everyone else.",这些日子真的非常非常奇怪，因为你的睡眠模式一团糟，而且你与所有人都失去了联系。,这些日子真的非常非常奇怪，因为你的睡眠模式一团糟，而且你与其他人都失去了联系。,0,,
"The company will highlight this, as well as its own COVID-19 vaccine and vaccine programs, in addition to its acquisition of assets in oncology.","The company will highlight this, as well as its own COVID-19 vaccine and vaccine programs, in addition to its acquisition of assets in oncology, inc.",除了收购肿瘤学资产外，该公司还将强调这一点，以及自己的 COVID-19疫苗和疫苗计划。,该公司将强调这一点，以及它自己的 COVID-19 疫苗和疫苗计划，此外还收购了肿瘤学公司的资产。,0,,
"The cars are incredible, in particular how they're made, and the craftsmanship, the energy that goes into them, the power.","The cars are incredible, in particular how they're made, and the craftsmanship, the energy that goes into them, the power, the team.",这些汽车令人难以置信，尤其是它们的制造方式、工艺、注入其中的能量和动力。,这些汽车令人难以置信，尤其是它们的制造方式、工艺、注入其中的能量、动力和团队。,0,,
"The biggest challenge is to get used to the intensity, pace and speed in competitions of the professional league.","The biggest challenge is to get used to the intensity, pace and speed in competitions of the professional league and I believe my experience back in the US will help me make a smooth transition.",最大的挑战是适应职业联赛比赛的强度、节奏和速度。,最大的挑战是适应职业联赛的强度、节奏和速度，我相信我在美国的经历会帮助我顺利过渡。,0,,
The beauty of the music that Lando streams online means fans see him in his bedroom.,The beauty of the music that Lando streams online means fans see him in his bedroom and they have that close proximity to him.,兰多在网上播放的音乐之美意味着粉丝们会在他的卧室里看到他。,Lando 在线播放的音乐之美意味着粉丝们会在他的卧室里看到他，而且他们离他很近。,1,兰多,Lando
The German manager has been heavily critical of the congested fixture list this season and has repeatedly called for clubs to be able to use five substitutions in a match.,The German manager has been heavily critical of the congested fixture list this season and has repeatedly called for clubs to be able to use five substitutions in a match in order to prevent more congestion.,这位德国主教练一直严厉批评本赛季拥挤的赛程表，并一再呼吁俱乐部能够在一场比赛中使用五次换人。,这位德国主教练一直对本赛季拥挤的赛程表提出严厉批评，并一再呼吁俱乐部能够在一场比赛中使用五次换人，以防止出现更多的拥堵。,0,,
The Federal Communications Commission ( FCC ) will draft regulations intended for social media companies following a petition earlier this year by the Trump administration.,"The Federal Communications Commission ( FCC ) will draft regulations intended for social media companies following a petition earlier this year by the Trump administration, the agency's spokesperson said Thursday.",根据特朗普政府今年早些时候的请愿，联邦通信委员会将起草适用于社交媒体公司的法规。,该机构发言人周四表示，根据特朗普政府今年早些时候的请愿，联邦通信委员会将起草针对社交媒体公司的法规。,0,,
The EU and UK chief negotiators have stepped back from post-Brexit trade talks.,The EU and UK chief negotiators have stepped back from post-Brexit trade talks after a member of the EU team tested positive for Covid-19.,欧盟和英国的首席谈判代表已退出脱欧后的贸易谈判。,在欧盟团队的一名成员对 Covid-19 测试呈阳性后，欧盟和英国的首席谈判代表退出了脱欧后的贸易谈判。,0,,
"The EIU predicts that the trends will continue, with businesses prioritizing staples and home entertainment over the price of clothing.","The EIU predicts that the trends will continue, with businesses prioritizing staples and home entertainment over the price of clothing during 2021.",EIU 预测这种趋势将继续下去，企业将优先考虑必需品和家庭娱乐，而不是服装价格。,EIU 预测，这种趋势将持续下去，到 2021 年，企业将优先考虑必需品和家庭娱乐，而不是服装价格。,0,,
That board will look to see how many of the participants who are ill received the vaccine.,That board will look to see how many of the participants who are ill received the vaccine and how many received the placebo.,该委员会将查看有多少生病的参与者接种了疫苗。,该委员会将查看有多少生病的参与者接种了疫苗，有多少人接种了安慰剂。,0,,
"Springsteen has always been a poet at heart, especially his music during marathon live shows.","Springsteen has always been a poet at heart, especially his music during marathon live shows with many personal accounts of his life and experiences.",斯普林斯汀内心深处一直是一位诗人，尤其是他在马拉松现场表演中的音乐。,斯普林斯汀内心深处一直是一位诗人，尤其是他在马拉松现场表演中的音乐，以及许多关于他的生活和经历的个人记录。,0,,
Snowden has been taking refuge in Russia and is wanted by the United States on charges of treason.,Snowden has been taking refuge in Russia and is wanted by the United States on charges of treason and theft of state property.,斯诺登一直在俄罗斯避难，被美国以叛国罪名通缉。,斯诺登一直在俄罗斯避难，被美国以叛国罪和盗窃国家财产罪名通缉。,0,,
"Since then, the majority of applicants for the position came with backgrounds in finance, business administration, cultural and tourism management.","Since then, the majority of applicants for the position came with backgrounds in finance, business administration, cultural and tourism management, and international business.",从那时起，大多数申请该职位的人都具有金融、工商管理、文化和旅游管理方面的背景。,从那时起，大多数申请该职位的人都具有金融、工商管理、文化和旅游管理以及国际商务方面的背景。,0,,
"She had recently received an email from a friend, a single mother.","She had recently received an email from a friend, a single mother who confessed that she had spent years in dire economic straits.",她最近收到一封来自一位单身母亲朋友的电子邮件。,她最近收到一封来自朋友的电子邮件，她是一位单身母亲，她承认自己多年来一直处于经济困境中。,0,,
Search and rescue operations have been going on around the clock in the debris of a total of eight collapsed buildings.,Search and rescue operations have been going on around the clock in the debris of a total of eight collapsed buildings in the area.,在总共八座倒塌建筑物的废墟中，搜救行动一直在全天候进行。,在该地区共有八座倒塌建筑物的废墟中，搜救行动一直在全天候进行。,0,,
"Responsible for meeting and greeting visiting groups and dignitaries, he leads tours of the city and embodies the enduring hold of the city.","Responsible for meeting and greeting visiting groups and dignitaries, he leads tours of the city and embodies the enduring hold of the city that draws most tourists here.",他负责会见和问候来访的团体和政要，带领城市游览，体现了这座城市的持久影响力。,他负责会见和问候来访的团体和政要，带领城市游览，体现了这座吸引大多数游客的城市的持久魅力。,1,影响力,魅力
"Priscilla Chan always knew her life's work would be helping children, but she didn't anticipate having billions of dollars at her disposal to try and change the fate.","Priscilla Chan always knew her life's work would be helping children, but she didn't anticipate having billions of dollars at her disposal to try and change the fate of an entire family.",陈慧娴一直都知道她毕生的工作是帮助孩子，但她没想到有数十亿美元可以随意支配，试图改变命运。,陈慧娴一直都知道她毕生的工作就是帮助孩子，但她没想到自己可以动用数十亿美元来试图改变整个家庭的命运。,0,,
Prime Minister of Kyrgyzstan Sadyr Zhaparov on Thursday declared himself acting president of the country.,Prime Minister of Kyrgyzstan Sadyr Zhaparov on Thursday declared himself acting president of the country after president Sooronbai Jeenbekov resigned hours later.,吉尔吉斯斯坦总理萨德尔扎帕罗夫周四宣布自己为该国代理总统。,吉尔吉斯斯坦总理萨德尔·扎帕罗夫周四宣布自己为该国代总统，此前总统索隆拜·热恩别科夫数小时后辞职。,0,,
