S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
但为了避免这一悲惨的结果，就必须在现在保护好穆斯林兄弟会的基本权利。,但为了避免这一悲惨的结果，就必须在现在保护好穆斯林兄弟会的家。,"But to avoid this tragic outcome, the fundamental rights of the Muslim Brotherhood must be protected now.","But to avoid that tragic outcome, the Muslim Brotherhood's home must be secured now.",0,,
事态表明，这些王权政府拥有一种传统权威，是该地区的世俗民族主义统治者所没有的。,事态表明，这些州政府拥有一种传统权威，是该地区的世俗民族主义统治者所没有的。,"These royal governments, it turns out, had a traditional authority that the region's secular nationalist rulers did not.","These state governments, it turns out, have a traditional authority that the region's secular nationalist rulers did not.",0,,
临近的成员国，特别是语言与俄语和乌克兰语相近的国家，应该能够快速动员所需要的技术专家。,临近的州，特别是语言与俄语和乌克兰语相近的国家，应该能够快速动员所需要的技术专家。,"Neighbouring member States, especially those with languages close to Russian and Ukrainian, should be able to quickly mobilize the technical expertise needed.","Neighbouring states, especially those with languages close to Russian and Ukrainian, should be able to quickly mobilize the technical experts needed.",0,,
一些部门不愿留下大量的遗留问题，因此他们没有预算，而且各部长也不愿同外国公司签署协议。,一些州不愿留下大量的遗留问题，因此他们没有预算，而且各部长也不愿同外国公司签署协议。,"Some ministries do not want to leave a large legacy, so they do not have budgets, and ministers are reluctant to sign deals with foreign companies.","Some states do not want to leave a big legacy, so they do not have budgets, and ministers are reluctant to sign deals with foreign companies.",0,,
一个在很大程度上对该地区不存在的欧洲政策被在华盛顿的缺位的政策独占者所摆布。,一个在很大程度上对该地区不存在的欧洲人被在华盛顿的缺位的政策独占者所摆布。,A largely non-existent European policy towards the region is at the mercy of an absent policy monopolist in Washington.,A largely non-existent European in the region is at the mercy of an absent policy monopolist in Washington.,0,,
银行必须建立一定的防卫堡垒，以抵御在市场在转向的时候作出必要的调整。,银行必须建立一定的防卫堡垒，以抵御在风在转向的时候作出必要的调整。,Banks must build a bulwark against making the necessary adjustments when markets turn.,Banks must build a bulwark against making the necessary adjustments when the wind turns.,0,,
那是一个获得真相的时刻，从内部清洗斯大林主义的残暴。,那是一个获得性的时刻，从内部清洗斯大林主义的残暴。,"It was a moment of truth, of cleansing Stalinist brutality from within.","It was an acquisitive moment, purging Stalinist brutality from within.",0,,
通过让金融机构以更有利的利率发放更多的贷款，中小企业将获得成长和繁荣的空间。,通过让金融机构以更有利的利率发放更多的贷款，中小企业将获得平和繁荣的空间。,"By allowing financial institutions to lend more at more favorable rates, smes will be given room to grow and thrive.","By allowing financial institutions to lend more at more favourable rates, small and medium-sized businesses will have room to prosper peacefully.",0,,
这类威胁以前会带来严重的政治冲击，不过现在已经不管用了。,这类人以前会带来严重的政治冲击，不过现在已经不管用了。,"Such threats used to have serious political repercussions, but they no longer work.","Such people used to make serious political impact, but that doesn't work anymore.",0,,
这种联合会议是一个因美苏关系解冻而产生的历史性突破的一个环节。,这种联合国是一个因美苏关系解冻而产生的历史性突破的一个环节。,The joint meeting was part of a historic breakthrough that resulted from the thaw in relations between the United States and the Soviet Union.,This United Nations was part of a historic breakthrough that resulted from the thaw in relations between the United States and the Soviet Union.,0,,
这种强制的方式不仅对定居者，就是对普通的以色列人也都是一种创痛。,这种强制的方式不仅对人，就是对普通的以色列人也都是一种创痛。,This coercive approach is painful not only for the settlers but also for ordinary Israelis.,"This coercive approach is painful not only for people, but also for ordinary Israelis.",0,,
这则广告不仅富于幽默、制作上乘，而且根据我在中东地区的观察，它还对现实给予了准确的反映。,这则书不仅富于幽默、制作上乘，而且根据我在中东地区的观察，它还对现实给予了准确的反映。,"Not only is the AD humorous and well produced, it is also, based on my observations in the Middle East, an accurate reflection of reality.","Not only is the book humorous and well produced, it is also, based on my observations in the Middle East, an accurate reflection of reality.",0,,
这使得许多分析家预计欧盟也将会在未来几年里采取某种形式的绿色关税制度。,这使得许多分析家预计欧盟也将会在未来几年里采取某种形式的绿色化制度。,This has led many analysts to expect the European Union to adopt some form of green tariff system in the coming years.,This has led many analysts to expect the European Union to adopt some form of green regime in the coming years.,0,,
这会导致与另一方的国际地位下降、地位要求不予承认，并形成明确的等级链。,这会导致与另一方的亲地位下降、地位要求不予承认，并形成明确的等级链。,"This leads to a decline in international status with the other party, unrecognition of status claims and the formation of a clear hierarchy chain.","This leads to a reduction of kinship with the other party, unrecognition of status claims, and the formation of clear hierarchy chains.",0,,
这些数据在凸显人们为消除极端贫困和减少过早死亡所付出努力的同时，也旨在转移人们的注意力。,这些词在凸显人们为消除极端贫困和减少过早死亡所付出努力的同时，也旨在转移人们的注意力。,"While highlighting efforts to end extreme poverty and reduce premature deaths, the figures are also designed to divert attention.","While highlighting efforts to end extreme poverty and reduce premature deaths, these words are also designed to divert attention.",0,,
这一折衷的法学家团体将会在七月份的第一个星期开始进行国际司法中的一项非同寻常的实验。,这一折衷的法学家团体将会在七月份的第一个星期开始进行国际司法中的一项非同寻常的课。,This eclectic group of jurists will begin an extraordinary experiment in international justice in the first week of July.,This eclectic group of jurists will begin an unusual course in international justice in the first week of July.,0,,
该列车往返于台北和高雄，单程345公里，耗时90分钟。,该线往返于台北和高雄，单程345公里，耗时90分钟。,The 345km one-way trip between Taipei and Kaohsiung takes 90 minutes.,The 345km one-way trip between Taipei and Kaohsiung takes 90 minutes.,0,,
