S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
健全的国家利用这一空间来掩埋过去的痛苦，如果不是掩埋过去自身的话。,健全的国家利用这一空间去掩埋过去的痛苦，如果不是掩埋过去自身的话。,"Able-bodied nations use this space to bury the sufferings of the past, if not the past itself.","Able-bodied nations use this space to bury the sufferings of the past, if not the past itself.",0,,
但在这种情况下，你会被一大堆看似合理的解释淹没，陷入选择困难，最终消磨掉了所有决心。,但在这种情况下，你会被一大堆看似合理的解释淹没，陷入选择困难，最终折磨掉了所有决心。,"But in this case, you'll be overwhelmed by a bunch of plausible explanations, get stuck in choices, and eventually wear down all determination.","But in this case, you'll be overwhelmed by a bunch of plausible explanations, get stuck in choice difficulties, and end up tormenting all determination.",1,,difficulties
以色列指责哈马斯需对此事负责，在约旦河西岸抓捕了数百名哈马斯成员，但从未解释这一指控的理由。,以色列指责哈马斯需对此事负责，在约旦河东岸抓捕了数百名哈马斯成员，但从未解释这一指控的理由。,"Israel has accused Hamas of being responsible for the incident, arresting hundreds of Hamas members in the West Bank, but has never explained the reasons for the allegation.","Israel has accused Hamas of being responsible for the incident, arresting hundreds of Hamas members on the east bank of the Jordan River, but has never explained the reasons for the allegation.",1,,Jordan River
他的年薪是430万欧元，退休奖金1300万欧元，养老金220万欧元，还有价值大约1亿730万欧元的期权。,他的年薪是430万欧元，退休奖金1300万欧元，养老金220万欧元，还有价值大约2亿730万欧元的期权。,"His annual salary is €4.3 million, a retirement bonus of €13 million, a pension of €2.2 million and options worth around €107.3 million.","His annual salary is €4.3 million, a retirement bonus of €13 million, a pension of €2.2 million and options worth around €207.3 million.",0,,
他是一位知名的新保守派人物，对于其远景设计合理性具有坚定不移的信心，在我看来就像是一个民主的布尔什维克。,他是一位知名的新保守派人物，对于其远景设计合理性拥有坚定不移的信心，在我看来就像是一个民主的布尔什维克。,"He was a well-known neoconservative figure with unwavering confidence in the rationality of his vision, and seemed to me like a democratic Bolshevik.","He was a well-known neoconservative figure with unwavering confidence in the legitimacy of his vision, and seemed to me like a democratic Bolshevik.",0,,
他3岁的孩子虽然和其他30万名儿童一样在饮用了掺假奶粉后得病，但经过治疗后幸运地迅速痊愈了。,他4岁的孩子虽然和其他30万名儿童一样在饮用了掺假奶粉后得病，但经过治疗后幸运地迅速痊愈了。,"His 3-year-old, who, like 300,000 other children, fell ill after drinking adulterated milk powder, but was fortunate to recover quickly after treatment.","Like 300,000 other children, his 4-year-old became ill after drinking adulterated milk powder, but was fortunate to recover quickly after treatment.",0,,
从现在起到明年1月20日就职，他需要磨砺他的政策。,从现在起到明年2月20日就职，他需要磨砺他的政策。,"Between now and his inauguration on Jan. 20, he needs to sharpen his policies.",He needs to sharpen his policies between now and his inauguration on February 20.,0,,
今年，被迫流离失所的人数达到了历史新高，联合国也将在9月19日召开峰会讨论这个问题。,今年，被迫流离失所的人数达到了历史新高，联合国也将在7月19日召开峰会讨论这个问题。,"This year, the number of forcibly displaced people is at an all-time high, and the United Nations will convene a summit on 19 September to discuss the issue.","This year, the number of forcibly displaced people is at an all-time high, and the United Nations will convene a summit on 19 July to discuss the issue.",0,,
"事实上，研究表明如果所有育龄妇女都能接受中学教育，那么五岁以前死亡的儿童人数每年将下降约350,000人。","事实上，研究表明如果所有育龄妇女都能接受中学教育，那么6岁以前死亡的儿童人数每年将下降约350,000人。","In fact, studies show that if all women of childbearing age had access to secondary education, the number of children dying before their fifth birthday would drop by about 350,000 a year.","In fact, studies show that if all women of childbearing age had access to secondary education, the number of children dying before the age of six would drop by about 350,000 per year.",0,,
中印两国一直在全球各地往返奔波，签署在经济上和政治上都是成本巨大的协议来试图锁定新的产油国的产油。,中印两国一直在全球各地往返奔波，签署在经济上和政治上都是成本巨大的协议来企图锁定新的产油国的产油。,"China and India have been traveling back and forth around the world, signing costly economic and political agreements to try to lock in new producers.","China and India have been traveling around the world, signing economically and politically costly deals in an attempt to lock in new producers.",1,back and forth,
两者相加，拥有远超600欧元的借贷能力，而这一能力将随着对葡萄牙和爱尔兰贷款得到偿还而逐年增加。,两者相加，拥有远超600欧元的借贷能力，而这一能力会随着对葡萄牙和爱尔兰贷款得到偿还而逐年增加。,"Combined, they have a borrowing capacity of well over €600, which will increase year by year as loans to Portugal and Ireland are repaid.","Combined, they have a borrowing capacity of well over €600, which will increase every year as loans to Portugal and Ireland are repaid.",0,,
与此同时，持续不作为将恶化疏离，形成不信任和瘫痪的恶性循环，只有打破这一循环，才有采取有效行动的可能。,与此同时，持续不作为将恶化疏离，形成不信任和瘫痪的恶性循环，只有突破这一循环，才有采取有效行动的可能。,"At the same time, sustained inaction will exacerbate alienation and create a vicious circle of mistrust and paralysis that can only be broken if effective action is possible.","At the same time, sustained inaction will exacerbate alienation and create a vicious circle of mistrust and paralysis that can only be broken if effective action is possible.",0,,
不幸的是，近几年来全权委托资金已经在很大程度上接管了整个系统，已经占到了几大机构资金来源的90％以上。,不幸的是，近几年来全权委托资金已经在很大程度上接管了整个系统，已经占到了几大机构资金来源的80％以上。,"Unfortunately, discretionary funding has largely taken over the system in recent years, accounting for more than 90% of the funding sources of several major institutions.","Unfortunately, discretionary funding has largely taken over the system in recent years, accounting for more than 80% of the funding sources of several major institutions.",0,,
下一步是评估我们应该期望这一新现实带来哪些东西，以及形成哪些衡量成功的新指标。,下一步是评估我们应该期望这一新现实带来哪些东西，以及达成哪些衡量成功的新指标。,The next step is to assess what we should expect from this new reality and what new metrics to measure success will emerge.,The next step is to assess what we should expect from this new reality and what new metrics to achieve for success.,1,measure,
9%，这按照过去的标准而言是软弱的，但是对于受伤的德国情绪而言却是大有希望的宽慰。,9%，这按照过去的标准而言是软弱的，但是对于受伤的德国情绪而言则是大有希望的宽慰。,"9% is weak by past standards, but a promising relief for the wounded German mood.","9%, which was weak by past standards, but a hopeful relief for the wounded German mood.",0,,
9%，加上再投资和分红，这意味着在一个免税账户中的投资每十年实际价值就翻一番。,9%，加上再投资和分红，这意味着在一个免税账户中的投资每十年实际价值将翻一番。,"9%, plus reinvestment and dividends, which means that the real value of investments in a tax-free account doubles every ten years.","9%, plus reinvestment and dividends, which means that the real value of investments in a tax-free account will double every ten years.",0,,
19世纪，伴随欧洲人口从世界总人口的1/5增长到1/4，数百万人离开自己的祖国奔赴其他大陆。,19世纪，伴随欧洲人口从世界总人口的1/5增长到2/4，数百万人离开自己的祖国奔赴其他大陆。,"In the 19th century, as the population of Europe grew from 1/5 to 1/4 of the world's population, millions of people left their homelands for other continents.","In the 19th century, as the population of Europe grew from 1/5 to 2/4 of the world's population, millions of people left their homelands for other continents.",0,,
除了这些国家以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,除了这些国家以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来都非常重要。,"In addition to the choices made by these and others, America's own choices are important in determining the future facing the United States.","In addition to the choices made by these and others, America's own choices are important in determining the future facing the United States.",0,,
鉴于塞尔维亚政治不稳定，他们质疑短期推迟所带来的损害，尽管大多数是自我造成的。,鉴于塞尔维亚政治不稳定，他们质疑短期推迟所带来的伤害，尽管大多数是自我造成的。,"Given Serbia's political instability, they questioned the damage caused by the short-term delay, though mostly self-inflicted.","Given Serbia's political instability, they questioned the damage caused by the short-term delay, though mostly self-inflicted.",0,,
通过对这些数据进行适当的调整和处理，我们可以对以上城市的失业状况做出测算并由此推算全国的真实失业率。,通过对这些数据进行适当的调整和处理，我们可以对以上城市的失业状况作出测算并由此推算全国的真实失业率。,"By adjusting and processing these data appropriately, we can measure the unemployment situation in the above cities and estimate the true unemployment rate of the whole country.","By making appropriate adjustments and processing of these data, we can measure the unemployment situation in the above cities and estimate the true unemployment rate of the whole country.",0,,
这样，植根于一个可展示效果的局部行为，将产生一套碳定价的方式，建立一种自下而上的国际合作关系。,这样，扎根于一个可展示效果的局部行为，将产生一套碳定价的方式，建立一种自下而上的国际合作关系。,"In this way, rooted in a local behavior that demonstrates results, it will result in a carbon pricing approach, establishing a bottom-up international partnership.","In this way, rooted in a local behavior that demonstrates effect, it will result in a set of carbon pricing approaches, establishing a bottom-up international partnership.",1,,a set of
这些国家很可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,这些国家有可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,"It is likely that at some point in the future, these countries will choose to default on their external debt rather than continue to suffer.","It is likely that at some point in the future, these countries will choose to default on their external debt rather than continue to suffer.",0,,
这些国家在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,这些国家在经济社会，科技上取得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,"These countries have achieved great economic, social, scientific and technological success, and are becoming regional and even global leaders in the 21st century.","These countries have achieved great economic, social, scientific and technological success, and are becoming regional and even global leaders in the 21st century.",0,,
这两个国家都是它的邻国，而且至少在理论上，两国的领导人都是他在意识形态方面的同路人。,这两个国家都是它的邻国，而且至少从理论上，两国的领导人都是他在意识形态方面的同路人。,"Both countries are its neighbors, and, at least in theory, the leaders of both countries are his ideological fellows.","Both countries are its neighbors, and the leaders of both countries, at least in theory, are his ideological fellows.",0,,
这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,这一趋势反映出对目前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,"This trend reflects frustration at the current diplomatic impasse, and it is fair to say that Israel, not Palestine, is to blame.","This trend reflects frustration at the current diplomatic impasse, and it is fair to say that Israel, not Palestine, is to blame.",0,,
这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,这一规划貌不惊人，因为它基本上只是让各国承诺举行更多的会谈而非确实的行动。,"This plan does not look surprising, because it basically promises countries more talks rather than actual action.","This plan does not look conspicuous, because it basically promises countries more talks rather than actual action.",0,,
近数十年来，多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到好处。,近数十年来，多数阿拉伯国家正在以某种方式从中东丰富的石油和天然气储备中得到好处。,"In recent decades, most Arab countries have benefited in some way from the Middle East's rich oil and gas reserves.","In recent decades, most Arab countries have benefited in some way from the Middle East's rich oil and gas reserves.",0,,
近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2011年11月再也无法隐瞒的时候官方才予以证实。,"Although there have been rumors in recent years that Mubarak's health is very bad, it was not officially confirmed until November 2003, when it could no longer be concealed.","Although there have been rumors in recent years that Mubarak's health is very bad, it was not officially confirmed until November 2011, when it could no longer be hidden.",0,,
过去的10年，希腊有效吸收的欧盟现代化资金只有5%，但当时希腊未必定要如此。,过去的10年，希腊有效吸收的欧盟现代化资金仅有5%，但当时希腊未必定要如此。,"Over the past 10 years, Greece has effectively absorbed only 5% of EU modernization funds, but that wasn't necessarily the case for Greece at the time.","Over the past 10 years, Greece has effectively absorbed only 5% of EU modernization funds, but that was not necessarily the case for Greece at the time.",0,,
过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人却认为他们主要的义务应当面对国民。,"For the past two centuries, the nation-state has been an imaginary community for which people are willing to sacrifice, and most leaders believe that their primary obligation should be to their citizens.","For the past two centuries, the nation-state has been an imaginary community for which people are willing to sacrifice, and most leaders believe that their primary obligation should be vis-à-vis their citizens.",1,,vis-à-vis
贫困阶层相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,贫困阶层相当顺服，他们愿意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,"The poor are quite submissive, willing to accept their humble status, satisfied with the status quo, and have few complaints despite the hardships of life.","The poor are quite submissive, willing to accept their humble position and be satisfied with the status quo, and they have few complaints despite the hardships of life.",0,,
该报道还附加了由一个和《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,该报道还附加了由一个与《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,The story was accompanied by a photograph taken secretly by a woman who had a partnership with News of the World and was welcomed to download on the newspaper's website.,The story was accompanied by a photograph taken secretly by a woman who had a partnership with News of the World and was welcomed to download on the newspaper's website.,0,,
许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,许多非洲国家的经济增长率一般都会超过10%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,"Economic growth rates in many African countries generally exceed 5 per cent, and the key to achieving this is stronger African leadership and more reliable governance.","Economic growth rates in many African countries typically exceed 10 per cent, and the key to achieving this is stronger African leadership and more reliable governance.",0,,
虽然如此，直到1941年和第二次世界大战爆发，失业率也并没有稳定地降到15%以下。,虽然如此，直到1942年和第二次世界大战爆发，失业率也并没有稳定地降到15%以下。,"Nevertheless, until 1941 and the outbreak of World War II, the unemployment rate did not steadily fall below 15%.","Nevertheless, until 1942 and the outbreak of World War II, unemployment did not steadily fall below 15%.",0,,
自二战以来，拉丁美洲各国似乎成了货币政策的实验室，尝试过不计其数的汇率制度，其中有些效果尚可，大多非常失败。,自二战以来，拉丁美洲各国几乎成了货币政策的实验室，尝试过不计其数的汇率制度，其中有些效果尚可，大多非常失败。,"Since World War II, Latin American countries seem to have become laboratories for monetary policy, experimenting with numerous exchange-rate regimes, some of which have worked well and most have failed.","Since World War II, Latin American countries have become almost laboratories for monetary policy, experimenting with countless exchange-rate regimes, some of which have worked well and most have failed.",0,,
而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,但这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,"And this is what Europe lacks today, because political leaders are unable to paint an inspiring and forward-looking vision for their people.","But this is also what Europe lacks today, because political leaders are unable to paint an inspiring and forward-looking vision for their own people.",1,,also
而且，尽管最终解体的可能性蕴含着巨大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,而且，尽管最终解体的可能性蕴含着巨大风险，这种拖延战略依然是欧元区大部分国家所愿意采取的。,"And, despite the enormous risks associated with the possibility of eventual disintegration, this delaying strategy is still a willingness for much of the eurozone.","And, despite the enormous risks of eventual disintegration, this delaying strategy is something most of the eurozone is willing to pursue.",1,possibility,
结果，通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的主要原因之一。,结果，通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的重要原因之一。,"As a result, public employment, which should normally have risen during the recovery, has been one of the main causes of high unemployment over the past three years.","As a result, public employment, which should normally have risen during the recovery, has been one of the major causes of high unemployment over the past three years.",0,,
结果是，尽管他们都承担了严格的责任，但相对其报酬来讲，破产案产业管理人工作的风险是很高的。,结果是，尽管它们都承担了严格的责任，但相对其报酬来讲，破产案产业管理人工作的风险是很高的。,"As a result, although they all bear strict responsibilities, the risk of working as a bankruptcy estate administrator is high relative to their remuneration.","As a result, although they all bear strict responsibilities, the risk of working as an estate administrator in a bankruptcy case is high relative to its remuneration.",0,,
结果在本财政年度，日本政府税收占总支出的比例下降到50%以下，这对战后的日本来说尚属首次。,结果在本财政年度，日本政府税收占总支出的比例下降到30%以下，这对战后的日本来说尚属首次。,"As a result, the ratio of government tax revenue to total expenditure fell below 50% this fiscal year, the first time in postwar Japan.","As a result, the ratio of government tax revenue to total expenditure fell below 30% this fiscal year, the first time in postwar Japan.",0,,
经过13年的谈判、推迟以及犹豫，联合国大会将在本月对一项全面暂停死刑提议进行投票。,经过13年的谈判、推迟以及犹豫，联合国大会将在本月对一项全面暂停死刑建议进行投票。,"After 13 years of negotiations, delays and hesitation, the UN General Assembly will vote this month on a proposal for a total moratorium on the death penalty.","After 13 years of negotiations, delays and hesitation, the UN General Assembly will vote this month on a proposal for a total moratorium on the death penalty.",0,,
经济实力将成为世界政治格局中取胜的关键因素，很多人认为这种变化将会开启由日德两国主导的新世界。,经济实力将成为世界政治格局中取胜的关键因素，很多人认为这种变化将会开启由日德两国领导的新世界。,"Economic power will be a key success factor in the world's political landscape, and many believe that this change will open up a new world dominated by Japan and Germany.","Economic power will be a key success factor in the world political landscape, and many believe that this change will open up a new world led by Japan and Germany.",0,,
第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为48小时最大规模药物捐赠设立了一条记录。,"The first notable success came at the beginning of the year, when Guinness World Records set a record for the largest drug donation in 24 hours.","The first notable success came at the beginning of the year, when Guinness World Records set a record for the largest drug donation in 48 hours.",0,,
相形之下，联合国预测说以一半的代价我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,相形之下，联合国预测说以一半的代价我们就能为世界上的每一个人交付清洁的饮水、卫生设施、基本医疗保健和教育。,"By contrast, the United Nations predicts that at half the cost we will pay for clean water, sanitation, basic health care and education for everyone in the world.","By contrast, the United Nations predicts that at half the cost we can deliver clean water, sanitation, basic health care and education to everyone in the world.",0,,
目前已经流传着多个改革方案，其中包括一项将极大缓解当前对商业地产税限制的第13号州宪法修正案的投票修改动议。,目前已经流传着多个改革方案，其中包括一项将极大缓解当前对工业地产税限制的第13号州宪法修正案的投票修改动议。,"Several reforms have been circulated, including a vote to amend the 13th state constitution that would significantly ease current restrictions on commercial property taxes.","Several reforms have been circulated, including a vote to amend the 13th state constitution that would significantly ease current restrictions on industrial property taxes.",0,,
由于房地产是消费行为的关键驱动力，只要房价今后出现进一步大幅下跌的局面就必将削弱消费者的信心，使消费降低。,由于房地产是消费行为的关键驱动力，只要房价日后出现进一步大幅下跌的局面就必将削弱消费者的信心，使消费降低。,"Since real estate is a key driver of consumer behavior, any further sharp fall in house prices in the future will inevitably weaken consumer confidence and reduce consumption.","Since real estate is a key driver of consumer behavior, any further sharp decline in house prices in the future will inevitably erode consumer confidence and reduce consumption.",0,,
由一战后的奥斯曼帝国诸部组成的旧中东显然已经分崩离析，其中美国在这个冲突频发地区的行为要占很大原因。,由二战后的奥斯曼帝国诸部组成的旧中东显然已经分崩离析，其中美国在这个冲突频发地区的行为要占很大原因。,"The old Middle East, made up of the post-World War I Ottoman empire, is clearly falling apart, and the actions of the United States in this conflict-ridden region are largely responsible.","The old Middle East, made up of the post-World War II Ottoman empire, is clearly falling apart, and the actions of the United States in this conflict-ridden region are largely due.",0,,
然而，改革所取得的进展并没有像帕乔里和其他一些人所希望的那么大、那么快。,然而，改革所取得的进展却没有像帕乔里和其他一些人所希望的那么大、那么快。,"However, progress on reform has not been as great and as fast as Pachauri and others had hoped.","However, progress on reform has not been as great and as fast as Pachauri and others had hoped.",0,,
然而，在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,然而，在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了反自由贸易的奥巴马总统的手脚。,"However, after the recent elections in the United States, the Democratic majority gave the union power the upper hand, thus tying the hands of the pro-trade President Ma of Oba.","However, after the recent US elections, the Democratic majority gave the union power the upper hand, thus tying the hands of the anti-free trade President Ma Obama.",0,,
然而如今，日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,然而如今，日本驾校也正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,"Today, however, Japanese driving schools are suffering from a decline in the number of students, a phenomenon that cannot be explained by population decline alone.","However, today, Japanese driving schools are also suffering from a decline in the number of students, which cannot be explained by the decline in population alone.",1,,also
没有这些改革，这个国家将继续在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,没有这些改革，这个国家将继续在泥潭中挣扎，不论人民的盼望多么热切，真正的变化仍将是可望不可及。,"Without these reforms, the country will continue to struggle in a quagmire, and no matter how eager the people's hopes are, real change will remain out of reach.","Without these reforms, the country will continue to struggle in a quagmire, and no matter how eager the people's hopes are, real change will remain elusive.",0,,
毕竟，以当前水平，仅仅在各国之间重新分配全球增长是不够的。,毕竟，按当前水平，仅仅在各国之间重新分配全球增长是不够的。,"After all, at current levels, it is not enough to simply redistribute global growth among countries.","After all, at current levels, it is not enough to simply redistribute global growth among countries.",0,,
毕竟，不管如何不完美，希腊和阿根廷总归是民主国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,毕竟，不管如何不完美，希腊和阿根廷总归是民主国家，担心陷在中等收入水平上的南美和东亚国家大部分也是如此。,"After all, Greece and Argentina, however imperfect, are always democracies, as are most of Latin American and East Asian countries that fear being trapped in middle-income status.","After all, Greece and Argentina, however imperfect, are always democracies, as are most of the South American and East Asian countries that fear being stuck in the middle-income category.",0,,
比方说，作为评论的主席，我最近在日内瓦召开的世界卫生大会上与纽约和华盛顿的联合国及美国决策者讨论了我们的建议。,比方说，作为评论的主席，我最近在日内瓦召开的世界卫生大会上与纽约及华盛顿的联合国及美国决策者讨论了我们的建议。,"For example, as Chair of the Review, I recently discussed our recommendations with UN and US policymakers in New York and Washington at the World Health Assembly in Geneva.","For example, as Chair of the Review, I recently discussed our recommendations with UN and US policymakers in New York and Washington at the World Health Assembly in Geneva.",0,,
"比如，美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","比如，美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的40%。","For example, the U.S. physician shortage could reach nearly 95,000 by 2025, equivalent to 43 percent of today's active physicians.","For example, the shortage of doctors in the United States could reach nearly 95,000 by 2025, equivalent to 40% of the total number of doctors in practice today.",1,active,total number
比如在德国，若将养老金债务计入其中，则整体负债与国内生产总值之比将从目前的65%跃升为250%。,比如在德国，若将养老金债务计入其中，则实体负债与国内生产总值之比将从目前的65%跃升为250%。,"In Germany, for example, if pension debt were factored in, the overall debt-to-GDP ratio would jump from the current 65% to 250%.","In Germany, for example, if pension debt were included, the ratio of real debt to GDP would jump from the current 65% to 250%.",0,,
每年的12月1日是世界艾滋病日，它提醒我们这一问题，并激发全球关注。,每年的11月1日是世界艾滋病日，它提醒我们这一问题，并激发全球关注。,"World AIDS Day, celebrated annually on 1 December, reminds us of the issue and galvanizes global attention.","World AIDS Day, celebrated annually on 1 November, reminds us of the problem and inspires global attention.",0,,
此外，平均数和中位数家庭财富之间的差距在意大利是59％，在德国则高达282％。,此外，平均数和中位数家庭财富之间的差距在意大利为59％，在德国则高达282％。,"In addition, the gap between average and median household wealth is 59% in Italy and 282% in Germany.","In addition, the gap between average and median household wealth is 59% in Italy and 282% in Germany.",0,,
此外，巴斯德研究所即将进行为期五个月的停产翻修，在此期间将无法生产更多疫苗。,此外，巴斯德研究所即将进行为期三个月的停产翻修，在此期间将无法生产更多疫苗。,"In addition, the Institut Pasteur is about to undergo a five-month shutdown overhaul, during which it will not be possible to produce more vaccines.","In addition, the Institut Pasteur is about to undergo a three-month shutdown renovation, during which it will not be possible to produce more vaccines.",0,,
正是在这一点上，美国与法国和德国有着本质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,正是在这一点上，美国与法国和德国有着本质的不同，而英国与美国则非常相似，他们都不信任国家，更不会依靠国家。,"It is in this respect that the United States is fundamentally different from France and Germany, while Britain is very similar to the United States, neither of them trusts the state, much less depends on it.","It is in this respect that the United States is fundamentally different from France and Germany, while Britain and the United States are very similar, they do not trust the state, and they do not depend on it.",1,much less,they do not
根据非党派的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,根据非党派的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨20％。,"According to projections from the nonpartisan Congressional Budget Office, this will cause 13 million people to lose health insurance, and premiums will rise 10 percent over the next decade.","According to projections from the nonpartisan Congressional Budget Office, this will cause 13 million people to lose health insurance, and premiums will rise 20 percent over the next decade.",0,,
来自世界上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,来自世界上主要养鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,Representatives from the world's leading fishing nations gathered in Australia this fall to discuss limiting krill catches as a way to help those that depend on krill for their livelihoods.,Representatives from the world's leading fish-farming nations gathered in Australia this autumn to discuss limiting krill catches as a way to help krill-dependent organisms.,1,,farming
有时候，在真正制造以前和以后的大量无形的生产过程构成了附加值的80%。,有时候，在真正制造以前和以后的大量无形的生产过程构成了附加值的70%。,"Sometimes, a large number of intangible production processes before and after the actual manufacturing constitute 80% of the added value.","Sometimes, a large number of intangible production processes before and after actual manufacturing constitute 70% of the added value.",0,,
有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家几乎免税的发达国家的市场准入。,有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家近乎免税的发达国家的市场准入。,"This phenomenon could not be clearer by a provision that provides market access to developed countries, which appear to be virtually duty-free.","This is all too clear by a provision that provides market access to developed countries, which appear to be near-duty-free.",1,phenomenon,
更糟糕的是，2008年金融危机爆发后，发达国家的停滞不前的增长和高失业助长了采取更多保护主义措施的要求。,更糟糕的是，2008年金融危机爆发后，发达国家的停滞不前的增长与高失业助长了采取更多保护主义措施的要求。,"To make matters worse, stagnant growth and high unemployment in developed countries after the 2008 financial crisis fueled calls for more protectionist measures.","To make matters worse, stagnant growth and high unemployment in developed countries after the 2008 financial crisis fueled demands for more protectionist measures.",0,,
显而易见的是，无论顾拜旦曾抱有何种希望，世界主义和跨文化的兄弟情谊都不像原始的部族情绪那样唾手可得。,显而易见的是，不论顾拜旦曾抱有何种希望，世界主义和跨文化的兄弟情谊都不像原始的部族情绪那样唾手可得。,"What is clear is that, whatever Coubertin's hopes, cosmopolitanism and cross-cultural brotherhood are not as readily available as primitive tribal sentiments.","It is clear that, whatever Coubertin's hopes, cosmopolitanism and cross-cultural brotherhood are not as readily available as primitive tribal sentiments.",0,,
明天，同一片森林可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,明天，同一片森林难以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,"Tomorrow, the same forest could be uprooted as companies extract the fossil fuels that are at the root of climate change's problems.","Tomorrow, the same forest will be uprooted because companies are extracting the fossil fuels that are at the root of climate change's problems.",0,,
我警告说，房价已经在2006年夏天从危险的高水平开始下跌，这意味着未来建筑业的崩溃和家庭财富的巨大损失。,我警告说，房价已经在2006年夏天从危险的高水平开始下跌，这意味着将来建筑业的崩溃和家庭财富的巨大损失。,"I warn that house prices have already started to fall from dangerously high levels in the summer of 2006, which means a future collapse of the construction industry and a huge loss of household wealth.","I warned that house prices had already begun to fall from dangerously high levels in the summer of 2006, which meant a future collapse of the construction industry and a huge loss of household wealth.",0,,
我们这个从战争的灰烬中建立起来联盟，在一个日益不安全和多极化的世界上是一支维护和平与推进合作的力量。,我们这个从战争的灰烬中建立起来联盟，在一个日益不安全与多极化的世界上是一支维护和平与推进合作的力量。,"Our alliance, built from the ashes of war, is a force for peace and cooperation in an increasingly insecure and multipolar world.","Our alliance, built from the ashes of war, is a force for peace and cooperation in an increasingly insecure and multipolar world.",0,,
我们可以从一种最为保守的方式开始这种改变，即通过对我们所持有的教授头衔的意义进行再思考。,我们可以从一种最为保守的方式开始这种改变，即通过对他们所持有的教授头衔的意义进行再思考。,"We can start this change in the most conservative way, by rethinking the meaning of the professorship we hold.","We can start this change in the most conservative way, by rethinking the meaning of the professorship they hold.",0,,
