S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"We have captured a piece of history by telling the stories of our lives during such an unusual period , and that gives this book meaning.","We have captured a lot of history by telling the stories of our lives during such an unusual period, and that gives this book meaning.",我们通过讲述这样一个不寻常时期的生活故事来捕捉一段历史，这赋予了这本书意义。,我们通过讲述这样一个不寻常时期的生活故事来捕捉很多历史，这赋予了这本书意义。,0,,
"To facilitate contact tracing , guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.","To facilitate search tracing, guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.",为了便于追踪接触者，客人必须提前预订每部电影上映，并且只能坐在他们预订的座位上。,为了方便搜索，客人必须提前预订每部电影上映，并且只能坐在他们预订的座位上。,1,接触者,
Thousands of people have been prevented from paying with cash in recent months.,Thousands of people have been prevented from paying with friends in recent months.,近几个月来，成千上万的人被阻止用现金支付。,近几个月来，成千上万的人被阻止与朋友付款。,0,,
"They had logged on to the government website to find one , but were told that because their names and addresses could not be checked , they would have to go to a physical test site instead.","They had logged on to the test website to find one, but were told that because their names and addresses could not be checked, they would have to go to a physical test site instead.",他们登录政府网站寻找一个，但被告知因为他们的姓名和地址无法检查，他们必须去物理测试站点。,他们登录测试网站寻找一个，但被告知由于无法检查他们的姓名和地址，他们将不得不去物理测试站点。,0,,
"There is large , accelerating community spread across the top half of the country , where temperatures have dropped and Americans have moved indoors.","There is large, accelerating population spread across the top half of the country, where temperatures have dropped and Americans have moved indoors.",在全国上半部有庞大而加速的社区分布，那里的气温已经下降，美国人已经搬到了室内。,人口大量，加速分布在全国上半部分，气温下降，美国人搬到室内。,0,,
"There is a medical team , made up of more than 10 professionals that is in constant contact with everyone.","There is a good team, made up of more than 10 professionals that is in constant contact with everyone.",有一个医疗团队，由10多名专业人员组成，与每个人保持联系。,有一个很好的团队，由10多名专业人士组成，与每个人保持联系。,0,,
The top science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,The new science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,顶级科学城市是那些在自然指数排名的82种主要期刊中，其机构集体发表产出最多的城市。,新的科学城市是那些在自然指数排名的82种主要期刊中，其机构集体发表产出最多的城市。,0,,
"The resulting rush of air will drive a turbine to make electricity , which can be sold back to the grid.","The resulting breath of air will drive a turbine to make electricity, which can be sold back to the grid.",由此产生的空气涌入将驱动涡轮机发电，这些电力可以卖回电网。,由此产生的空气呼吸将驱动涡轮机发电，这些电力可以卖回电网。,0,,
The report was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,The project was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,该报告是由非洲联盟开发署和非洲开发银行在对建立大陆电网进行研究后发布的。,该项目由非洲联盟开发署和非洲开发银行在对建立大陆电网进行研究后提出。,0,,
The pandemic has severely disrupted the education and healthcare systems that millions of parents rely on.,The facebook has severely disrupted the education and healthcare systems that millions of parents rely on.,大流行严重扰乱了数百万父母所依赖的教育和医疗保健系统。,Facebook严重扰乱了数百万父母所依赖的教育和医疗保健系统。,0,,
"The pandemic has affected most athletes in the world , and we are sorry so I will try my best to prepare for the Olympics.","The violence has affected most athletes in the world, and we are sorry so I will try my best to prepare for the Olympics.",疫情影响了世界上大多数运动员，我们很抱歉，所以我会尽力为奥运会做准备。,暴力事件影响了世界上大多数运动员，我们很抱歉，所以我会尽力为奥运会做准备。,0,,
"The months ahead will be challenging for you , so it is especially important that we discuss and coordinate our policies.","The go ahead will be challenging for you, so it is especially important that we discuss and coordinate our policies.",未来几个月对你来说将是具有挑战性的，因此我们讨论和协调我们的政策尤为重要。,继续前进对您来说将具有挑战性，因此我们讨论和协调我们的政策尤为重要。,0,,
"The horse received immediate veterinary care , however he was able to be saved due to the nature of the injury sustained.","The horse received extensive veterinary care, however he was able to be saved due to the nature of the injury sustained.",这匹马立即接受了兽医护理，但由于受伤的性质，他得以得救。,这匹马接受了广泛的兽医护理，但由于受伤的性质，他得以得救。,0,,
"The guide contains eight chapters highlighting the importance of nutritional intake , nutritional support for those with tumors at different phases and receiving various treatment.","The cancer contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different phases and receiving various treatment.",该指南包含八章，强调了营养摄入的重要性，对不同阶段和接受各种治疗的肿瘤患者的营养支持。,癌症包含八个章节，强调营养摄入的重要性，对不同阶段肿瘤患者和接受各种治疗的营养支持。,0,,
The developers are applying for regulatory approval after trial results showed it protected 70 % of people.,The people are applying for regulatory approval after trial results showed it protected 70% of people.,开发商正在申请监管批准，因为试验结果显示它保护了70%的人。,在试验结果显示它保护了70%的人之后，人们正在申请监管批准。,0,,
The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,The everything comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,冠状病毒是在航班和企业大规模取消之际出现的，因为世界各地每天都有新病例被诊断出来。,一切都发生在航班和企业大规模取消的情况下，因为世界各地每天都有新病例被诊断出来。,0,,
The club ' s estimates assume a new free trade agreement with the eu by the end of the year.,The barron' s estimates assume a new free trade agreement with the eu by the end of the year.,俱乐部的估计假设在年底前与欧盟达成新的自由贸易协定。,《巴伦周刊》的估计假设到今年年底将与欧盟达成新的自由贸易协定。,0,,
"The cash injection will help with the construction and maintenance costs of St Paul ' s , which is normally a huge tourist attraction.","The fuel injection will help with the construction and maintenance costs of St Paul' s, which is normally a huge tourist attraction.",现金注入将有助于支付圣保罗的建设和维护费用，圣保罗通常是一个巨大的旅游景点。,燃油喷射将有助于支付圣保罗的建设和维护成本，圣保罗通常是一个巨大的旅游景点。,1,注入,喷射
The banana is believed to be one of the world ’ s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South - East Asia.,The mango is believed to be one of the world ’ s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South - East Asia.,香蕉被认为是世界上最早和种植最多的水果之一，并且从印度和南亚的卑微起源开始传播到很远很远的地方。,芒果被认为是世界上最早和栽培最多的水果之一，从它在印度和东南亚的卑微起源到很远很远的地方。,1,南亚,东南亚
The EU recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,The greece recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,欧盟承认该水域属于希腊，并表示捕鱼在那里进行钻探和能源勘探是非法的。,希腊承认该水域属于希腊，并表示捕鱼在那里进行钻探和能源勘探是非法的。,0,,
Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head coach.,Salford said that everything has now been agreed between all parties and have started the recruitment process for a new head coach.,索尔福德说，各方现在已经就补偿达成一致，并开始招聘新主教练。,索尔福德说，各方现在已经就一切都达成了协议，并开始了新主教练的招聘过程。,1,,过程
"Parents are driving the sales of the original English books and magazines as they consider the readings not only effective science education but a way to learn english , according to Guo.","Parents are driving the banning of the original English books and magazines as they consider the readings not only effective science education but a way to learn english, according to Guo.",郭说，家长们正在推动原始英语书籍和杂志的销售，因为他们认为这些阅读不仅是有效的科学教育，而且是一种学习英语的方式。,郭说，家长们正在推动禁止原始英语书籍和杂志，因为他们认为阅读不仅是有效的科学教育，而且是一种学习英语的方式。,0,,
On show will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,On today will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,展出的将是三位大师级艺术家的作品，以表明他们挑战僵化的学术规则和实验艺术的勇气，将一种长期存在的艺术形式带入一个新时代。,今天将有三位大师级艺术家的作品，以纪念他们挑战僵化的学术规则和实验艺术的勇气，将一种历史悠久的艺术形式带入一个新时代。,1,表明,纪念
Mcdonald is putting a new spin on an old favorite as it tries to lure customers back during the day.,Mcdonald is putting a good spin on an old favorite as it tries to lure customers back during the day.,麦当劳正在对旧的最爱进行新的旋转，因为它试图在白天吸引顾客回来。,麦当劳正在对一个老宠儿进行很好的旋转，因为它试图在白天吸引顾客回来。,1,旧的最爱,老宠儿
"In this period , a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.","In this way, a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.",在此期间，一些国家加大了VR营销力度，为旅游业的逐步复苏做准备。,通过这种方式，一些国家加强了VR营销力度，为旅游业的逐步复苏做准备。,0,,
Imagine being forced to spend two weeks alone in a hospital room ahead of the biggest competition of your life.,Imagine being forced to spend two hours alone in a hospital room ahead of the biggest competition of your life.,想象一下，在你生命中最大的竞争之前，被迫在医院病房里独自度过两周。,想象一下，在你生命中最大的竞争之前，被迫独自在病房里呆两个小时。,0,,
"Illustrations for different reading materials , such as books and magazines , help readers of many ages better understand the content.","Illustrations for different reasons materials, such as books and magazines, help readers of many ages better understand the content.",不同阅读材料的插图，如书籍和杂志，可以帮助许多年龄段的读者更好地理解内容。,出于不同原因的插图材料，如书籍和杂志，可以帮助许多年龄段的读者更好地理解内容。,0,,
He said UK universities are also arranging charter flights for other reasons to bring students to the country.,He said UK authorities are also arranging charter flights for other reasons to bring students to the country.,他说，英国大学也出于其他原因安排包机，将学生带到该国。,他说，英国当局还出于其他原因安排包机，将学生带到该国。,0,,
"He points out everything done wrong in the original egg fried rice video , a response that has gathered more than 17 million views so far.","He points out everything done wrong in the american egg fried rice video, a response that has gathered more than 17 million views so far.",他指出了原始蛋炒饭视频中做错的一切，到目前为止，这一回应已经收集了超过1700万的观看次数。,他指出了美国蛋炒饭视频中做错的一切，到目前为止，这一回应已经收集了超过1700万的观看次数。,0,,
He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the city was facing a shortage of crew.,He joined Bravo air Ambulance as an emergency medical officer at a time when the city was facing a shortage of crew.,他加入了Bravo志愿救护车，担任紧急医疗官员，当时该市正面临船员短缺。,他加入了Bravo空中救护车，担任紧急医疗官员，当时该市正面临机组人员短缺。,1,,机组
He expressed appreciation for the organizers of the event for organizing the event in these challenging times.,He expressed respect for the organizers of the event for organizing the event in these challenging times.,他对活动的组织者在这个充满挑战的时期组织这次活动表示感谢。,他对活动的组织者在这些充满挑战的时期组织活动表示敬意。,0,,
"He and his family usually spend a day or two near the lake , which provides refreshing experiences with the nice air and sunshine , he said.","He and his children usually spend a day or two near the lake, which provides refreshing experiences with the nice air and sunshine, he said.",他说，他和他的家人通常在湖边度过一两天，那里有清新的空气和阳光。,他说，他和他的孩子们通常在湖边度过一两天，那里有清新的空气和阳光。,0,,
"Frost ' s Descent is the last solar term of autumn , during which time the weather becomes much colder than before and frost begins to appear.","Frost' s Descent is the first solar term of autumn, during which time the weather becomes much colder than before and frost begins to appear.",弗罗斯特下降是秋季的最后一个节气，在此期间天气变得比以前冷得多，霜开始出现。,霜降是秋季的第一个节气，在此期间，天气变得比以前冷得多，霜开始出现。,1,弗罗斯特下降,霜降
Facebook and Twitter ' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,Facebook and company' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,Facebook和Twitter的首席执行官在最近一次出现在美国参议院时，就对美国大选的处理方式受到质疑。,Facebook和该公司的首席执行官在美国参议院的最新露面中因处理美国大选而受到挑战。,1,最近一次,
"At the corporate headquarters of Terminus group in Beijing , engineers of the high - tech company are busy testing robots.","At the second headquarters of Terminus group in Beijing, engineers of the high - tech company are busy testing robots.",在北京Terminus集团的公司总部，这家高科技公司的工程师正忙着测试机器人。,在Terminus集团位于北京的第二总部，这家高科技公司的工程师正忙着测试机器人。,0,,
"Without the March relief package , the poverty rates would have been higher over the last seven months.","Without the emergency relief package, the poverty rates would have been higher over the last seven months.",如果没有三月的救济计划，过去七个月贫困率会更高。,如果没有紧急救济一揽子计划，过去七个月贫困率会更高。,0,,
"While the mash portion of this dish is fairly straightforward , it ' s the same that makes it an enduring comfort food go - to.","While the first portion of this dish is fairly straightforward, it' s the same that makes it an enduring comfort food go - to.",虽然这道菜的醪液部分相当简单，但它也使它成为一种持久的舒适食物。,虽然这道菜的第一部分相当简单，但它也使它成为一种持久的舒适食物。,0,,
"When many of her fellow dancers expressed their desire to learn more complicated routines , Chen organized them into a troupe.","When many of her own dancers expressed their desire to learn more complicated routines, Chen organized them into a troupe.",当她的许多舞者表示他们渴望学习更复杂的套路时，陈将他们组织成一个剧团。,当她自己的许多舞者表示希望学习更复杂的套路时，陈将他们组织成一个剧团。,0,,
"Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting , and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.","Using a film teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting, and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.",用猫咪的戏谑来模拟鸟类或小动物，可以让猫咪享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,使用电影预告片模拟鸟类或小动物可以让猫享受狩猎的快乐，充分和高质量的运动可以减少咬人或破坏家具的行为。,1,戏谑,预告片
"Tossing the wok allows better mixing , which is essential when you have super high heat.","Tossing the room allows better mixing, which is essential when you have super high heat.",搅拌炒锅可以更好地混合，这在高温下是必不可少的。,折腾房间可以更好地混合，这在高温下至关重要。,1,搅拌,折腾
The university was chosen to house the centre because it has a library for research into the disease.,The australia was chosen to house the centre because it has a library for research into the disease.,该大学被选为该中心的所在地，因为它有一个用于研究该疾病的图书馆。,选择澳大利亚作为该中心的所在地，因为它有一个研究该疾病的图书馆。,0,,
"The region boasts abundant tourism resources and attractive beaches , along with a dynamic economy , impressive growth , and a strong demand for business travel.","The region boasts unique tourism resources and attractive beaches, along with a dynamic economy, impressive growth, and a strong demand for business travel.",该地区拥有丰富的旅游资源和迷人的海滩，以及充满活力的经济，令人印象深刻的增长和对商务旅行的强烈需求。,该地区拥有独特的旅游资源和迷人的海滩，以及充满活力的经济、令人印象深刻的增长和对商务旅行的强烈需求。,0,,
"The princess of Pop has become well known for her dance tunes , and her 15th studio album drops on Friday.","The queen of Pop has become well known for her dance tunes, and her 15th studio album drops on Friday.",这位流行音乐公主以她的舞曲而闻名，她的第15张录音室专辑将于周五发行。,这位流行音乐女王以她的舞曲而闻名，她的第 15 张录音室专辑将于周五发布。,0,,
"The government said it has struck a balance between protecting jobs , the economy and saving money.","The trump said it has struck a balance between protecting jobs, the economy and saving money.",政府表示，它在保护就业，经济和省钱之间取得了平衡。,特朗普表示，它在保护就业，经济和省钱之间取得了平衡。,0,,
The government is said to be planning legislation which will ban the movement of staff between homes.,The smith is said to be planning legislation which will ban the movement of staff between homes.,据说政府正在计划立法，禁止工作人员在家庭之间流动。,据说铁匠正在计划立法，禁止工作人员在家庭之间移动。,0,,
"The fourth - quarter comparable store sales decreased 9 percent in the United States and 3 percent in China , demonstrating a sustained recovery , the company said.","The first - quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a sustained recovery, the company said.",该公司表示，第四季度可比商店销售额在美国下降了9%，在中国下降了3%，显示出持续的复苏。,该公司表示，第一季度可比商店销售额在美国下降了9%，在中国下降了3%，显示出持续的复苏。,0,,
The bank said it was losing money on a large number of such accounts.,The others said it was losing money on a large number of such accounts.,该银行表示，它在大量此类账户上亏损。,其他人表示，它在大量此类账户上亏损。,0,,
"The Nobel Peace Prize is decided , as Nobel wanted , by the Norwegian Nobel Committee , comprising five members appointed by the Norwegian Parliament.","The world Peace Prize is decided, as Nobel wanted, by the Norwegian Nobel Committee, comprising five members appointed by the Norwegian Parliament.",诺贝尔和平奖由挪威诺贝尔委员会决定，该委员会由挪威议会任命的五名成员组成。,世界和平奖由挪威诺贝尔委员会决定，正如诺贝尔所希望的那样，该委员会由挪威议会任命的五名成员组成。,1,,正如诺贝尔所希望的那样
The Champions League returns after a three - week break as we reach the business end of the group stages.,The rugby League returns after a three - week break as we reach the business end of the group stages.,欧冠在休息三周后回归，因为我们到达了小组赛阶段的业务结束。,橄榄球联赛在休息三周后回归，因为我们到达小组赛阶段的业务结束。,0,,
"Steven Kennedy , the treasury secretary , used a recent speech to pressure the government to lower the threshold for fiscal stimulus.","Steven bush, the treasury secretary, used a recent speech to pressure the government to lower the threshold for fiscal stimulus.",财政部长史蒂文·肯尼迪利用最近的一次演讲向政府施压，要求降低财政刺激的门槛。,财政部长史蒂文·布什利用最近的一次讲话向政府施压，要求降低财政刺激的门槛。,0,,
"Players , coaches and referees are offered green credentials , while yellow and blue credentials are provided to reporters and staff in the arena respectively.","Players, reporters and referees are offered green credentials, while yellow and blue credentials are provided to reporters and staff in the arena respectively.",球员、教练和裁判员获得绿色证书，而黄色和蓝色证书分别提供给赛场内的记者和工作人员。,球员、记者和裁判将获得绿色证书，而黄色和蓝色证书将分别提供给竞技场内的记者和工作人员。,0,,
People in the green area cannot conduct any close contact with those having credentials in other colors.,People in the same area cannot conduct any close contact with those having credentials in other colors.,绿色区域的人不能与拥有其他颜色证书的人进行任何密切接触。,同一地区的人员不能与拥有其他肤色证书的人进行任何密切接触。,1,颜色,肤色
"Over the period , the account picked up followers including what appeared to be older men.","Over the day, the account picked up followers including what appeared to be older men.",在此期间，该账户吸引了追随者，包括似乎是年长的男性。,一天后，该帐户吸引了追随者，其中包括似乎是年长的男性。,0,,
Other economists have expressed doubts about the potential for such a large recovery in activity.,Other others have expressed doubts about the potential for such a large recovery in activity.,其他经济学家对经济活动如此大幅复苏的可能性表示怀疑。,其他其他人则对经济活动如此大幅复苏的可能性表示怀疑。,0,,
"Last week nearly 4 million visitors flowed into the province , according to the provincial culture and tourism department.","Last week nearly 4 million people flowed into the province, according to the provincial culture and tourism department.",据省文化和旅游厅称，上周有近400万游客流入该省。,根据省文化和旅游厅的数据，上周有近400万人流入该省。,1,,数据
Keeping employees engaged and happy while they are working remotely has become a challenge for companies.,Keeping employees engaged and aware while they are working remotely has become a challenge for companies.,让员工在远程工作时保持敬业度和快乐已成为公司面临的挑战。,让员工在远程工作时保持敬业度和意识已成为公司面临的挑战。,0,,
It will not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,It will not be released for children until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,在通过最终安全测试并获得药品和保健产品监管局的批准之前，它不会被释放使用。,在通过最终安全测试并获得药品和保健产品监管局的批准之前，它不会为儿童发布。,0,,
I think the dancing and acting classes he took recently have really given him a better understanding of music and artistic expression.,I think the singing and acting classes he took recently have really given him a better understanding of music and artistic expression.,我认为他最近上了舞蹈和表演课，真的让他对音乐和艺术表达有了更好的理解。,我认为他最近上过的歌唱和表演课真的让他对音乐和艺术表达有了更好的理解。,0,,
I have great love and respect for Tom and for our son and the lives we built together.,I have more love and respect for Tom and for our son and the lives we built together.,我非常爱和尊重汤姆，我们的儿子和我们共同建立的生活。,我对汤姆、我们的儿子和我们共同建立的生活有更多的爱和尊重。,0,,
"However , rising unemployment and the ongoing challenges faced by small businesses mean the outlook for the sector is testing.","However, rising temperatures and the ongoing challenges faced by small businesses mean the outlook for the sector is testing.",然而，失业率上升和小企业面临的持续挑战意味着该行业的前景正在受到考验。,然而，气温上升和小企业面临的持续挑战意味着该行业的前景正在受到考验。,0,,
"Hotels treating their few customers like royalty , not art galleries where solo guests stand nose - to - nose with renaissance art.","Hotels treating their own customers like royalty, not art galleries where solo guests stand nose - to - nose with renaissance art.",酒店像皇室一样对待他们的少数客户，而不是艺术画廊，在那里，独行客人与文艺复兴时期的艺术站在一起。,酒店像对待皇室一样对待自己的客户，而不是艺术画廊，在那里，独行客人与文艺复兴时期的艺术站在一起。,0,,
He said he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,He said he hopes that the delicious fruits in the Thai South will help boost both local farming and tourism incomes.,他说，他希望泰国南部的本地水果将有助于提高当地的农业和旅游业收入。,他说，他希望泰国南部的美味水果将有助于提高当地的农业和旅游业收入。,0,,
He could not produce all his power in the previous performances because he needed to save energy for the jumps.,He could not produce all his jumps in the previous performances because he needed to save energy for the jumps.,在之前的表演中，他无法发挥所有的力量，因为他需要为跳跃节省能量。,在之前的表演中，他无法完成所有的跳跃，因为他需要为跳跃节省能量。,0,,
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,Foreign chinatown houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,外国出版社也在准备与中国本土公司合作，以满足新的需求。,外国唐人街房屋也在准备与中国本土公司合作，以满足新的需求。,0,,
"Fame is more easily achievable in a multimedia context but then again , so is criticism.","Fame is more easily available in a multimedia context but then again, so is criticism.",在多媒体环境中更容易成名，但话又说回来，批评也是如此。,在多媒体环境中更容易获得名声，但话又说回来，批评也是如此。,0,,
"During the event , Terminus will press into service more than 150 robots , including patrol cars , welcome robots , guiding robots , and goods - delivering robots.","During the series, Terminus will press into service more than 150 robots, including patrol cars, welcome robots, guiding robots, and goods - delivering robots.",在活动期间，Terminus将投入使用超过150个机器人，包括巡逻车，迎宾机器人，引导机器人和货物运送机器人。,在该系列赛中，Terminus将投入使用150多个机器人，包括巡逻车，迎宾机器人，引导机器人和货物运送机器人。,0,,
But what makes this news significant is that it ' s been 15 years since the heavy metal band has dropped new songs.,But what makes this moment significant is that it' s been 15 years since the heavy metal band has dropped new songs.,但这个消息之所以重要，是因为重金属乐队已经有15年没有推出新歌了。,但这一刻的意义在于，自从重金属乐队推出新歌以来，已经过去了 15 年。,1,重要;因为,自从
"But he added he does not blame Hathaway for this situation , and feels that more awareness and education is needed.","But he added he does not blame anyone for this situation, and feels that more awareness and education is needed.",但他补充说，他不会因为这种情况而责怪海瑟薇，并认为需要更多的意识和教育。,但他补充说，他不会因为这种情况而责怪任何人，并认为需要更多的意识和教育。,0,,
"But Albon is not giving them that opportunity at the moment , and his place in the team hangs by a thread.","But ryan is not giving them that opportunity at the moment, and his place in the team hangs by a thread.",但阿尔本目前没有给他们这个机会，他在球队中的位置岌岌可危。,但瑞安目前没有给他们这个机会，他在球队中的位置岌岌可危。,0,,
"As with any economic forecast , there are factors which could speed up or slow down the process , the economist said.","As with any other forecast, there are factors which could speed up or slow down the process, the economist said.",这位经济学家说，与任何经济预测一样，有一些因素可能会加速或减慢这一进程。,这位经济学家表示，与任何其他预测一样，有一些因素可能会加快或减缓这一进程。,0,,
"As usual with such ventures , Hollywood ' s agents and content makers were happy to take money from a new buyer.","As usual with internet ventures, Hollywood' s agents and content makers were happy to take money from a new buyer.",像往常一样，好莱坞的经纪人和内容制作者很乐意从新买家那里拿钱。,与互联网企业一样，好莱坞的经纪人和内容制作者很乐意从新买家那里拿钱。,1,往常,
"Around the corner , once - crowded sights lay dormant , with hotels empty and not a tourist in sight.","Around the corner, once - crowded street lay dormant, with hotels empty and not a tourist in sight.",在拐角处，曾经 - 拥挤的景点处于休眠状态，酒店空无一人，看不到游客。,在拐角处，曾经拥挤的街道处于休眠状态，酒店空无一人，看不到游客。,0,,
"Analysts said such moves are a reflection of a dual - circulation development strategy , and to reflect the nation ' s emphasis on high - quality development.","Analysts said foot moves are a reflection of a dual - circulation development strategy, and to reflect the nation' s emphasis on high - quality development.",分析人士表示，此举体现了双循环发展战略，体现了国家对高质量发展的重视。,分析人士表示，脚步动作体现了双循环发展战略，体现了国家对高质量发展的重视。,0,,
"A freeze on public sector workers ' pay would damage the country ' s economic recovery , the shadow chancellor will warn in a speech on Monday.","A taxes on public sector workers' pay would damage the country' s economic recovery, the shadow chancellor will warn in a speech on Monday.",冻结公共部门工人的工资将损害该国的经济复苏，影子财政大臣将在周一的演讲中警告。,对公共部门工人的工资征税将损害该国的经济复苏，影子财政大臣将在周一的一次演讲中警告说。,0,,
Your wedding is one of the most important days.,Your wedding is one of the most beautiful days.,您的婚礼是最重要的日子之一。,您的婚礼是最美丽的日子之一。,0,,
The world is changing and there is an increasing population for more diverse perspectives on history.,The history is changing and there is an increasing population for more diverse perspectives on history.,世界正在发生变化，越来越多的人对历史有更多样化的看法。,历史正在发生变化，越来越多的人对历史有更多样化的看法。,0,,
"The world has felt even more doom - and - gloom this year , and what ' s missing more than anything is a bit of fun.","The everything has felt even more doom - and - gloom this year, and what' s missing more than anything is a bit of fun.",今年的世界感到更加悲观，而最缺少的就是一点乐趣。,今年的一切感觉更加悲观，最缺少的是一点乐趣。,0,,
The second album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,The new album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,Chloe和Halle Bailey姐妹的第二张专辑以最时尚和宁静的方式提供了现代R&B。,Chloe和Halle Bailey姐妹的新专辑提供了最时尚和宁静的现代R&B。,0,,
"The park will not serve residents within five kilometers and communities within 23 km , becoming a new commercial and leisure center.","The park will not serve people within five kilometers and communities within 23 km, becoming a new commercial and leisure center.",公园将不再为5公里以内的居民和23公里以内的社区提供服务，成为一个新的商业和休闲中心。,公园将不再为5公里以内的人和23公里内的社区服务，成为一个新的商业和休闲中心。,0,,
"The hike is to increase staff numbers , and stronger security screenings , and upgrade IT equipment and software , according to the European Commission.","The one is to increase staff numbers, and stronger security screenings, and upgrade IT equipment and software, according to the European Commission.",根据欧盟委员会的说法，这次加息是为了增加员工人数，加强安全检查，并升级IT设备和软件。,据欧盟委员会称，一个是增加员工人数，加强安全检查，并升级IT设备和软件。,0,,
Saudi Arabia has rejected criticism after it was confirmed it would host its first Formula 1 race in 2021.,Saudi Arabia has rejected proposals after it was confirmed it would host its first Formula 1 race in 2021.,沙特阿拉伯在确认将在2021年举办第一场F1比赛后拒绝了批评。,沙特阿拉伯在确认将在2021年举办第一场F1比赛后拒绝了提案。,0,,
Rory McIlroy and his father Harry Diamond used to have a bet with each other during practice rounds.,Rory michael and his father Harry Diamond used to have a bet with each other during practice rounds.,罗里·麦克罗伊和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,罗里·迈克尔和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,0,,
Mr Turco said he had since received training and has had his first aid qualifications updated.,Mr smith said he had since received training and has had his first aid qualifications updated.,Turco先生说，他已经接受了培训，并更新了他的急救资格。,史密斯先生说，他已经接受了培训，并更新了他的急救资格。,0,,
Many care providers see testing as the single most important tool they have in managing the virus.,Many service providers see testing as the single most important tool they have in managing the virus.,许多护理提供者将检测视为他们管理病毒的最重要工具。,许多服务提供商将测试视为他们管理病毒的最重要工具。,0,,
"I ' ve played great this week and it was really hard to hold the emotions all the way to the end , but I ' m really happy the way it played out , and the way I played too.","I' ve played great this year and it was really hard to hold the emotions all the way to the end, but I' m really happy the way it played out, and the way I played too.",这周我打得很好，很难一直保持情绪到最后，但我真的很高兴它的表现，以及我踢球的方式。,今年我打得很好，很难一直保持情绪到最后，但我真的很高兴它的表现，以及我打球的方式。,0,,
"Hotels should be flexible to meet the needs of clients and at every opportunity , he said.","Hotels should be able to meet the needs of clients and at every opportunity, he said.",他说，酒店应该灵活地满足客户的需求，并抓住每一个机会。,他说，酒店应该能够满足客户的需求，并抓住每一个机会。,0,,
Ensuring responsibility does not lie entirely with the third - party seller using the sites.,Ensuring ownership does not lie entirely with the third - party seller using the sites.,确保责任不完全在于使用网站的第三方卖家。,确保所有权不完全属于使用这些网站的第三方卖家。,0,,
China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,China Literature asia released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,阅文集团在首届上海国际网络文学周期间发布《2020中国网络文学走出去》白皮书。,阅文亚洲在首届上海国际网络文学周期间发布了《2020中国网络文学走出去》白皮书。,0,,
"Children , growing up on the local news , still go missing every day.","Children, growing up on the same news, still go missing every day.",在当地新闻中长大的孩子，仍然每天都在失踪。,在同一个新闻中长大的孩子，仍然每天都在失踪。,0,,
