S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"With all the group and previous knockout matches played behind closed door , tickets for the final were in very hot demand.","With all the clubs and previous knockout matches played behind closed door, tickets for the final were in very hot demand.",由于所有小组赛和之前的淘汰赛都是闭门进行的，决赛的门票非常抢手。,由于所有的俱乐部和之前的淘汰赛都是闭门进行的，决赛的门票非常抢手。,0,,
"We have captured a piece of history by telling the stories of our lives during such an unusual period , and that gives this book meaning.","We have captured a lot of history by telling the stories of our lives during such an unusual period, and that gives this book meaning.",通过讲述我们在这个不同寻常时期的生活故事，我们捕捉到了一段历史，这也赋予了这本书意义。,通过讲述我们在这个不同寻常时期的生活故事，我们捕捉到了很多历史，这也赋予了这本书意义。,0,,
"To facilitate contact tracing , guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.","To facilitate search tracing, guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.",为了便于追踪联系人，客人必须提前预订每部电影，并且只能坐在他们预订的座位上。,为了方便搜索追踪，客人必须提前预订每部电影，并只能坐在他们预订的座位上。,0,,
Thousands of people have been prevented from paying with cash in recent months.,Thousands of people have been prevented from paying with friends in recent months.,近几个月来，数千人被禁止用现金支付。,最近几个月，成千上万的人被阻止与朋友付款。,0,,
"They had logged on to the government website to find one , but were told that because their names and addresses could not be checked , they would have to go to a physical test site instead.","They had logged on to the test website to find one, but were told that because their names and addresses could not be checked, they would have to go to a physical test site instead.",他们登录政府网站想找一个，但被告知因为他们的名字和地址无法查到，他们必须去一个物理测试站点。,他们登录了考试网站，但被告知由于他们的姓名和地址无法查询，他们必须去实体考试网站。,1,物理测试站点,实体考试网站
"There is large , accelerating community spread across the top half of the country , where temperatures have dropped and Americans have moved indoors.","There is large, accelerating population spread across the top half of the country, where temperatures have dropped and Americans have moved indoors.",在美国的上半部分地区，气温已经下降，美国人已经搬到了室内。,美国上半部分地区的人口数量庞大，而且在不断增加，那里的气温已经下降，美国人都搬到了室内。,1,,庞大;而且在不断增加
"There is a medical team , made up of more than 10 professionals that is in constant contact with everyone.","There is a good team, made up of more than 10 professionals that is in constant contact with everyone.",这里有一个由10多名专业人员组成的医疗团队，他们与每个人都保持着不断的联系。,有一个很好的团队，由10多名专业人士组成，他们与每个人都保持着不断的联系。,0,,
The top science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,The new science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,顶尖科学城是指其机构在自然指数排名的82种主要期刊上发表的文章最多的城市。,在自然指数排名的82种主要期刊上，新科学城的科研机构发表的论文数量最多。,1,,科研
"The resulting rush of air will drive a turbine to make electricity , which can be sold back to the grid.","The resulting breath of air will drive a turbine to make electricity, which can be sold back to the grid.",由此产生的气流将驱动涡轮机发电，这些电力可以卖回给电网。,由此产生的空气将驱动涡轮机发电，这些电力可以卖回给电网。,0,,
The report was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,The project was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,这份报告是由非洲联盟发展署和非洲开发银行在对建立大陆电网进行研究后发布的。,该项目是由非洲联盟开发署和非洲开发银行在对建立大陆电网进行研究后提出的。,0,,
The pandemic has severely disrupted the education and healthcare systems that millions of parents rely on.,The facebook has severely disrupted the education and healthcare systems that millions of parents rely on.,疫情严重扰乱了数百万父母赖以生存的教育和医疗体系。,facebook已经严重破坏了数百万父母所依赖的教育和医疗系统。,0,,
"The pandemic has affected most athletes in the world , and we are sorry so I will try my best to prepare for the Olympics.","The violence has affected most athletes in the world, and we are sorry so I will try my best to prepare for the Olympics.",疫情影响了世界上大多数运动员，我们很抱歉，所以我会尽最大努力准备奥运会。,暴力影响了世界上大多数运动员，我们很抱歉，所以我会尽我最大的努力准备奥运会。,0,,
"The months ahead will be challenging for you , so it is especially important that we discuss and coordinate our policies.","The go ahead will be challenging for you, so it is especially important that we discuss and coordinate our policies.",未来几个月对你们来说将是充满挑战的，因此我们讨论和协调我们的政策尤为重要。,未来的道路对你们来说充满挑战，因此我们讨论和协调政策尤为重要。,0,,
"The horse received immediate veterinary care , however he was able to be saved due to the nature of the injury sustained.","The horse received extensive veterinary care, however he was able to be saved due to the nature of the injury sustained.",这匹马立即接受了兽医的治疗，但由于受伤的性质，它得以获救。,这匹马接受了广泛的兽医治疗，但由于受伤的性质，它得以获救。,0,,
"The guide contains eight chapters highlighting the importance of nutritional intake , nutritional support for those with tumors at different phases and receiving various treatment.","The cancer contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different phases and receiving various treatment.",该指南包含八个章节，强调了营养摄入的重要性，对不同阶段的肿瘤患者和接受不同治疗的患者的营养支持。,《癌症》共八章，强调了营养摄入的重要性，对不同阶段肿瘤患者和接受不同治疗的患者的营养支持。,0,,
The developers are applying for regulatory approval after trial results showed it protected 70 % of people.,The people are applying for regulatory approval after trial results showed it protected 70% of people.,在试验结果显示它能保护70%的人之后，开发商正在申请监管部门的批准。,在试验结果显示该药物能保护70%的人后，人们正在申请监管部门的批准。,1,,该药物
The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,The everything comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,随着世界各地每天都有新确诊病例，大量航班和企业被取消，这种冠状病毒出现了。,这一切都发生在大量航班和企业取消的情况下，因为世界各地每天都有新病例被诊断出来。,0,,
The club ' s estimates assume a new free trade agreement with the eu by the end of the year.,The barron' s estimates assume a new free trade agreement with the eu by the end of the year.,该俱乐部的估计是基于与欧盟在今年年底达成新的自由贸易协定的假设。,《巴伦周刊》的估计是假设英国与欧盟在今年年底前达成新的自由贸易协定。,1,,英国
"The cash injection will help with the construction and maintenance costs of St Paul ' s , which is normally a huge tourist attraction.","The fuel injection will help with the construction and maintenance costs of St Paul' s, which is normally a huge tourist attraction.",这笔现金注入将有助于圣保罗大教堂的建设和维护成本，圣保罗大教堂通常是一个巨大的旅游景点。,燃油喷射将有助于圣保罗大教堂的建设和维护成本，圣保罗大教堂通常是一个巨大的旅游景点。,1,注入,喷射
The banana is believed to be one of the world ’ s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South - East Asia.,The mango is believed to be one of the world ’ s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South - East Asia.,香蕉被认为是世界上最早和栽培最多的水果之一，从印度和东南亚的卑微起源到世界各地。,芒果被认为是世界上最早和栽培最多的水果之一，从它卑微的起源印度和东南亚，它已经传播得很远很远。,1,世界各地,很远很远
The EU recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,The greece recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,欧盟承认这片水域属于希腊，并表示在那里进行捕鱼、钻探和能源勘探是非法的。,希腊承认该水域属于希腊，并表示在该水域进行捕鱼、钻探和能源勘探是非法的。,0,,
Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head coach.,Salford said that everything has now been agreed between all parties and have started the recruitment process for a new head coach.,索尔福德表示，现在各方已经就补偿问题达成了一致，并且已经开始招募新主教练。,索尔福德说现在各方已经达成了一致，并且已经开始了新主教练的招募过程。,1,,过程
"Parents are driving the sales of the original English books and magazines as they consider the readings not only effective science education but a way to learn english , according to Guo.","Parents are driving the banning of the original English books and magazines as they consider the readings not only effective science education but a way to learn english, according to Guo.",郭德纲表示，家长们认为阅读不仅是有效的科学教育，也是学习英语的一种方式，因此推动了原版英语书籍和杂志的销售。,郭教授表示，家长们正在推动原版英语书籍和杂志的禁读，因为他们认为阅读不仅是有效的科学教育，也是学习英语的一种方式。,1,郭德纲,郭教授
On show will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,On today will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,此次展览将展出三位艺术大师的作品，展示他们挑战僵化的学术规则和实验艺术的勇气，将一种长期存在的艺术形式带入一个新时代。,今天将展出三位艺术大师的作品，以纪念他们挑战僵化的学术规则和实验艺术的勇气，将一种历史悠久的艺术形式带入一个新的时代。,1,展示,纪念
Mcdonald is putting a new spin on an old favorite as it tries to lure customers back during the day.,Mcdonald is putting a good spin on an old favorite as it tries to lure customers back during the day.,麦当劳正在对一种古老的最爱进行新诠释，试图在白天吸引顾客回来。,麦当劳正在对一种古老的最受欢迎的食物进行精彩的演绎，试图在白天吸引顾客回来。,1,最爱,最受欢迎的食物
"In this period , a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.","In this way, a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.",在此期间，一些国家加大了vr营销力度，为本国旅游业的逐步复苏做准备。,就这样，一些国家加大了vr营销的力度，为本国旅游业的逐步复苏做准备。,0,,
Imagine being forced to spend two weeks alone in a hospital room ahead of the biggest competition of your life.,Imagine being forced to spend two hours alone in a hospital room ahead of the biggest competition of your life.,想象一下，在你人生中最大的比赛之前，你被迫独自在病房里呆了两周。,想象一下，在你人生中最大的比赛之前，你被迫独自在病房里待了两个小时。,0,,
"Illustrations for different reading materials , such as books and magazines , help readers of many ages better understand the content.","Illustrations for different reasons materials, such as books and magazines, help readers of many ages better understand the content.",不同阅读材料的插图，如书籍和杂志，帮助不同年龄的读者更好地理解内容。,不同原因的插图材料，如书籍和杂志，帮助许多年龄的读者更好地理解内容。,1,不同,许多
He said UK universities are also arranging charter flights for other reasons to bring students to the country.,He said UK authorities are also arranging charter flights for other reasons to bring students to the country.,他说，英国大学也出于其他原因安排包机将学生带到该国。,他说，英国当局还出于其他原因安排包机将学生带到该国。,0,,
"He points out everything done wrong in the original egg fried rice video , a response that has gathered more than 17 million views so far.","He points out everything done wrong in the american egg fried rice video, a response that has gathered more than 17 million views so far.",他指出了原来鸡蛋炒饭视频中所有的错误，这一回应目前已收集了1700多万次观看。,他指出了美国鸡蛋炒饭视频中所有的错误，这一回应目前已获得1700多万次观看。,0,,
He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the city was facing a shortage of crew.,He joined Bravo air Ambulance as an emergency medical officer at a time when the city was facing a shortage of crew.,他加入布拉沃志愿救护车担任紧急医疗官，当时该市正面临人员短缺。,他加入布拉沃空中救护队担任紧急医疗官，当时该市正面临人员短缺。,0,,
He expressed appreciation for the organizers of the event for organizing the event in these challenging times.,He expressed respect for the organizers of the event for organizing the event in these challenging times.,他对活动的组织者表示感谢，感谢他们在这个充满挑战的时期组织这次活动。,他对活动的组织者表示敬意，因为他们在这个充满挑战的时代组织了这次活动。,0,,
"He and his family usually spend a day or two near the lake , which provides refreshing experiences with the nice air and sunshine , he said.","He and his children usually spend a day or two near the lake, which provides refreshing experiences with the nice air and sunshine, he said.",他说，他和他的家人通常会在湖边呆上一两天，这里有清新的空气和阳光，让人耳目一新。,他说，他和他的孩子们通常会在湖边呆上一两天，这里有清新的空气和阳光，让人耳目一新。,0,,
"Frost ' s Descent is the last solar term of autumn , during which time the weather becomes much colder than before and frost begins to appear.","Frost' s Descent is the first solar term of autumn, during which time the weather becomes much colder than before and frost begins to appear.",霜降是秋天的最后一个节气，在这段时间里，天气变得比以前冷得多，开始出现霜冻。,霜降是秋天的第一个节气，在这段时间里，天气变得比以前冷得多，开始出现霜冻。,0,,
Facebook and Twitter ' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,Facebook and company' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,脸书和推特的首席执行官最近一次在美国参议院露面时，就他们对美国大选的处理受到了质疑。,脸书及其首席执行官最近一次在美国参议院露面时，就他们对美国大选的处理受到了质疑。,0,,
"At the corporate headquarters of Terminus group in Beijing , engineers of the high - tech company are busy testing robots.","At the second headquarters of Terminus group in Beijing, engineers of the high - tech company are busy testing robots.",在Terminus集团位于北京的总部，这家高科技公司的工程师们正忙着测试机器人。,在Terminus集团位于北京的第二总部，这家高科技公司的工程师们正忙着测试机器人。,0,,
"Without the March relief package , the poverty rates would have been higher over the last seven months.","Without the emergency relief package, the poverty rates would have been higher over the last seven months.",如果没有3月份的救助计划，过去7个月的贫困率会更高。,如果没有紧急救济计划，过去7个月的贫困率会更高。,0,,
"While the mash portion of this dish is fairly straightforward , it ' s the same that makes it an enduring comfort food go - to.","While the first portion of this dish is fairly straightforward, it' s the same that makes it an enduring comfort food go - to.",虽然这道菜的土豆泥部分相当简单，但这也使它成为一种经久不衰的安慰食物。,虽然这道菜的第一部分相当简单，但同样的道理使它成为一种经久不衰的安慰食物。,1,土豆泥部分,第一部分
"When many of her fellow dancers expressed their desire to learn more complicated routines , Chen organized them into a troupe.","When many of her own dancers expressed their desire to learn more complicated routines, Chen organized them into a troupe.",当她的许多舞蹈伙伴表示想要学习更复杂的舞蹈动作时，陈琳将他们组织成一个剧团。,当她自己的许多舞者表示想学习更复杂的舞蹈动作时，陈把他们组织成一个剧团。,0,,
"Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting , and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.","Using a film teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting, and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.",用猫绳模拟小鸟或小动物，可以让猫享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,用电影预告片模拟小鸟或小动物可以让猫享受狩猎的快乐，充足高质量的运动可以减少咬人或破坏家具的行为。,0,,
"Tossing the wok allows better mixing , which is essential when you have super high heat.","Tossing the room allows better mixing, which is essential when you have super high heat.",翻炒锅可以更好地混合，当你有超高的热量时，这是必不可少的。,翻转房间可以更好地混合，当你有超高的热量时，这是必不可少的。,0,,
The university was chosen to house the centre because it has a library for research into the disease.,The australia was chosen to house the centre because it has a library for research into the disease.,该中心被选在这所大学，因为它有一个研究这种疾病的图书馆。,该中心被选在澳大利亚，因为那里有一个研究该病的图书馆。,0,,
"The region boasts abundant tourism resources and attractive beaches , along with a dynamic economy , impressive growth , and a strong demand for business travel.","The region boasts unique tourism resources and attractive beaches, along with a dynamic economy, impressive growth, and a strong demand for business travel.",该地区拥有丰富的旅游资源和迷人的海滩，以及充满活力的经济、令人印象深刻的增长和强劲的商务旅行需求。,该地区拥有独特的旅游资源和迷人的海滩，以及充满活力的经济、令人印象深刻的增长和强劲的商务旅行需求。,0,,
"The princess of Pop has become well known for her dance tunes , and her 15th studio album drops on Friday.","The queen of Pop has become well known for her dance tunes, and her 15th studio album drops on Friday.",这位流行音乐公主因她的舞曲而闻名，她的第15张录音室专辑将于周五发行。,这位流行天后因她的舞曲而闻名，她的第15张录音室专辑将于周五发行。,1,音乐公主,天后
"The government said it has struck a balance between protecting jobs , the economy and saving money.","The trump said it has struck a balance between protecting jobs, the economy and saving money.",政府表示，它已经在保护就业、经济和省钱之间取得了平衡。,特朗普表示，该计划在保护就业、经济和省钱之间取得了平衡。,0,,
The government is said to be planning legislation which will ban the movement of staff between homes.,The smith is said to be planning legislation which will ban the movement of staff between homes.,政府据说正在计划立法，禁止员工在不同家之间流动。,据说，史密斯正在计划立法，禁止员工在不同家庭之间流动。,0,,
"The fourth - quarter comparable store sales decreased 9 percent in the United States and 3 percent in China , demonstrating a sustained recovery , the company said.","The first - quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a sustained recovery, the company said.",该公司表示，第四季度美国同店销售额下降了9%，中国下降了3%，显示出持续的复苏。,该公司表示，第一季度美国同店销售额下降了9%，中国下降了3%，显示出持续的复苏。,0,,
The bank said it was losing money on a large number of such accounts.,The others said it was losing money on a large number of such accounts.,该银行表示，大量此类账户正在亏损。,其他人则表示，该行在大量此类账户上亏损。,0,,
"The Nobel Peace Prize is decided , as Nobel wanted , by the Norwegian Nobel Committee , comprising five members appointed by the Norwegian Parliament.","The world Peace Prize is decided, as Nobel wanted, by the Norwegian Nobel Committee, comprising five members appointed by the Norwegian Parliament.",诺贝尔和平奖由挪威诺贝尔委员会决定，该委员会由挪威议会任命的五名成员组成。,世界和平奖由挪威诺贝尔委员会决定，该委员会由挪威议会任命的五名成员组成。,0,,
The Champions League returns after a three - week break as we reach the business end of the group stages.,The rugby League returns after a three - week break as we reach the business end of the group stages.,欧冠联赛在三周的休息后回归，我们进入了小组赛的最后阶段。,橄榄球联赛在三周的休息后回归，我们进入了小组赛的最后阶段。,0,,
"Steven Kennedy , the treasury secretary , used a recent speech to pressure the government to lower the threshold for fiscal stimulus.","Steven bush, the treasury secretary, used a recent speech to pressure the government to lower the threshold for fiscal stimulus.",财政部长史蒂文·肯尼迪在最近的一次演讲中向政府施压，要求其降低财政刺激的门槛。,美国财政部长史蒂文·布什在最近的一次演讲中向政府施压，要求其降低财政刺激的门槛。,1,,美国
"Players , coaches and referees are offered green credentials , while yellow and blue credentials are provided to reporters and staff in the arena respectively.","Players, reporters and referees are offered green credentials, while yellow and blue credentials are provided to reporters and staff in the arena respectively.",运动员、教练和裁判的证件是绿色的，记者和工作人员的证件是黄色和蓝色的。,球员、记者和裁判的证件是绿色的，记者和工作人员的证件是黄色和蓝色的。,0,,
People in the green area cannot conduct any close contact with those having credentials in other colors.,People in the same area cannot conduct any close contact with those having credentials in other colors.,绿色区域的人员不能与持有其他颜色证件的人员进行近距离接触。,同一地区的人员不能与持有其他颜色证件的人员进行密切接触。,0,,
"Over the period , the account picked up followers including what appeared to be older men.","Over the day, the account picked up followers including what appeared to be older men.",在此期间，该账号的粉丝越来越多，其中似乎包括一些年长的男性。,在这一天里，该账号的粉丝越来越多，其中似乎包括一些年长的男性。,0,,
Other economists have expressed doubts about the potential for such a large recovery in activity.,Other others have expressed doubts about the potential for such a large recovery in activity.,其他经济学家对经济活动出现如此大规模复苏的可能性表示怀疑。,其他一些人则对经济活动出现如此大规模复苏的可能性表示怀疑。,0,,
"Last week nearly 4 million visitors flowed into the province , according to the provincial culture and tourism department.","Last week nearly 4 million people flowed into the province, according to the provincial culture and tourism department.",据该省文化和旅游部门称，上周有近400万游客涌入该省。,据该省文化和旅游部门称，上周有近400万人涌入该省。,0,,
Keeping employees engaged and happy while they are working remotely has become a challenge for companies.,Keeping employees engaged and aware while they are working remotely has become a challenge for companies.,让员工在远程工作时保持专注和快乐已成为公司面临的挑战。,让员工在远程工作时保持专注和意识已经成为公司面临的挑战。,0,,
It will not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,It will not be released for children until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,在它通过最后的安全测试并获得药品和保健产品监管机构的批准之前，它不会被释放使用。,在通过最后的安全测试并获得药品和保健产品监管机构的批准之前，它不会对儿童发布。,0,,
I think the dancing and acting classes he took recently have really given him a better understanding of music and artistic expression.,I think the singing and acting classes he took recently have really given him a better understanding of music and artistic expression.,我认为他最近上的舞蹈和表演课让他对音乐和艺术表达有了更好的理解。,我觉得他最近上的唱歌和表演课让他对音乐和艺术表达有了更好的理解。,0,,
I have great love and respect for Tom and for our son and the lives we built together.,I have more love and respect for Tom and for our son and the lives we built together.,我对汤姆和我们的儿子以及我们共同建立的生活充满了爱和尊重。,我对汤姆和我们的儿子以及我们共同建立的生活有更多的爱和尊重。,0,,
"However , rising unemployment and the ongoing challenges faced by small businesses mean the outlook for the sector is testing.","However, rising temperatures and the ongoing challenges faced by small businesses mean the outlook for the sector is testing.",然而，失业率上升和小企业面临的持续挑战意味着该行业的前景正在经受考验。,然而，气温上升和小企业面临的持续挑战意味着该行业的前景正在受到考验。,0,,
"Hotels treating their few customers like royalty , not art galleries where solo guests stand nose - to - nose with renaissance art.","Hotels treating their own customers like royalty, not art galleries where solo guests stand nose - to - nose with renaissance art.",酒店像对待皇室一样对待他们为数不多的顾客，而不是像对待艺术画廊一样，让独自的客人与文艺复兴时期的艺术品面对面地站在一起。,酒店像对待皇室一样对待自己的顾客，而不是像对待艺术画廊一样，让独自的客人与文艺复兴时期的艺术品面对面地站在一起。,0,,
He said he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,He said he hopes that the delicious fruits in the Thai South will help boost both local farming and tourism incomes.,他说，他希望泰国南部的本地水果将有助于提高当地农业和旅游收入。,他说，他希望泰国南部的美味水果将有助于促进当地农业和旅游收入。,0,,
He could not produce all his power in the previous performances because he needed to save energy for the jumps.,He could not produce all his jumps in the previous performances because he needed to save energy for the jumps.,在之前的表演中，他不能把所有的力量都发挥出来，因为他需要为跳跃节省能量。,在之前的表演中，他无法完成所有的跳跃，因为他需要为跳跃节省能量。,0,,
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,Foreign chinatown houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,外国出版社也在准备与中国本土公司合作，以满足新的需求。,外国唐人街的房屋也在准备与当地中国公司合作，以满足新的需求。,1,房屋,
"Fame is more easily achievable in a multimedia context but then again , so is criticism.","Fame is more easily available in a multimedia context but then again, so is criticism.",在多媒体环境下，名声更容易获得，但批评也是如此。,在多媒体环境下，名声更容易获得，但批评也是如此。,0,,
"During the event , Terminus will press into service more than 150 robots , including patrol cars , welcome robots , guiding robots , and goods - delivering robots.","During the series, Terminus will press into service more than 150 robots, including patrol cars, welcome robots, guiding robots, and goods - delivering robots.",在活动期间，终点站将投入服务超过150个机器人，包括巡逻车、迎宾机器人、引导机器人和送货机器人。,在系列赛中，终点站将投入服务超过150个机器人，包括巡逻车、迎宾机器人、引导机器人和送货机器人。,0,,
But what makes this news significant is that it ' s been 15 years since the heavy metal band has dropped new songs.,But what makes this moment significant is that it' s been 15 years since the heavy metal band has dropped new songs.,但这个消息的意义在于，这支重金属乐队已经有15年没有发布新歌了。,但这一时刻的意义在于，这支重金属乐队已经有15年没有推出新歌了。,0,,
"But he added he does not blame Hathaway for this situation , and feels that more awareness and education is needed.","But he added he does not blame anyone for this situation, and feels that more awareness and education is needed.",但他补充说，他并不因为这种情况而责怪海瑟薇，他觉得需要更多的意识和教育。,但他补充说，他不为这种情况责怪任何人，他觉得需要更多的意识和教育。,0,,
"But Albon is not giving them that opportunity at the moment , and his place in the team hangs by a thread.","But ryan is not giving them that opportunity at the moment, and his place in the team hangs by a thread.",但阿尔本目前并没有给他们这样的机会，他在球队中的位置岌岌可危。,但瑞恩目前并没有给他们这样的机会，他在球队中的位置岌岌可危。,0,,
"As with any economic forecast , there are factors which could speed up or slow down the process , the economist said.","As with any other forecast, there are factors which could speed up or slow down the process, the economist said.",这位经济学家表示，与任何经济预测一样，有一些因素可能会加速或减缓这一过程。,这位经济学家表示，与任何其他预测一样，有一些因素可能会加速或减缓这一过程。,0,,
"As usual with such ventures , Hollywood ' s agents and content makers were happy to take money from a new buyer.","As usual with internet ventures, Hollywood' s agents and content makers were happy to take money from a new buyer.",像往常一样，好莱坞的经纪人和内容制作者很乐意从新买家那里拿钱。,像往常一样，好莱坞的经纪人和内容制作者很乐意从新买家那里拿钱。,0,,
"Around the corner , once - crowded sights lay dormant , with hotels empty and not a tourist in sight.","Around the corner, once - crowded street lay dormant, with hotels empty and not a tourist in sight.",在街角，曾经拥挤不堪的景点如今都已沉寂，旅馆空空如也，看不到一个游客。,在拐角处，曾经拥挤的街道现在已经沉寂，旅馆空无一人，看不到一个游客。,0,,
"Analysts said such moves are a reflection of a dual - circulation development strategy , and to reflect the nation ' s emphasis on high - quality development.","Analysts said foot moves are a reflection of a dual - circulation development strategy, and to reflect the nation' s emphasis on high - quality development.",分析人士说，这些举措反映了双循环发展战略，反映了国家对高质量发展的重视。,分析人士说，脚步的移动反映了双循环发展战略，反映了国家对高质量发展的重视。,1,举措,移动
"A freeze on public sector workers ' pay would damage the country ' s economic recovery , the shadow chancellor will warn in a speech on Monday.","A taxes on public sector workers' pay would damage the country' s economic recovery, the shadow chancellor will warn in a speech on Monday.",影子财政大臣将在周一的一次演讲中警告称，冻结公共部门员工的工资将损害英国的经济复苏。,影子财政大臣将在周一的一次演讲中警告称，对公共部门员工的工资征税将损害英国的经济复苏。,0,,
Your wedding is one of the most important days.,Your wedding is one of the most beautiful days.,你的婚礼是最重要的日子之一。,你的婚礼是最美好的日子之一。,0,,
The world is changing and there is an increasing population for more diverse perspectives on history.,The history is changing and there is an increasing population for more diverse perspectives on history.,世界在变化，越来越多的人需要更多样化的历史观点。,历史在变化，越来越多的人对历史有更多样化的看法。,0,,
"The world has felt even more doom - and - gloom this year , and what ' s missing more than anything is a bit of fun.","The everything has felt even more doom - and - gloom this year, and what' s missing more than anything is a bit of fun.",今年，世界感觉到了更多的厄运和阴郁，而最缺少的是一点乐趣。,今年的一切都让人感觉更加悲观，而最缺少的是一点乐趣。,1,厄运和阴郁,悲观
The second album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,The new album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,克洛伊·贝利和哈雷·贝利姐妹的第二张专辑以最流畅和宁静的方式呈现了现代R & B。,克洛伊·贝利和哈雷·贝利姐妹的新专辑将现代R & B演绎得最流畅、最宁静。,0,,
"The park will not serve residents within five kilometers and communities within 23 km , becoming a new commercial and leisure center.","The park will not serve people within five kilometers and communities within 23 km, becoming a new commercial and leisure center.",该公园将不服务于5公里以内的居民和23公里以内的社区，成为一个新的商业和休闲中心。,该公园将不服务于5公里以内的居民和23公里以内的社区，成为一个新的商业和休闲中心。,0,,
"The hike is to increase staff numbers , and stronger security screenings , and upgrade IT equipment and software , according to the European Commission.","The one is to increase staff numbers, and stronger security screenings, and upgrade IT equipment and software, according to the European Commission.",据欧盟委员会称，此次上调是为了增加员工人数，加强安全检查，升级IT设备和软件。,根据欧盟委员会的说法，一是增加员工人数，加强安全检查，升级IT设备和软件。,0,,
Saudi Arabia has rejected criticism after it was confirmed it would host its first Formula 1 race in 2021.,Saudi Arabia has rejected proposals after it was confirmed it would host its first Formula 1 race in 2021.,沙特阿拉伯在确认将在2021年举办第一场f1比赛后，驳斥了外界的批评。,沙特阿拉伯在确认将在2021年举办第一场f1比赛后，拒绝了一些提议。,0,,
Rory McIlroy and his father Harry Diamond used to have a bet with each other during practice rounds.,Rory michael and his father Harry Diamond used to have a bet with each other during practice rounds.,罗里·麦克罗伊和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,罗里·迈克尔和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,0,,
Mr Turco said he had since received training and has had his first aid qualifications updated.,Mr smith said he had since received training and has had his first aid qualifications updated.,图尔科表示，他已经接受了培训，并更新了急救资格。,史密斯先生说，他已经接受了培训，并更新了急救资格。,1,,先生
Many care providers see testing as the single most important tool they have in managing the virus.,Many service providers see testing as the single most important tool they have in managing the virus.,许多医护人员将检测视为他们管理病毒的最重要工具。,许多服务提供商将检测视为他们在管理病毒方面拥有的最重要的工具。,1,,拥有的
"I ' ve played great this week and it was really hard to hold the emotions all the way to the end , but I ' m really happy the way it played out , and the way I played too.","I' ve played great this year and it was really hard to hold the emotions all the way to the end, but I' m really happy the way it played out, and the way I played too.",我这周打得很好，很难一直保持这种情绪直到比赛结束，但我真的很高兴比赛的结果，我也很开心。,今年我打得很好，很难一直保持这种情绪直到比赛结束，但我真的很高兴比赛的结果，我也很开心。,0,,
"Hotels should be flexible to meet the needs of clients and at every opportunity , he said.","Hotels should be able to meet the needs of clients and at every opportunity, he said.",他说，酒店应该灵活地满足客户的需求，抓住每一个机会。,他说，酒店应该能够抓住每一个机会满足客户的需求。,0,,
Ensuring responsibility does not lie entirely with the third - party seller using the sites.,Ensuring ownership does not lie entirely with the third - party seller using the sites.,确保责任不完全在于使用网站的第三方卖家。,确保所有权不完全在于使用网站的第三方卖家。,0,,
