S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
这些国家很可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,这些国家有可能会在将来某个时候，选择对其外部债务进行违约，而不是继续承受痛苦。,"It is likely that these countries will, at some point in the future, choose to default on their external debts rather than continue to suffer.",It is possible that at some point these countries will choose to default on their external debt rather than continue to suffer.,1,in the future,
这些国家在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,这些国家在经济社会，科技上取得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,"These countries have achieved great economic, social, and technological success, and are emerging as regional, if not global, leaders in the 21st century.","These countries have achieved great economic, social, scientific and technological success, and are emerging as regional, if not global, leaders in the 21st century.",1,,scientific
这两个国家都是它的邻国，而且至少在理论上，两国的领导人都是他在意识形态方面的同路人。,这两个国家都是它的邻国，而且至少从理论上，两国的领导人都是他在意识形态方面的同路人。,"Both are neighbours and, in theory at least, are led by fellow ideological travellers.","Both are neighbours and, in theory at least, are led by fellow ideological travellers.",0,,
这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,这一趋势反映出对目前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,"This trend reflects frustration with the current diplomatic impasse, and it is fair to say that the Israelis rather than the Palestinians are to blame.","This trend reflects frustration with the current diplomatic impasse, and it is fair to say that the Israelis rather than the Palestinians are to blame.",0,,
这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,这一规划貌不惊人，因为它基本上只是让各国承诺举行更多的会谈而非确实的行动。,"The plan is unimpressive, since it basically commits countries to more talks rather than actual action.","The plan is unimpressive, since it basically promises more talks rather than actual action.",1,commits,
近数十年来，多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到好处。,近数十年来，多数阿拉伯国家正在以某种方式从中东丰富的石油和天然气储备中得到好处。,"In recent decades, most Arab countries have benefited in one way or another from the Middle East's vast oil and gas reserves.","In recent decades, most Arab countries have benefited in one way or another from the Middle East's vast oil and gas reserves.",0,,
近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2011年11月再也无法隐瞒的时候官方才予以证实。,"Although rumors had swirled in recent years that Mubarak was in dire health, they were not officially confirmed until November 2003, when it was no longer possible to hide.","Although rumors had swirled in recent years that Mubarak was in dire health, official confirmation came only in November 2011 when it was no longer possible to hide.",0,,
过去的10年，希腊有效吸收的欧盟现代化资金只有5%，但当时希腊未必定要如此。,过去的10年，希腊有效吸收的欧盟现代化资金仅有5%，但当时希腊未必定要如此。,"Greece has effectively absorbed only 5% of EU modernisation funds over the past decade, but it did not have to.","Greece has effectively absorbed only 5% of EU modernisation funds over the past decade, but it did not have to.",0,,
过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人却认为他们主要的义务应当面对国民。,"For the past two centuries, the nation state has been an imagined community for which people are willing to die, and most leaders believe their primary obligation is to their citizens.","For the past two centuries, the nation state has been an imagined community for which people are willing to die, while most leaders believe their primary obligation is to their citizens.",0,,
贫困阶层相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,贫困阶层相当顺服，他们愿意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,"The poor are quite obedient, they are happy to accept their low status, content with the status quo, even though life is hard, they do not complain.","The poor are quite obedient, they are willing to accept their low status, content with the status quo, even though life is hard, they do not complain.",0,,
该报道还附加了由一个和《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,该报道还附加了由一个与《世界新闻》有合作关系的妇女暗中拍摄的照片，并欢迎读者到该报纸的网站上下载。,"The story was accompanied by undercover photographs taken by a woman with whom the News of the World had collaborated, and readers were invited to download it from the newspaper's website.","The story was accompanied by undercover photographs taken by a woman with whom the News of the World had collaborated, and readers were invited to download it from the newspaper's website.",0,,
许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,许多非洲国家的经济增长率一般都会超过10%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,"Many African countries are typically growing at more than 5 percent, and the key to that is stronger African leadership and more reliable governance.","Growth rates in many African countries routinely exceed 10 percent, and the key to achieving that will be stronger African leadership and more reliable governance.",1,,achieving
虽然如此，直到1941年和第二次世界大战爆发，失业率也并没有稳定地降到15%以下。,虽然如此，直到1942年和第二次世界大战爆发，失业率也并没有稳定地降到15%以下。,"Even so, unemployment did not fall steadily below 15% until 1941 and the outbreak of World War II.","Even so, unemployment did not fall steadily below 15 percent until 1942 and the outbreak of World War II.",0,,
自二战以来，拉丁美洲各国似乎成了货币政策的实验室，尝试过不计其数的汇率制度，其中有些效果尚可，大多非常失败。,自二战以来，拉丁美洲各国几乎成了货币政策的实验室，尝试过不计其数的汇率制度，其中有些效果尚可，大多非常失败。,"Since the second world war, Latin America has seemed to be a laboratory for monetary policy, experimenting with countless exchange-rate regimes, some of which worked well, most of which failed spectacularly.","Since the second world war, Latin America has become something of a laboratory for monetary policy, experimenting with countless exchange-rate regimes, some of which have worked well, most of which have failed spectacularly.",0,,
而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,但这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,"And that is what is lacking in Europe today, where political leaders are unable to paint an inspiring and forward-looking vision for their people.","But that is also what is lacking in Europe today, as political leaders are unable to paint an inspiring and forward-looking vision for their people.",1,,also
而且，尽管最终解体的可能性蕴含着巨大风险，这种拖延战略仍然是欧元区大部分国家所愿意采取的。,而且，尽管最终解体的可能性蕴含着巨大风险，这种拖延战略依然是欧元区大部分国家所愿意采取的。,"And, despite the huge risks associated with an eventual break-up, this delaying strategy is still something most of the eurozone is willing to pursue.","And, despite the huge risks associated with an eventual break-up, this delaying strategy is one that much of the eurozone is willing to pursue.",0,,
结果，通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的主要原因之一。,结果，通常应在复苏期间有所上升的公共就业在过去三年里成了高失业的重要原因之一。,"As a result, public employment, which should normally rise during recoveries, has been one of the main causes of high unemployment over the past three years.","As a result, public employment, which normally rises during recoveries, has been an important cause of high unemployment over the past three years.",0,,
结果是，尽管他们都承担了严格的责任，但相对其报酬来讲，破产案产业管理人工作的风险是很高的。,结果是，尽管它们都承担了严格的责任，但相对其报酬来讲，破产案产业管理人工作的风险是很高的。,"As a result, despite their strict responsibilities, bankruptcy administrators are highly risky jobs relative to their rewards.","As a result, despite their strict responsibilities, bankruptcy administrators are highly risky jobs relative to their rewards.",0,,
结果在本财政年度，日本政府税收占总支出的比例下降到50%以下，这对战后的日本来说尚属首次。,结果在本财政年度，日本政府税收占总支出的比例下降到30%以下，这对战后的日本来说尚属首次。,"As a result, government taxes as a share of total spending fell below 50 percent this fiscal year for the first time in postwar Japan.","As a result, government taxes as a share of total spending fell below 30 percent this fiscal year for the first time in postwar Japan.",0,,
经过13年的谈判、推迟以及犹豫，联合国大会将在本月对一项全面暂停死刑提议进行投票。,经过13年的谈判、推迟以及犹豫，联合国大会将在本月对一项全面暂停死刑建议进行投票。,"After 13 years of negotiations, delays and dithering, the United Nations General Assembly will vote this month on a proposed total moratorium on the death penalty.","After 13 years of negotiations, delays and dithering, the United Nations General Assembly will vote this month on a proposal for a complete moratorium on the death penalty.",0,,
经济实力将成为世界政治格局中取胜的关键因素，很多人认为这种变化将会开启由日德两国主导的新世界。,经济实力将成为世界政治格局中取胜的关键因素，很多人认为这种变化将会开启由日德两国领导的新世界。,"Economic power will become the key to victory in the world political landscape, and many believe this change will usher in a new world dominated by Japan and Germany.","Economic power will become the key to victory in the world political landscape, and many believe this change will usher in a new world led by Japan and Germany.",0,,
第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为48小时最大规模药物捐赠设立了一条记录。,"The first notable success came earlier this year, when Guinness World Records set a record for the largest drug donation in 24 hours.","The first notable success came earlier this year, when Guinness World Records set a record for the largest drug donation in 48 hours.",0,,
相形之下，联合国预测说以一半的代价我们就能为世界上的每一个人支付清洁的饮水、卫生设施、基本医疗保健和教育。,相形之下，联合国预测说以一半的代价我们就能为世界上的每一个人交付清洁的饮水、卫生设施、基本医疗保健和教育。,"By contrast, the United Nations predicts that at half that price, we can pay for clean water, sanitation, basic health care and education for every single person in the world.","By contrast, the United Nations predicts that at half that price we can deliver clean water, sanitation, basic health care and education to every single person in the world.",0,,
目前已经流传着多个改革方案，其中包括一项将极大缓解当前对商业地产税限制的第13号州宪法修正案的投票修改动议。,目前已经流传着多个改革方案，其中包括一项将极大缓解当前对工业地产税限制的第13号州宪法修正案的投票修改动议。,"Several reform proposals have been circulating, including a ballot amendment to the 13th state Constitution that would greatly ease current restrictions on commercial property taxes.","Several reform proposals have been circulating, including one on the ballot to amend Amendment 13 to the state Constitution, which would greatly ease current restrictions on industrial property taxes.",0,,
由于房地产是消费行为的关键驱动力，只要房价今后出现进一步大幅下跌的局面就必将削弱消费者的信心，使消费降低。,由于房地产是消费行为的关键驱动力，只要房价日后出现进一步大幅下跌的局面就必将削弱消费者的信心，使消费降低。,"Since real estate is a key driver of consumer behavior, any further sharp declines in house prices would undermine consumer confidence and reduce consumption.","Since real estate is a key driver of consumer behavior, any further sharp decline in house prices would undermine consumer confidence and reduce consumption.",0,,
由一战后的奥斯曼帝国诸部组成的旧中东显然已经分崩离析，其中美国在这个冲突频发地区的行为要占很大原因。,由二战后的奥斯曼帝国诸部组成的旧中东显然已经分崩离析，其中美国在这个冲突频发地区的行为要占很大原因。,"The old Middle East, made up of parts of the Ottoman Empire after World War I, has clearly fallen apart, largely because of America's behaviour in this conflict-prone region.","The old Middle East, made up of parts of the Ottoman Empire after World War II, is clearly falling apart, and America's conduct in this conflict-prone region is a big part of the reason.",0,,
然而，改革所取得的进展并没有像帕乔里和其他一些人所希望的那么大、那么快。,然而，改革所取得的进展却没有像帕乔里和其他一些人所希望的那么大、那么快。,Yet progress has not been as big or as fast as Pachauri and others had hoped.,Yet progress has not been as big or as fast as Mr Pachauri and others had hoped.,1,,Mr
然而，在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了亲自由贸易的奥巴马总统的手脚。,然而，在美国近期选举后，民主党占多数席位使得工会势力占据上风，从而束缚住了反自由贸易的奥巴马总统的手脚。,"After America's recent elections, however, the Democratic majority gave unions the upper hand, tying the hands of President Barack Obama, who is personally involved in trade.","After America's recent elections, however, the Democratic majority has given unions the upper hand, tying the hands of an anti-free-trade president, Barack Obama.",0,,
然而如今，日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,然而如今，日本驾校也正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,"Now, however, driving schools in Japan are suffering from a decline in students that can't be explained by population decline alone.","Now, however, Japan's driving schools are also suffering from a decline in students, a phenomenon that can't be explained by population decline alone.",1,,also
没有这些改革，这个国家将继续在泥潭中挣扎，无论人民的盼望多么热切，真正的变化仍将是可望不可及。,没有这些改革，这个国家将继续在泥潭中挣扎，不论人民的盼望多么热切，真正的变化仍将是可望不可及。,"Without these reforms, the country will continue to languish, and real change will remain elusive, no matter how eager its people are.","Without these reforms, the country will continue to languish, and real change will remain elusive, no matter how eager its people may be.",0,,
毕竟，以当前水平，仅仅在各国之间重新分配全球增长是不够的。,毕竟，按当前水平，仅仅在各国之间重新分配全球增长是不够的。,"After all, at current levels, it is not enough to simply redistribute global growth among countries.","After all, at current levels, it is not enough to simply redistribute global growth among countries.",0,,
毕竟，不管如何不完美，希腊和阿根廷总归是民主国家，担心陷在中等收入水平上的拉美和东亚国家大部分也是如此。,毕竟，不管如何不完美，希腊和阿根廷总归是民主国家，担心陷在中等收入水平上的南美和东亚国家大部分也是如此。,"After all, Greece and Argentina, however imperfect, are democracies, as are much of Latin America and East Asia, which fear being stuck in middle-income status.","After all, Greece and Argentina, however imperfect, are democracies, as are most of South America and East Asia, which fear sinking into middle-income status.",0,,
比方说，作为评论的主席，我最近在日内瓦召开的世界卫生大会上与纽约和华盛顿的联合国及美国决策者讨论了我们的建议。,比方说，作为评论的主席，我最近在日内瓦召开的世界卫生大会上与纽约及华盛顿的联合国及美国决策者讨论了我们的建议。,"For example, as chair of the review, I discussed our recommendations with UN and US policymakers in New York and Washington at the recent World Health Assembly in Geneva.","For example, as chair of the review, I discussed our recommendations with UN and US policymakers in New York and Washington at the recent World Health Assembly in Geneva.",0,,
"比如，美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的43%。","比如，美国医生短缺状况到2025年可能达到近95,000人，相当于今天在职医生总数的40%。","For example, the shortage of doctors in the U.S. could reach nearly 95,000 by 2025, or 43% of today's working doctors.","The shortage of doctors in the U.S., for example, could reach nearly 95,000 by 2025, or 40% of all doctors in the workforce today.",1,,workforce
比如在德国，若将养老金债务计入其中，则整体负债与国内生产总值之比将从目前的65%跃升为250%。,比如在德国，若将养老金债务计入其中，则实体负债与国内生产总值之比将从目前的65%跃升为250%。,"In Germany, for example, if pension liabilities were included, overall debt would jump to 250 per cent of gross domestic product from 65 per cent today.","In Germany, for example, if pension liabilities were included, the ratio of real liabilities to GDP would jump from 65 per cent today to 250 per cent.",1,,the ratio of
每年的12月1日是世界艾滋病日，它提醒我们这一问题，并激发全球关注。,每年的11月1日是世界艾滋病日，它提醒我们这一问题，并激发全球关注。,World AIDS Day is celebrated on December 1 every year to remind us of the problem and to draw global attention to it.,World AIDS Day is celebrated every November 1 to remind us of the problem and to draw global attention to it.,0,,
此外，平均数和中位数家庭财富之间的差距在意大利是59％，在德国则高达282％。,此外，平均数和中位数家庭财富之间的差距在意大利为59％，在德国则高达282％。,"Moreover, the difference between mean and median household wealth is 59 per cent in Italy and 282 per cent in Germany.","Moreover, the difference between mean and median household wealth is 59 per cent in Italy and 282 per cent in Germany.",0,,
此外，巴斯德研究所即将进行为期五个月的停产翻修，在此期间将无法生产更多疫苗。,此外，巴斯德研究所即将进行为期三个月的停产翻修，在此期间将无法生产更多疫苗。,"In addition, the Pasteur Institute is about to undergo a five-month suspension of production for renovation, during which it will not be able to produce any more vaccines.","In addition, the Pasteur Institute is about to undergo a three-month shutdown for renovation, during which it will not be able to produce any more vaccines.",1,of production,
正是在这一点上，美国与法国和德国有着本质的不同，而英国与美国却非常相似，他们都不信任国家，更不会依靠国家。,正是在这一点上，美国与法国和德国有着本质的不同，而英国与美国则非常相似，他们都不信任国家，更不会依靠国家。,"It is in this respect that the United States is fundamentally different from France and Germany, while the United Kingdom is very much like the United States in that they do not trust the state, much less rely on it.","It is in this respect that the United States is fundamentally different from France and Germany, while the United Kingdom is very much like the United States in that they do not trust the state, much less rely on it.",0,,
根据非党派的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨10％。,根据非党派的国会预算办公室的预测，这将导致1300万人失去健康保险，未来十年内的保费将上涨20％。,"According to the non-partisan Congressional Budget Office, it would result in 13 million people losing health insurance and premiums rising by 10 percent over the next decade.","According to the non-partisan Congressional Budget Office, it would result in 13 million people losing health insurance and premiums rising by 20% over the next decade.",0,,
来自世界上主要捕鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,来自世界上主要养鱼国的代表今年秋天聚集在澳大利亚商议限制磷虾的捕捉量以此来帮助那些以磷虾为生的生物。,Representatives from the world's major fishing nations gathered in Australia this fall to discuss limits on krill catches to help the creatures that feed on them.,Representatives from the world's major fish farming nations are gathering in Australia this fall to discuss limits on krill catches to help the creatures that feed on them.,0,,
有时候，在真正制造以前和以后的大量无形的生产过程构成了附加值的80%。,有时候，在真正制造以前和以后的大量无形的生产过程构成了附加值的70%。,"Sometimes, a large number of invisible production processes before and after actual manufacturing constitute 80% of the added value.","Sometimes, a large number of invisible production processes before and after actual manufacturing constitute 70 percent of the added value.",0,,
有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家几乎免税的发达国家的市场准入。,有一项条款让这一现象再清楚不过了，那就是看似给予最不发达国家近乎免税的发达国家的市场准入。,The one provision that makes this all too clear is the seemingly virtually duty-free market access of developed countries to the least developed countries.,One provision that makes this all too clear is the seemingly near-duty-free market access granted to developed countries to the least developed countries.,1,,granted to
更糟糕的是，2008年金融危机爆发后，发达国家的停滞不前的增长和高失业助长了采取更多保护主义措施的要求。,更糟糕的是，2008年金融危机爆发后，发达国家的停滞不前的增长与高失业助长了采取更多保护主义措施的要求。,"To make matters worse, stagnant growth and high unemployment in developed countries in the wake of the 2008 financial crisis have fuelled demands for more protectionist measures.","Worse, in the wake of the 2008 financial crisis, stagnant growth and high unemployment in developed countries have fuelled demands for more protectionist measures.",0,,
显而易见的是，无论顾拜旦曾抱有何种希望，世界主义和跨文化的兄弟情谊都不像原始的部族情绪那样唾手可得。,显而易见的是，不论顾拜旦曾抱有何种希望，世界主义和跨文化的兄弟情谊都不像原始的部族情绪那样唾手可得。,"What is clear is that whatever Coubertin might have hoped for, cosmopolitanism and cross-cultural brotherhood are not as easy to come by as primitive tribal sentiments.","What is clear is that, whatever Coubertin might have hoped for, cosmopolitanism and cross-cultural brotherhood are not as easy to come by as primitive tribal sentiments.",0,,
明天，同一片森林可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,明天，同一片森林难以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,"Tomorrow, the same forest could be uprooted as companies exploit the fossil fuels at the root of the problem of climate change.","Tomorrow, the same forest won't be uprooted because of companies trying to exploit the fossil fuels that are at the root of climate change.",1,the problem of,
我警告说，房价已经在2006年夏天从危险的高水平开始下跌，这意味着未来建筑业的崩溃和家庭财富的巨大损失。,我警告说，房价已经在2006年夏天从危险的高水平开始下跌，这意味着将来建筑业的崩溃和家庭财富的巨大损失。,"I warned that house prices had begun to fall from dangerously high levels in the summer of 2006, implying a future collapse in construction and a huge loss of household wealth.","I warned that house prices had begun to fall from dangerously high levels in the summer of 2006, implying a future collapse in construction and a huge loss of household wealth.",0,,
我们这个从战争的灰烬中建立起来联盟，在一个日益不安全和多极化的世界上是一支维护和平与推进合作的力量。,我们这个从战争的灰烬中建立起来联盟，在一个日益不安全与多极化的世界上是一支维护和平与推进合作的力量。,"Our alliance, forged from the ashes of war, is a force for peace and cooperation in an increasingly insecure and multipolar world.","Our alliance, forged from the ashes of war, is a force for peace and cooperation in an increasingly insecure and multipolar world.",0,,
我们可以从一种最为保守的方式开始这种改变，即通过对我们所持有的教授头衔的意义进行再思考。,我们可以从一种最为保守的方式开始这种改变，即通过对他们所持有的教授头衔的意义进行再思考。,"We can begin this change in the most conservative way, by rethinking the meaning of the professorship we hold.","We can begin this change in the most conservative way, by rethinking the meaning of the professorship they hold.",0,,
我们不能忘记，在启蒙运动的曙光出现之前，在拥抱科学和自由之前，收入和生活水平在几百年里一直停滞不前。,我们不能忘记，在启蒙运动的曙光出现之前，在拥抱科学和自由之前，收入和生活水平在数百年里一直停滞不前。,"We must not forget that incomes and living standards stagnated for hundreds of years before the dawn of the Enlightenment, before the embrace of science and freedom.","We must not forget that incomes and living standards stagnated for hundreds of years before the dawn of the Enlightenment, before the embrace of science and freedom.",0,,
当缅甸在1997年加入东盟时，在整个地区只有21万名缅甸难民和寻求政治避难者。,当缅甸在1998年加入东盟时，在整个地区只有21万名缅甸难民和寻求政治避难者。,"When Burma joined ASEAN in 1997, there were only 210,000 Burmese refugees and asylum-seekers in the entire region.","When Burma joined ASEAN in 1998, there were only 210,000 Burmese refugees and asylum-seekers in the entire region.",0,,
当然，这些限制因素在几个世纪以前就已经存在，当时马尔萨斯和李嘉图还没有提出假说，但,当然，这些限制因素在几个世纪以前就已经存在，当时巴尔萨斯和李嘉图还没有提出假说，但,"Of course, these constraints existed centuries ago, before Malthus and Ricardo hypothesized, but","Of course, these constraints existed centuries ago, before Balthus and Ricardo hypothesized, but",0,,
当然，还有外交政策失误，正如与日本之间不断升级的问题所显示出来的一样。,当然，还有外交政策失误，正如和日本之间不断升级的问题所显示出来的一样。,"And, of course, there are foreign policy blunders, as the escalating problems with Japan show.","And, of course, there are foreign policy mistakes, as the escalating problems with Japan show.",0,,
当然，生活在战区和失败国家的数百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,当然，生活在战区和失败国家的几百万绝望的人民别无选择，只能寻求富裕国家的庇护，不管这意味着多大的风险。,"Of course, millions of desperate people living in war zones and failed states have no choice but to seek refuge in rich countries, no matter how risky it means.","Of course, millions of desperate people living in war zones and failed states have no choice but to seek refuge in rich countries, no matter what the risks.",1,it means,
当欧元区通过协调能够迅速地达成一致的立场的时候，这会有助于欧盟作为一个整体并在国际范围找到共识。,当欧元区通过协调能够快速地达成一致的立场的时候，这会有助于欧盟作为一个整体并在国际范围找到共识。,"It helps the EU as a whole and to find consensus internationally, when the euro zone is able to agree quickly on positions through co-ordination.","It helps the EU as a whole and to find consensus internationally, when the euro zone is able to agree quickly on positions through co-ordination.",0,,
当时德国总理默克尔拒绝为全欧洲的金融机构担保，声称各国的烂摊子该由各国自己内部处理。,当时德国总理默克尔拒绝为全欧洲的金融机构担保，宣称各国的烂摊子该由各国自己内部处理。,"Then German Chancellor Angela Merkel refused to guarantee financial institutions across Europe, saying it was up to each country to deal with its own mess.","Then German Chancellor Angela Merkel refused to guarantee financial institutions across Europe, saying it was up to each country to deal with its own mess.",0,,
当巴罗索在2004年上任的时候，人们一再询问他是否对欧洲未来有雄伟规划。,当阿罗索在2004年上任的时候，人们一再询问他是否对欧洲未来有雄伟规划。,"When Mr Barroso took office in 2004, he was repeatedly asked whether he had big plans for Europe's future.","When Mr Arroso took office in 2004, he was repeatedly asked whether he had a vision for Europe's future.",1,big plans,vision
尽管这种观点可能有点夸张，但对于相信经济和社会进步的人来说，它也不无可取之处。,尽管这种观点可能有点夸张，但对于相信经济和社会进步的人来讲，它也不无可取之处。,"While this view may be a bit of an exaggeration, it has merit for those who believe in economic and social progress.","While this view may be exaggerated, it has merit for those who believe in economic and social progress.",1,a bit of,
尽管在这些领域表现出众的日本企业不少，但大部分仍严重缺乏这方面的能力。,尽管在这些领域表现出众的日本企业不少，但大部分却严重缺乏这方面的能力。,"Although there are many Japanese companies that excel in these areas, most still seriously lack the ability to do so.","Although many Japanese companies excel in these areas, most are woefully lacking in them.",1,still;the ability to do so,
"尽管利率更高，但这7,550亿美元可能仍会有7,350亿美元，也有可能低至7,000亿美元。","尽管利率更高，但这7,550亿美元可能仍会有7,350亿美元，也有可能低至8,000亿美元。","Despite the higher rates, that $755 billion could still amount to $735 billion, or it could go as low as $700 billion.","Despite the higher rates, that $755 billion could still amount to $735 billion, or it could go as low as $800 billion.",0,,
对欧洲其他的大国来说，2008年1月份到2009年1月份的年化需求情况有所不同。,对欧洲其他的大国来说，2007年1月份到2009年1月份的年化需求情况有所不同。,"For the other big European countries, the annualised picture of demand from January 2008 to January 2009 was different.","For the other big European countries, the annualised picture of demand from January 2007 to January 2009 was different.",0,,
对政治职位上瘾总是令人担忧的，因为当领导人不再认识到权力限制的时候，民主就会变成专制。,对政治职位上瘾总是令人担忧的，因为当领导人不再认识到权力限制的时候，民主将会变成专制。,"Addiction to political office is always a worry, because democracy becomes tyranny when leaders stop recognizing the limits of power.","Addiction to political office is always a worry, because democracies can become autocracies when leaders no longer recognise the limits of power.",0,,
实际上，中情局催生了塔利班，在短短15年内，美国针对塔利班的政策重复了一遍。,实际上，中情局催生了塔利班，在短短15年内，中国针对塔利班的政策重复了一遍。,"In effect, the CIA gave birth to the Taliban, and in just 15 years, US policy against the Taliban was repeated.","In effect, the CIA gave birth to the Taliban, and in just 15 years, China's policy against the Taliban has been repeated.",0,,
实现这一目标需要实施一些与当前这些改革不一样的做法。,实现这一目标需要实施一些和当前这些改革不一样的做法。,Achieving this will require something different from the current reforms.,Achieving this will require something different from the current reforms.,0,,
它由里根在1984年引入，此后便一直是一个政治皮球，民主党总统取消，共和党总统再找回。,它由里根于1984年引入，此后便一直是一个政治皮球，民主党总统取消，共和党总统再找回。,"Introduced by Ronald Reagan in 1984, it has been a political ball ever since, eliminated by Democratic presidents and brought back by Republican ones.","Introduced by Ronald Reagan in 1984, it has been a political ball ever since, eliminated by Democratic presidents and brought back by Republican ones.",0,,
它保留了一丝正气，一个希望，那就是一个更美好的、巴勒斯坦人和以色列人共享的社会是可以实现的,它保留了一丝正气，一个希望，那就是一个更美好的、巴勒斯坦人与以色列人共享的社会是可以实现的,"It retains a sense of righteousness, a hope that a better society, shared by Palestinians and Israelis, is within reach","It retains a sense of righteousness, a hope that a better society for Palestinians and Israelis can be achieved",1,shared by,
它们指责巴基斯坦要为各自首都喀布尔和达卡最近发生的骇人听闻的袭击事件负责，袭击目标包括一所大学和一家咖啡馆。,它们指责巴基斯坦要为各自首都喀布尔和达卡最近发生的耸人听闻的袭击事件负责，袭击目标包括一所大学和一家咖啡馆。,"They blame Pakistan for recent horrific attacks in their respective capitals, Kabul and Dhaka, including on a university and a cafe.","They blame Pakistan for recent lurid attacks in their respective capitals, Kabul and Dhaka, including on a university and a cafe.",0,,
如果这一趋势持续下去，将构成欧盟的生存威胁，它将阻挠急需的进一步一体化并摧毁其中所包含的欧洲思想。,如果这一趋势继续下去，将构成欧盟的生存威胁，它将阻挠急需的进一步一体化并摧毁其中所包含的欧洲思想。,"If this trend continues, it will pose an existential threat to the EU, blocking much-needed further integration and destroying the European idea within it.","If this trend continues, it will pose an existential threat to the EU, blocking much-needed further integration and destroying the European idea contained within it.",0,,
如果美国不能或不愿产生需要的赤字，全球经济将陷入储蓄过剩、需求低迷、资本廉价的局面，直到美国的替代者出现。,如果美国不能或不愿产生需要的赤字，全球经济将陷入储蓄过剩、需求低迷、成本廉价的局面，直到美国的替代者出现。,"If the US cannot or will not run the deficit it needs, the global economy will be stuck with excess savings, low demand and cheap capital until an American replacement emerges.","If the US cannot or will not run the deficit it needs, the global economy will be stuck with excess savings, low demand and cheap costs until an American replacement emerges.",0,,
如果法国能以自身愿意且有能力承担应有的份额来说服德国人，就足以为许多至今看来似乎不可能的必要妥协争取到空间。,如果法国能以自身愿意且有能力承担应有的份额来说服英国人，就足以为许多至今看来似乎不可能的必要妥协争取到空间。,"If France can convince the Germans that it is willing and able to pay its fair share, it will be enough to buy room for many necessary compromises that have hitherto seemed impossible.","If France can convince the British that it is willing and able to pay its fair share, it will be enough to buy room for many necessary compromises that have hitherto seemed impossible.",0,,
如果欧盟要制定一项针对新兴大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,如果欧盟想制定一项针对新兴大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,"If the EU is to develop a successful policy towards the emerging powers, it must communicate in a strategic language that these countries understand.","If the EU wants to develop a successful policy towards the emerging powers, it must communicate in a strategic language that these countries understand.",0,,
如果是后者，那么最好的选择莫过于把这笔额外收入积攒起来，或者退而求其次，用它来偿还国家债务。,如果是后者，那么最好的选择莫过于将这笔额外收入积攒起来，或者退而求其次，用它来偿还国家债务。,"If it is the latter, then the best option is to save the extra income or, at best, use it to pay down the national debt.","If it is the latter, then the best option is to save the extra income or, at best, use it to pay down the national debt.",0,,
