S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
它保留了一丝正气，一个希望，那就是一个更美好的、巴勒斯坦人和以色列人共享的社会是可以实现的,它保留了一丝正气，一个希望，那就是一个更美好的、巴勒斯坦人与以色列人共享的社会是可以实现的,"It retains a semblance of righteousness, a hope that a better society shared by Palestinians and Israelis is achievable","It retains a sliver of righteousness, a hope that a better society shared by Palestinians and Israelis is achievable",0,,
它们指责巴基斯坦要为各自首都喀布尔和达卡最近发生的骇人听闻的袭击事件负责，袭击目标包括一所大学和一家咖啡馆。,它们指责巴基斯坦要为各自首都喀布尔和达卡最近发生的耸人听闻的袭击事件负责，袭击目标包括一所大学和一家咖啡馆。,"They blame Pakistan for recent horrific attacks in their respective capitals, Kabul and Dhaka, which targeted a university and a cafe.","They blame Pakistan for recent sensational attacks in their respective capitals, Kabul and Dhaka, which targeted a university and a cafe.",0,,
如果这一趋势持续下去，将构成欧盟的生存威胁，它将阻挠急需的进一步一体化并摧毁其中所包含的欧洲思想。,如果这一趋势继续下去，将构成欧盟的生存威胁，它将阻挠急需的进一步一体化并摧毁其中所包含的欧洲思想。,"If this trend continues, it will constitute an existential threat to the EU, preventing much-needed further integration and destroying the European mind contained within it.","If this trend continues, it will constitute an existential threat to the EU, which will thwart much-needed further integration and destroy the European idea contained within it.",0,,
如果美国不能或不愿产生需要的赤字，全球经济将陷入储蓄过剩、需求低迷、资本廉价的局面，直到美国的替代者出现。,如果美国不能或不愿产生需要的赤字，全球经济将陷入储蓄过剩、需求低迷、成本廉价的局面，直到美国的替代者出现。,"If the U.S. is unable or unwilling to run the deficits it needs, the global economy will be stuck in a savings glut, low demand, and cheap capital until a U.S. replacement emerges.","If the U.S. is unable or unwilling to run the deficits it needs, the global economy will be stuck in a savings glut, low demand, and cheap costs until a U.S. replacement emerges.",0,,
如果法国能以自身愿意且有能力承担应有的份额来说服德国人，就足以为许多至今看来似乎不可能的必要妥协争取到空间。,如果法国能以自身愿意且有能力承担应有的份额来说服英国人，就足以为许多至今看来似乎不可能的必要妥协争取到空间。,"If France can convince the Germans that it is willing and able to take its fair share, that will be enough to make room for many of the necessary compromises that have so far seemed impossible.","If France can convince the British that it is willing and able to take its fair share, that will be enough to make room for many of the necessary compromises that have so far seemed impossible.",0,,
如果欧盟要制定一项针对新兴大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,如果欧盟想制定一项针对新兴大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,"If the EU is to develop a successful policy against emerging powers, it must communicate in a strategic language that these countries understand.","If the EU wants to develop a successful policy against emerging powers, it must communicate in a strategic language that these countries understand.",0,,
如果是后者，那么最好的选择莫过于把这笔额外收入积攒起来，或者退而求其次，用它来偿还国家债务。,如果是后者，那么最好的选择莫过于将这笔额外收入积攒起来，或者退而求其次，用它来偿还国家债务。,"If it's the latter, then the best option is to save this extra income or, as a second-best option, use it to pay off the national debt.","If it's the latter, then the best option is to save this extra income or, as a second-best option, use it to pay off the national debt.",0,,
如果他指的是那些生活在俄罗斯现有领土上的人，那么这一数字将会大幅降低。,如果他指的是那些生活在俄罗斯现有领土上的人，那么这一数字就会大幅降低。,"If he was referring to those living in Russia's existing territory, the number would be significantly lower.","If he was referring to those living in Russia's existing territory, the number would be significantly lower.",0,,
如有必要，政府还能处理地方政府在中央当局的鼓励下在2008和2009年增加的过多债务。,如有必要，政府还能处理地方政府在中央当局的鼓励下在2007和2009年增加的过多债务。,"The government can also, if necessary, deal with the excessive debt that local governments increased in 2008 and 2009 with the encouragement of the central authorities.","The government can also, if necessary, deal with the excessive debt that local governments increased in 2007 and 2009 with the encouragement of the central authorities.",0,,
如今，拉丁美洲已经有14个民主政体国家允许总统连任，其中7个国家规定总统可以连任，另外7个允许隔届当选。,如今，拉丁美洲已经有13个民主政体国家允许总统连任，其中7个国家规定总统可以连任，另外7个允许隔届当选。,"Today, there are 14 democracies in Latin America that allow the president to be re-elected, 7 of which stipulate that the president can be re-elected, and the other 7 allow alternate terms.","Today, there are 13 democracies in Latin America that allow the president to be re-elected, 7 of which stipulate that the president can be re-elected, and the other 7 allow alternate terms.",0,,
如今，我们必须将可持续发展纳入主流经济学，厘清现在和将来作为与不作为的成本，从而将理论付诸实践。,如今，我们必须将可持续发展纳入主流经济学，厘清现在和将来作为与不作为的成本，从而把理论付诸实践。,"Today, we must bring sustainable development into mainstream economics and put theory into practice by clarifying the costs of action and inaction now and in the future.","Today, we must bring sustainable development into mainstream economics and put theory into practice by clarifying the costs of action and inaction now and in the future.",0,,
如今，国大党本身是连任两届的现任政府，其党员丑闻缠身，给人们的印象是无用、无能、腐败。,如今，国大党本身是连任两届的现任政府，其党员丑闻缠身，给人们的印象是没用、无能、腐败。,"Today, the Congress itself is a two-term incumbent government with scandal-ridden members and an impression of uselessness, incompetence, and corruption.","Today, the Congress itself is a two-term incumbent government with scandal-ridden members who give the impression of being useless, incompetent, and corrupt.",1,,who give
如今，因为特朗普的突然翻脸，伊朗和美国发生对抗的可能性死灰复燃，而这必然会加强伊朗代理力量的决心。,如今，因为特朗普的突然翻脸，伊朗与美国发生对抗的可能性死灰复燃，而这必然会加强伊朗代理力量的决心。,"Now, because of Trump's sudden turn of events, the possibility of confrontation between Iran and the United States has revived, and this will inevitably strengthen Iran's determination to act as a proxy.","Today, because of Trump's sudden turn of events, the possibility of confrontation between Iran and the United States has revived, and this will inevitably strengthen Iran's determination to act as a proxy.",0,,
大部分人都知道，天主教会反对伽利略对哥白尼日心说的支持，教皇保罗二世为此在1992年进行了道歉。,大部分人都知道，天主教会反对伽利略对哥白尼日心说的支持，教皇保罗二世对此在1992年进行了道歉。,"As most people know, the Catholic Church objected to Galileo's support of Copernican's heliocentric theory, and Pope Paul II apologized for it in 1992.","As most people know, the Catholic Church objected to Galileo's support of Copernican's heliocentric theory, and Pope Paul II apologized in 1992.",0,,
多年来，在本地区和外界很多人眼里，正义与发展党都是带有伊斯兰色彩的模范民主政党。,多年来，在本地区和外界很多人眼里，信义与发展党都是带有伊斯兰色彩的模范民主政党。,"For many years, in the eyes of many people in the region and the outside world, the Justice and Development Party has been a model democratic party with Islamic overtones.","For many years, in the eyes of many people in the region and the outside world, the Lutheran and Development Party has been a model democratic party with Islamic overtones.",0,,
基础设施投资是特朗普日程的重要组成部分，放权给州也是美国共和党的流行做法，因此，美国绝对有采取这一方针的空间。,基础设施投资是特朗普日程的重要组成部分，放权给州已是美国共和党的流行做法，因此，美国绝对有采取这一方针的空间。,"Infrastructure investment is an important part of Trump's agenda, and delegating power to the states is also a popular practice of the Republican Party in the United States. Therefore, there is definitely room for the United States to adopt this approach.","Infrastructure investment is an important part of Trump's agenda, and delegating power to states is a popular practice of the Republican Party in the United States. Therefore, there is definitely room for the United States to adopt this approach.",0,,
在那样一个世界里，美国不是盛气凌人地面对所有国家独自发号施令，也不是只着眼于谋取狭隘的企业利润。,在那样一个世界里，美国不是盛气凌人地面对所有国家独自发号施令，更不是只着眼于谋取狭隘的企业利润。,"In such a world, the United States is not domineering and calling the shots against all countries alone, nor is it focused only on narrow corporate profits.","In such a world, the United States is not domineering and issuing orders to all countries alone, let alone focusing on narrow corporate profits.",0,,
在此过程中，这一概念获得了一些新的标签。,在此过程中，这一概念取得了一些新的标签。,"Along the way, the concept has acquired some new labels.","Along the way, the concept has gained some new labels.",0,,
在此期间，尽管变化速度不同，各地男孩与女孩间在教育水平上的差异都减少了。,在此期间，尽管变化速度不同，各地男孩和女孩间在教育水平上的差异都减少了。,"Over this period, differences in educational attainment between boys and girls have decreased everywhere, albeit at different rates of change.","Over this period, differences in educational attainment between boys and girls have decreased everywhere, albeit at different rates of change.",0,,
在最坏情形中，全球气候政策这一概念将价值全无，几十年的气候警告将让位给宿命论。,在最坏情形中，全球气候政策这一概念将价值全无，数十年的气候警告将让位给宿命论。,"In the worst-case scenario, the concept of global climate policy will be worthless, and decades of climate warnings will give way to fatalism.","In the worst-case scenario, the concept of global climate policy will be worthless, and decades of climate warnings will give way to fatalism.",0,,
在我看来，作为一名教授首先要有对自己具有重要性的东西需要确认，然后就必须去确认它。,在我看来，作为一名教授首先要有对自己具有重要性的东西想要确认，然后就必须去确认它。,"In my opinion, as a professor, you must first confirm something that is important to you, and then you must confirm it.","In my opinion, as a professor, you must first confirm something that is important to you, and then you must confirm it.",0,,
在巴勒斯坦，一个由民主选举产生的总统给新的和平机会带来了希望。,在巴勒斯坦，一个由民主选举产生的总统为新的和平机会带来了希望。,"In Palestine, a democratically elected president offers hope for a new chance for peace.","In Palestine, a democratically elected president offers hope for a new chance for peace.",0,,
在了解市政资产的市场价值后，健全资产管理的下一步就是要了解城市从收入和资产价格上涨中获得的收益是什么量级的。,在了解行政资产的市场价值后，健全资产管理的下一步就是要了解城市从收入和资产价格上涨中获得的收益是什么量级的。,"After understanding the market value of municipal assets, the next step in sound asset management is to understand the magnitude of the city's gains from revenue and asset price increases.","After understanding the market value of administrative assets, the next step in sound asset management is to understand the magnitude of the city's gains from income and asset price increases.",0,,
在两次与真主党交战打和之后，以色列明确表示，若爆发新冲突，将以全面胜利为目标。,在数次与真主党交战打和之后，以色列明确表示，若爆发新冲突，将以全面胜利为目标。,"After two draws with Hezbollah, Israel has made it clear that if a new conflict breaks out, it will aim for overall victory.","After several wars and peace with Hezbollah, Israel has made it clear that if a new conflict breaks out, it will aim for overall victory.",1,draws,wars and peace
在一个增长缓慢，债务高企，分配压力巨大的世界，通货膨胀究竟是死了还是仅仅休眠是一个重要问题。,在一个增长缓慢，债务高企，支配压力巨大的世界，通货膨胀究竟是死了还是仅仅休眠是一个重要问题。,"In a world of sluggish growth, high debt, and intense distributional pressures, whether inflation is dead or merely dormant is an important question.","In a world of sluggish growth, high debt, and intense dominance pressures, whether inflation is dead or merely dormant is an important question.",0,,
土耳其是受世界金融危机影响最小的几个国家之一，对外贸易持续增长，银行系统稳健，同时拥有大量兴旺发达的中小企业。,土耳其是受世界金融危机影响最小的几个国家之一，对外贸易继续增长，银行系统稳健，同时拥有大量兴旺发达的中小企业。,"Turkey is one of the few countries least affected by the world financial crisis. Its foreign trade continues to grow, its banking system is stable, and it has a large number of thriving small and medium-sized enterprises.","Turkey is one of the few countries least affected by the world financial crisis. Its foreign trade continues to grow, its banking system is sound, and it has a large number of thriving small and medium-sized enterprises.",0,,
土耳其当局挫败了另一起袭击，这起袭击本来是计划与巴黎袭击同一天发生的。,土耳其当局挫败了另一起袭击，这起袭击原来是计划与巴黎袭击同一天发生的。,"Turkish authorities foiled another attack, which had been planned for the same day as the Paris attacks.",Turkish authorities foiled another attack that had been planned to take place on the same day as the Paris attack.,1,,take place
因此，还需要欧洲诸国共同承担一些责任，并采取措施大幅延缓难民流，同时保护这些逃离冲突和死亡的人的人权。,因此，还需要欧洲诸国共同承担一些责任，并采取措施大幅延缓难民流，同时维护这些逃离冲突和死亡的人的人权。,European states will therefore also need to share some responsibility and take steps to significantly slow the flow of refugees while protecting the human rights of those fleeing conflict and death.,"European states will therefore also need to share some responsibility and take steps to significantly slow the flow of refugees, while at the same time upholding the human rights of those fleeing conflict and death.",1,,at the same time
同过去一样，塞尔维亚今天迈向与欧洲并轨的进程需要与前南斯拉夫国际刑事法庭的通力合作。,和过去一样，塞尔维亚今天迈向与欧洲并轨的进程需要与前南斯拉夫国际刑事法庭的通力合作。,"As in the past, Serbia's move towards European integration today requires the full cooperation of the International Criminal Tribunal for the former Yugoslavia.","As in the past, Serbia's move towards European integration today requires the full cooperation of the International Criminal Tribunal for the former Yugoslavia.",0,,
同样，另一个经常被提到的战略则是公私伙伴关系，但这可能也不会像标榜的那样有益。,同样，另一个最常被提到的战略则是公私伙伴关系，但这可能也不会像标榜的那样有益。,"Likewise, another oft-cited strategy is public-private partnerships, but this too may not be as beneficial as advertised.","Likewise, the other most-cited strategy is public-private partnerships, but this too may not be as beneficial as advertised.",0,,
同样重要的是，作为邻国，伊朗是土耳其的传统贸易伙伴，每年贸易往来超过150亿美元。,同样重要的是，作为邻国，伊朗是土耳其的传统贸易伙伴，每年贸易往来超过200亿美元。,"Equally important, as a neighbor, Iran is Turkey's traditional trading partner, with annual trade exceeding $15 billion.","Equally important, as a neighbor, Iran is Turkey's traditional trading partner, with annual trade exceeding $20 billion.",0,,
同时，新的一代政治领导人的涌现，让被认为是对政治玩世不恭的法国人看起来重新获得了对政治独特的热情。,同时，新的一代政治领导人的涌现，让自认为是对政治玩世不恭的法国人看起来重新获得了对政治独特的热情。,"At the same time, the emergence of a new generation of political leaders makes the French, who are considered politically cynical, seem to have regained their unique enthusiasm for politics.","At the same time, the emergence of a new generation of political leaders makes the French, who consider themselves politically cynical, seem to have regained their unique enthusiasm for politics.",0,,
各国可以共富贵，但在患难面前，为了保存自己，只能不惜牺牲邻居了。,各国可以共富贵，但在危难面前，为了保存自己，只能不惜牺牲邻居了。,"Countries can share prosperity, but in the face of adversity, in order to preserve themselves, they can only sacrifice their neighbors.","Countries can share prosperity, but in the face of crisis, in order to preserve themselves, they can only sacrifice their neighbors.",0,,
另一个一直存在的额外论据则在当今贫穷国家尤为吃香，认为无条件基本收入有助于妇女解放。,另一个一直存在的额外论据则在当今贫穷国家颇为吃香，认为无条件基本收入有助于妇女解放。,"An additional argument that persists, especially in poor countries today, is that a UBI can help emancipate women.",An additional argument that has persisted in today's poor countries is that a UBI can help women's emancipation.,0,,
即使那些没有陷于金融危机的国家也会发现，由于税收所得的下降，外汇储备正在崩溃，财政赤字激增。,即便那些没有陷于金融危机的国家也会发现，由于税收所得的下降，外汇储备正在崩溃，财政赤字激增。,Even countries not in financial crisis are finding foreign exchange reserves collapsing and fiscal deficits ballooning as tax revenues fall.,Even countries not in financial crisis are finding foreign exchange reserves collapsing and fiscal deficits ballooning as tax revenues fall.,0,,
即使3月在超过一百座城市拘留成千上万名反腐示威民众后，特朗普政府也仅仅发表了一份温和的声明。,即使5月在超过一百座城市拘留成千上万名反腐示威民众后，特朗普政府也仅仅发表了一份温和的声明。,"Even after detaining tens of thousands of anti-corruption protesters in more than 100 cities in March, the Trump administration issued only a mild statement.","Even after detaining tens of thousands of anti-corruption protesters in more than 100 cities in May, the Trump administration issued only a mild statement.",0,,
典型的有职业意识的经济学家不会有偏离这一方向的激励，从而会强化这一过程。,典型的有职业意识的经济学家不会有偏离这一方向的激励，从而会深化这一过程。,"A typical career-minded economist would have no incentive to deviate in this direction, thereby reinforcing the process.","A typical career-minded economist would have no incentive to deviate in this direction, thereby deepening the process.",0,,
其实不管对经济政策还是高层决策人物，金融市场藐视并非一朝一夕，现在我们应该思考，怎样才能打破这一现象。,其实不管对经济政策还是高层决策人物，金融市场藐视并非一朝一夕，现在我们应该思考，怎样才能突破这一现象。,"In fact, regardless of economic policies or high-level decision-makers, the contempt of the financial market does not happen overnight. Now we should think about how to break this phenomenon.","In fact, regardless of economic policy or high-level decision-makers, the contempt of the financial market does not happen overnight. Now we should think about how to break through this phenomenon.",0,,
但该组织的秘密性、其对于反对其管理者的人的恐吓，以及其对惠赠、贿赂和债务的依赖确实与有组织犯罪没什么区别。,但该组织的秘密性、其对于反对其管理者的人的恐吓，以及其对惠赠、贿赂和债务的依赖确实与无组织犯罪没什么区别。,"But the secrecy of the organization, its intimidation of those who oppose its managers, and its reliance on gifts, bribes and debts are indeed indistinguishable from organized crime.","But the secrecy of the organization, its intimidation of those who oppose its managers, and its reliance on gifts, bribes and debts are indeed indistinguishable from disorganized crime.",0,,
但更准确的政府数据表明，位于收入分布中端的家庭的实际收入自1980年以来增加了大约50%。,但更准确的政府数据表明，位于收入分布中端的家庭的实际收入从1980年以来增加了大约50%。,But more accurate government data show that real incomes of households at the middle end of the income distribution have risen by about 50 percent since 1980.,But more accurate government data show that real incomes of households at the middle end of the income distribution have risen by about 50 percent since 1980.,0,,
但是，美国在此立场上的改变，并不意味这美国和欧洲已经就气候问题达成了一致的协议。,但是，美国对此立场上的改变，并不意味这美国和欧洲已经就气候问题达成了一致的协议。,"However, the change in the position of the United States does not mean that the United States and Europe have reached a consensus agreement on climate issues.","However, the change in the position of the United States on this does not mean that the United States and Europe have reached a consensus agreement on climate issues.",0,,
但是，确定同盟国战后对日领土疆界的基本立场的1943年开罗宣言中规定，日本必须强迫归还所有通过暴力占领的领土。,但是，确定同盟国战后对日领土疆界的基本立场的1944年开罗宣言中规定，日本必须强迫归还所有通过暴力占领的领土。,"However, the 1943 Cairo Declaration, which established the basic position of the Allied Powers on Japan's territorial boundaries after the war, stipulated that Japan must forcibly return all territories occupied by violence.","However, the 1944 Cairo Declaration, which established the basic position of the Allied Powers on Japan's territorial boundaries after the war, stipulated that Japan must forcibly return all territories occupied by violence.",0,,
但是，当仅仅情况发生时，大规模政策应对措施永远会产生意料外的后果，这些后果常常成为下一场大危机的祸根。,但是，当仅仅情况发生时，大规模政策应对措施永远会产生意料外的后果，这些后果经常成为下一场大危机的祸根。,"But when that happens, large-scale policy responses will always have unintended consequences that often become the bane of the next big crisis.","But when it just happens, large-scale policy responses will always have unintended consequences that often become the bane of the next big crisis.",1,,just
但是，即使它们成功，乌克兰仍需要比其所获得的更多的资金。,但是，即使它们成功，乌克兰也需要比其所获得的更多的资金。,"But even if they were successful, Ukraine would still need more money than it received.","But even if they succeed, Ukraine needs more money than it gets.",0,,
但是，到目前为止，用公平和适当的方式分担全球安全责任的事情还没有发生过。,但是，到目前为止，以公平和适当的方式分担全球安全责任的事情还没有发生过。,"But, so far, a fair and appropriate sharing of global security responsibilities has not happened.","But, so far, sharing global security responsibilities in a fair and appropriate manner has not happened.",1,,manner
但尽管一战历史健忘症在印度各地非常普遍，但百年纪念日终于迫使人们重新思考那段历史。,但尽管二战历史健忘症在印度各地非常普遍，但百年纪念日终于迫使人们重新思考那段历史。,"But while World War I historical amnesia is rife across India, the centenary is finally forcing a rethink of that history.","But while World War II historical amnesia is rife across India, the centenary finally forces a rethink of that history.",0,,
但与此同时，德国也拥有自身所需的所有杠杆，足以实施该国心中为欧洲制定的促进稳定型改革。,但与此同时，德国还拥有自身所需的所有杠杆，足以实施该国心中为欧洲制定的促进稳定型改革。,"But at the same time, Germany has all the levers it needs to implement the stabilizing reforms it has in mind for Europe.","But at the same time, Germany has all the levers it needs to implement the stabilizing reforms it has in mind for Europe.",0,,
以色列的两个最不可调和的敌人，伊朗和叙利亚，事实上是在最公开支持土耳其对库尔德人采取强硬态度的国家中的两个。,以色列的三个最不可调和的敌人，伊朗和叙利亚，事实上是在最公开支持土耳其对库尔德人采取强硬态度的国家中的两个。,"Israel's two most irreconcilable enemies, Iran and Syria, are in fact two of the countries most openly supporting Turkey's tough stance against the Kurds.","Israel's three most irreconcilable enemies, Iran and Syria, are in fact two of the countries that most openly support Turkey's tough approach to the Kurds.",0,,
令人难过的是，全球变暖还会使这次海啸受灾国中的一部分遭到损害，像马尔代夫这样地势低洼的岛国将会被淹没。,令人难过的是，全球变暖还会使此次海啸受灾国中的一部分遭到损害，像马尔代夫这样地势低洼的岛国将会被淹没。,"Sadly, global warming will also damage some of the countries affected by the tsunami, and low-lying island nations like the Maldives will be submerged.","Sadly, global warming will also damage some of the countries affected by the tsunami, and low-lying island nations like the Maldives will be submerged.",0,,
代表执政联盟参选的基督教民主党候选人爱德华多·弗雷是过去20年间智利四任总统中受欢迎程度最低的一个。,代表执政联盟参选的基督教民主党候选人爱德华多·弗雷是过去10年间智利四任总统中受欢迎程度最低的一个。,"Eduardo Frey, the Christian Democratic candidate running for the ruling coalition, is the least popular of Chile's four presidents over the past 20 years.","Eduardo Frey, the Christian Democratic candidate running for the ruling coalition, is the least popular of Chile's four presidents over the past decade.",0,,
他关于英语民族道德优越性的浪漫理想在他的时代就已属于迂腐，从今天看更是一种自大的荒谬。,他关于汉语民族道德优越性的浪漫理想在他的时代就已属于迂腐，从今天看更是一种自大的荒谬。,"His romantic ideal of the moral superiority of the English-speaking nation was pedantic in his day, and it is even more arrogant and absurd today.","His romantic ideal of the moral superiority of the Chinese nation was already pedantic in his time, and it is even more arrogant and absurd today.",0,,
他们认为，他会做出有利于美国的事情，不会陷入棘手的道德困境，或因为要为世界其他国家负责的大责任而分心。,他们认为，他会做出有利于美国的事情，不会陷入棘手的道德困境，或因为要为世界其它国家负责的大责任而分心。,They thought he would do what was good for the United States without getting into thorny moral dilemmas or being distracted by the big responsibility of being responsible for the rest of the world.,They thought he would do what was good for the United States without getting into thorny moral dilemmas or being distracted by the great responsibility of being responsible for the rest of the world.,0,,
今天，抛弃欧元重新引入本国货币至少需要几周时间，而1931年英国利用周末市场不开盘的时间就能让英镑脱离黄金。,今天，放弃欧元重新引入本国货币至少需要几周时间，而1931年英国利用周末市场不开盘的时间就能让英镑脱离黄金。,"Today, it takes at least a few weeks to ditch the euro and reintroduce a national currency, whereas in 1931 the UK took advantage of weekend markets being closed to get the pound out of gold.","Today, it takes at least a few weeks to abandon the euro and reintroduce a national currency, whereas in 1931 the UK took advantage of weekend markets being closed to take the pound out of gold.",0,,
事实上，只有当巴基斯坦不再为美国而战，当地武装份子才不会认为这是一场反对外来干涉的神圣战争。,事实上，唯有当巴基斯坦不再为美国而战，当地武装份子才不会认为这是一场反对外来干涉的神圣战争。,"In fact, only when Pakistan no longer fights for the United States, local militants will not consider this a holy war against foreign interference.","In fact, only when Pakistan no longer fights for the United States will the local militants not consider this a holy war against foreign interference.",0,,
也许欧洲会设计出一种适合希腊这样的小国的有序退出机制，但这种机制对于像意大利这样的大国并不适用。,或许欧洲会设计出一种适合希腊这样的小国的有序退出机制，但这种机制对于像意大利这样的大国并不适用。,"Maybe Europe will devise an orderly exit mechanism that works for a small country like Greece, but not for a big country like Italy.","Maybe Europe will devise an orderly exit mechanism that works for a small country like Greece, but not for a big country like Italy.",0,,
乌克兰人是位于分水岭的人民，那就是说，我们生活在一个大分水岭的其中一端。,乌克兰人是位于分水岭的人民，那就是说，我们生活在两个大分水岭的其中一端。,"Ukrainians are a people on a divide, that is to say, we live on one side of a great divide.","Ukrainians are a people on a divide, that is to say, we live on one side of two great divides.",0,,
为此我敦促裁军会议要么着手推动一个基于2009年共识的议程，要么重新选择另一方案展开工作。,因此我敦促裁军会议要么着手推动一个基于2009年共识的议程，要么重新选择另一方案展开工作。,"To this end, I urge the Conference on Disarmament to either proceed with an agenda based on the 2009 consensus, or start working on another formula.","I therefore urge the Conference on Disarmament to either proceed with an agenda based on the 2009 consensus, or to start working on a different formula.",0,,
两者之间区别似乎是因为近来这段高增长时期的城市化和现代部门的扩张是由国内需求驱动，而非以出口为导向的工业化。,两者之间区别似乎是因为近来这段高增长时期的城市化与现代部门的扩张是由国内需求驱动，而非以出口为导向的工业化。,The difference seems to be that the urbanization and expansion of the modern sector during this recent high-growth period was driven by domestic demand rather than export-oriented industrialization.,The difference seems to be that the urbanization and expansion of the modern sector during this recent high-growth period was driven by domestic demand rather than export-oriented industrialization.,0,,
与此相反，由当前对金融资产过度需求所引发的供需缺口则是经济衰退之源。,与此相反，由当前对金融资产过度需求所引发的内需缺口则是经济衰退之源。,"In contrast, the supply-demand gap caused by the current excess demand for financial assets is the source of economic recession.","On the contrary, the domestic demand gap caused by the current excessive demand for financial assets is the source of economic recession.",0,,
与世界两大名人名企合作，致力于地球的进步，这个机会并不是每天都有的。,与世界两大名人名企合作，致力于地球的进步，这个机会也不是每天都有的。,The opportunity to work with two of the world's biggest names and companies dedicated to the advancement of the planet doesn't come along every day.,It is not every day that you have the opportunity to cooperate with the world's two famous celebrities and companies to contribute to the progress of the earth.,1,come along,
一战之前的20年，在第一次金融深化和全球化浪潮中，金融部门的增长速度是整个经济的4倍。,一战之前的20年，在第一次金融深化和全球化浪潮中，金融部门的增长速度是整个经济的10倍。,"During the first wave of financial deepening and globalization in the 20 years before World War I, the financial sector grew four times faster than the economy as a whole.","In the 20 years before World War I, during the first wave of financial deepening and globalization, the financial sector grew 10 times faster than the economy as a whole.",0,,
一国要想平稳取消盯住汇率，唯有在人们对其经济充满信心时着手，让人们相信根据弹性的汇率既可以贬值，也可以升值。,一国要想平稳取消盯住汇率，唯有在人们对其经济充满信心时着手，让人们相信根据弹性的汇率既可以贬值，又可以升值。,"If a country wants to unpeg its exchange rate smoothly, it can only do so when people have full confidence in its economy, so that people believe that according to the flexible exchange rate, it can either depreciate or appreciate.","If a country wants to unpeg its exchange rate smoothly, it can only do so when people have full confidence in its economy, so that people believe that a flexible exchange rate can both depreciate and appreciate.",1,according to,
一名据称于2012年9月被两名警察强奸的妇女在提起申诉时被指公开猥亵。,一名据称于2011年9月被两名警察强奸的妇女在提起申诉时被指公开猥亵。,A woman who was allegedly raped by two police officers in September 2012 has been accused of public indecency when she filed a complaint.,A woman who was allegedly raped by two police officers in September 2011 has been accused of public indecency when she filed a complaint.,0,,
2014年前四个月，住房销售同比下降近7%，新建楼面面积下降22%以上。,2014年前四个月，住房销售同比下降近7%，新建楼面面积下降20%以上。,"During the first four months of 2014, home sales were down nearly 7 percent year-on-year, and new floor space was down more than 22 percent.","During the first four months of 2014, home sales were down nearly 7 percent year-on-year, and new floor space was down more than 20 percent.",0,,
2002年，小布什因为其在2001年9月11日恐怖袭击后的反应而饱受赞誉。,2002年，小布什因为其在2001年8月11日恐怖袭击后的反应而饱受赞誉。,"In 2002, Bush was lauded for his response to the September 11, 2001 terrorist attacks.","In 2002, Bush received praise for his response to the terrorist attacks of August 11, 2001.",0,,
1990年，伊拉克入侵科威特，再次引发油价暴涨，当时，美国经济由于银行业危机已经进入了衰退。,1991年，伊拉克入侵科威特，再次引发油价暴涨，当时，美国经济由于银行业危机已经进入了衰退。,"In 1990, Iraq's invasion of Kuwait triggered another spike in oil prices, at a time when the U.S. economy was already in recession due to a banking crisis.","In 1991, Iraq's invasion of Kuwait triggered another surge in oil prices, at a time when the U.S. economy was already in recession due to a banking crisis.",0,,
11月2日，随着世界正式承认结束对记者犯罪逍遥法外国际日，让我们共同努力使这些报道成为头条新闻。,12月2日，随着世界正式承认结束对记者犯罪逍遥法外国际日，让我们共同努力使这些报道成为头条新闻。,"On November 2, as the world officially recognizes the International Day to End Impunity for Journalists, let us work together to keep these stories in the headlines.","On December 2, as the world officially recognizes the International Day to End Impunity for Journalists, let us work together to keep these stories in the headlines.",0,,
11月22日，穆尔西借着捍卫革命之名，给自己赋予了绝对权力，当然这对于埃及来说并不新鲜。,10月22日，穆尔西借着捍卫革命之名，给自己赋予了绝对权力，当然这对于埃及来说并不新鲜。,"On November 22, Morsi gave himself absolute power in the name of defending the revolution. Of course, this is nothing new for Egypt.","On October 22, Morsi gave himself absolute power in the name of defending the revolution. Of course, this is nothing new for Egypt.",0,,
首先，它必须在其他关键事务上与欧盟开展强劲的合作，比如安全、外交和气候政策。,首先，它必须在其他关键事务上同欧盟开展强劲的合作，比如安全、外交和气候政策。,"First, it must cooperate strongly with the EU on other key issues, such as security, foreign and climate policy.","First, it must cooperate strongly with the EU on other key issues, such as security, foreign and climate policy.",0,,
隐藏在森林里的神枪手瞄准开枪，只是这一次他们的目标不是黑熊，而是齐奥塞斯库本人。,隐藏在森林里的神枪手瞄准开枪，只是这一次他们的目标不是黑熊，而是里奥塞斯库本人。,"The sharpshooters hidden in the forest took aim and fired, only this time their target was not the bear, but Ceausescu himself.","Sharpshooters hidden in the forest took aim, only this time their target wasn't the bear, but Riosescu himself.",1,and fired,
