S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
但以俄罗斯为例，虽然有时候会冒出些意料之外的候选人，但最终结果却是可预测的。,但以俄罗斯为例，虽然有时候会冒出些意料之外的事，但最终结果却是可预测的。,"But in the case of Russia, although unexpected candidates sometimes emerge, the end result is predictable.","But take Russia as an example. Although unexpected things sometimes happen, the end result is predictable.",0,,
但为了避免这一悲惨的结果，就必须在现在保护好穆斯林兄弟会的基本权利。,但为了避免这一悲惨的结果，就必须在现在保护好穆斯林兄弟会的家。,"But to avoid this tragic outcome, the Muslim Brotherhood's fundamental rights must be protected now.","But to avoid this tragic outcome, the Muslim Brotherhood's home must be protected now.",0,,
事态表明，这些王权政府拥有一种传统权威，是该地区的世俗民族主义统治者所没有的。,事态表明，这些州政府拥有一种传统权威，是该地区的世俗民族主义统治者所没有的。,Events suggest that these royal governments have a traditional authority that the region's secular nationalist rulers do not have.,Events suggest that these state governments have a traditional authority that the region's secular nationalist rulers do not have.,0,,
临近的成员国，特别是语言与俄语和乌克兰语相近的国家，应该能够快速动员所需要的技术专家。,临近的州，特别是语言与俄语和乌克兰语相近的国家，应该能够快速动员所需要的技术专家。,"Neighboring member states, especially those whose languages are similar to Russian and Ukrainian, should be able to quickly mobilize the required technical expertise.","Neighboring states, especially those whose languages are closely related to Russian and Ukrainian, should be able to quickly mobilize the required technical experts.",1,similar,closely related
一些部门不愿留下大量的遗留问题，因此他们没有预算，而且各部长也不愿同外国公司签署协议。,一些州不愿留下大量的遗留问题，因此他们没有预算，而且各部长也不愿同外国公司签署协议。,"Some ministries don't want to leave a huge legacy, so they don't have a budget, and ministers don't want to sign deals with foreign companies.","Some states don't want to leave a huge legacy, so they don't have a budget, and ministers don't want to sign deals with foreign companies.",0,,
一个在很大程度上对该地区不存在的欧洲政策被在华盛顿的缺位的政策独占者所摆布。,一个在很大程度上对该地区不存在的欧洲人被在华盛顿的缺位的政策独占者所摆布。,A European policy that largely does not exist in the region is at the mercy of an absent policy monopoly in Washington.,A European largely absent from the region is at the mercy of an absent policy monopoly in Washington.,0,,
银行必须建立一定的防卫堡垒，以抵御在市场在转向的时候作出必要的调整。,银行必须建立一定的防卫堡垒，以抵御在风在转向的时候作出必要的调整。,Banks must build certain fortresses of defense against necessary adjustments when markets turn.,Banks must build certain fortresses of defense against necessary adjustments when the wind turns.,0,,
那是一个获得真相的时刻，从内部清洗斯大林主义的残暴。,那是一个获得性的时刻，从内部清洗斯大林主义的残暴。,"It was a moment of truth, of purging from within the brutality of Stalinism.","It was a moment of acquisition, a cleansing from within of the brutality of Stalinism.",0,,
通过让金融机构以更有利的利率发放更多的贷款，中小企业将获得成长和繁荣的空间。,通过让金融机构以更有利的利率发放更多的贷款，中小企业将获得平和繁荣的空间。,"By enabling financial institutions to make more loans at more favorable interest rates, SMEs will have room to grow and prosper.","By enabling financial institutions to make more loans at more favorable interest rates, SMEs will have room to thrive in peace.",0,,
这类威胁以前会带来严重的政治冲击，不过现在已经不管用了。,这类人以前会带来严重的政治冲击，不过现在已经不管用了。,"Threats of this kind used to carry serious political ramifications, but no longer.","Such people used to bring serious political shock, but not anymore.",0,,
这种联合会议是一个因美苏关系解冻而产生的历史性突破的一个环节。,这种联合国是一个因美苏关系解冻而产生的历史性突破的一个环节。,The joint meeting was part of a historic breakthrough resulting from a thaw in U.S.-Soviet relations.,This United Nations was part of a historic breakthrough resulting from the thawing of US-Soviet relations.,0,,
这种强制的方式不仅对定居者，就是对普通的以色列人也都是一种创痛。,这种强制的方式不仅对人，就是对普通的以色列人也都是一种创痛。,"This coercive method is traumatic not only for the settlers, but also for ordinary Israelis.","This coercive method is not only painful to people, but also to ordinary Israelis.",0,,
这则广告不仅富于幽默、制作上乘，而且根据我在中东地区的观察，它还对现实给予了准确的反映。,这则书不仅富于幽默、制作上乘，而且根据我在中东地区的观察，它还对现实给予了准确的反映。,"The ad is not only humorous and well-crafted, but it is also an accurate reflection of reality, based on my observations in the Middle East.","Not only is the book humorous and well-crafted, but it is also an accurate reflection of reality, based on my observations in the Middle East.",0,,
这使得许多分析家预计欧盟也将会在未来几年里采取某种形式的绿色关税制度。,这使得许多分析家预计欧盟也将会在未来几年里采取某种形式的绿色化制度。,This has led many analysts to expect that the European Union will also adopt some form of green tariff regime in the coming years.,This has led many analysts to expect that the European Union will also adopt some form of greening regime in the coming years.,0,,
这会导致与另一方的国际地位下降、地位要求不予承认，并形成明确的等级链。,这会导致与另一方的亲地位下降、地位要求不予承认，并形成明确的等级链。,"This leads to a decline in international status with the other party, non-recognition of status claims, and the formation of a clear hierarchical chain.","This leads to a decline in pro-status with the other party, non-recognition of status claims, and a clear hierarchical chain.",1,the formation of,
这些数据在凸显人们为消除极端贫困和减少过早死亡所付出努力的同时，也旨在转移人们的注意力。,这些词在凸显人们为消除极端贫困和减少过早死亡所付出努力的同时，也旨在转移人们的注意力。,"While the figures highlight efforts to eradicate extreme poverty and reduce premature deaths, they are also intended to distract attention.","While highlighting efforts to eradicate extreme poverty and reduce premature deaths, the words are also intended to distract attention.",0,,
这一折衷的法学家团体将会在七月份的第一个星期开始进行国际司法中的一项非同寻常的实验。,这一折衷的法学家团体将会在七月份的第一个星期开始进行国际司法中的一项非同寻常的课。,This eclectic group of jurists will begin an extraordinary experiment in international justice in the first week of July.,This eclectic group of jurists will begin an unusual class in international justice in the first week of July.,0,,
该列车往返于台北和高雄，单程345公里，耗时90分钟。,该线往返于台北和高雄，单程345公里，耗时90分钟。,"The train travels between Taipei and Kaohsiung, 345 kilometers one way, and takes 90 minutes.","The line travels between Taipei and Kaohsiung, 345 kilometers one way, and takes 90 minutes.",0,,
这些农民不确定自己是否能够在下一季还能控制自己的农场，因此不会进行长期规划。,这些农民不确定自己是否能够在下一季还能控制自己的钱，因此不会进行长期规划。,These farmers are not sure if they will be able to control their farms next season and therefore do not plan for the long term.,These farmers aren't sure if they'll be able to control their money next season and don't plan for the long term.,1,therefore,
如果回国已经安全，那些尚未获得永久居留权或公民权的人就应该回国。,如果回国已经安全，那些尚未获得永久居留权或税的人就应该回国。,"If it is safe to return, those who have not yet been granted permanent residency or citizenship should do so.","If it is safe to return, those who have not yet received permanent residency or taxes should do so.",0,,
例如，德国计划仿效其他国家的做法，实行法定最低工资。,例如，德国计划仿效其他国家的做法，实行法定税。,"Germany, for example, plans to follow the example of other countries and introduce a statutory minimum wage.","Germany, for example, plans to follow the example of other countries and introduce statutory taxes.",0,,
但最近也取得了一些正面发展，那就是建立了一些强大的公共机构。,但最近也取得了一些正面发展，那就是建立了一些强大的公共网。,"But there have also been some positive developments recently, namely the establishment of some strong public institutions.","But there have also been some positive developments recently, namely the establishment of some strong public networks.",0,,
但是，在大多数情况下，他们甚至根本就不考虑这一可能性。,但是，在大多数情况下，他们甚至根本就不考虑这一点。,"However, in most cases, they do not even consider this possibility at all.","However, in most cases, they don't even think about this at all.",0,,
但接下来的两年中，飓风造成的损失远低于平均情况，几乎在2006年彻底消失。,但接下来的两年中，飓风造成的灾远低于平均情况，几乎在2006年彻底消失。,"But over the next two years, hurricanes caused far less than average damage, almost disappearing in 2006.","But over the next two years, hurricanes caused far less than average damage, almost disappearing in 2006.",0,,
虽然古巴政府已封堵了该博客所在的网站，但它还是以多种语言在全世界广泛传播，在古巴国内也以光盘和闪存为传播途径。,虽然古巴政府已封堵了该歌所在的网站，但它还是以多种语言在全世界广泛传播，在古巴国内也以光盘和闪存为传播途径。,"Although the Cuban government has blocked the website on which the blog is located, it is widely distributed around the world in multiple languages, as well as through CD-ROMs and flash memory in Cuba.","Although the Cuban government has blocked the website on which the song is located, it is widely distributed around the world in multiple languages, as well as through CD-ROMs and flash memory in Cuba.",0,,
在6月5日，瑞士选民以77％比23％的压倒性多数否决了向每个公民发放无条件基本收入的提案。,在6月5日，瑞士选民以77％比23％的压倒性多数否决了向每个公民发放无条件基本法的提案。,"On June 5, Swiss voters rejected an overwhelming 77% to 23% proposal to distribute an unconditional basic income to every citizen.","On June 5, Swiss voters rejected an overwhelming majority of 77% to 23% of the proposal to issue an unconditional basic law to every citizen.",1,,majority
但是，如何从这场总统大选中来解读美国，不仅对美国人，对全世界来说，意义都颇为重大。,但是，如何从这场戏中来解读美国，不仅对美国人，对全世界来说，意义都颇为重大。,"However, how to interpret the United States from this presidential election is of great significance not only to Americans, but also to the world.","However, how to interpret the United States from this drama is of great significance not only to Americans, but also to the world.",0,,
正如法国近期对马里的干预所显示的，这一模糊性的根源在于当今世界最紧迫的外交政策问题。,正如法国近期对马里的干预所显示的，这一模糊性的根源在于当今世界最紧迫的核问题。,"As France's recent intervention in Mali demonstrates, this ambiguity is rooted in the world's most pressing foreign policy issues today.","As the recent French intervention in Mali demonstrates, this ambiguity has its roots in the most pressing nuclear issue in the world today.",0,,
多年来，所有这些国家的实际利率几乎都显示着同样下滑的趋势，尤其是自2000以来。,多年来，所有这些月的实际利率几乎都显示着同样下滑的趋势，尤其是自2000以来。,"Real interest rates in all of these countries have shown almost the same downward trend over the years, especially since 2000.","Real interest rates in all of these months have shown almost the same downward trend for years, especially since 2000.",0,,
因此，如果去年全球货币供应量增加了5%的话，那么在短暂的延迟之后，世界价格也将随之上升5%。,因此，如果去年全球铜供应量增加了5%的话，那么在短暂的延迟之后，世界价格也将随之上升5%。,"So if the global money supply had increased by 5% last year, after a short delay, world prices would have risen by 5%.","So if global copper supply increased by 5% last year, world prices would have risen by 5% after a short delay.",0,,
但是，欧洲外围国家证明，这种形式的经济调控是讨厌的，痛苦的，也是政治上不受欢迎的。,但是，欧洲外围国家证明，这种形式的经济学是讨厌的，痛苦的，也是政治上不受欢迎的。,"But the European periphery proved that this form of economic regulation was nasty, painful, and politically unpopular.","But the European periphery proved that this form of economics was nasty, painful, and politically unpopular.",0,,
近一个世纪前，一战结束时，凯恩斯曾经发出过直至今日仍有重大意义的警告。,近一个世纪前，一战结束时，凯恩斯曾经发出过直至今日仍有重大意义的信。,"Nearly a century ago, at the end of World War I, Keynes warned that it is still relevant today.","Nearly a century ago, at the end of World War I, Keynes sent a letter that is still relevant today.",0,,
我们去年又在上述两个城市进行了相同的问卷调查，并在今年一月召开的美国经济学会年会上发表了研究成果。,我们去年又在上述两个城市进行了相同的课，并在今年一月召开的美国经济学会年会上发表了研究成果。,We conducted the same survey in both cities last year and presented the results at the annual meeting of the American Economic Association in January.,We conducted the same course in both cities last year and presented our findings at the annual meeting of the American Economic Association in January.,0,,
在某种程度上，这是一个生死攸关的问题，在更普遍意义上，它决定了我们是否能实现生活中的成就与满足。,在某种程度上，这是一个生死攸关的梦，在更普遍意义上，它决定了我们是否能实现生活中的成就与满足。,"In a way, it's a matter of life and death, and more generally, it determines whether we can achieve fulfillment and fulfillment in life.","In a way, it's a life-and-death dream, and more generally, it determines whether we can achieve fulfillment and fulfillment in life.",0,,
健全的国家利用这一空间来掩埋过去的痛苦，如果不是掩埋过去自身的话。,健全的国家利用这一点来掩埋过去的痛苦，如果不是掩埋过去自身的话。,"Able-bodied nations use this space to bury the sufferings of the past, if not the past itself.","Able-bodied nations use this to bury the pain of the past, if not the past itself.",0,,
他的年薪是430万欧元，退休奖金1300万欧元，养老金220万欧元，还有价值大约1亿730万欧元的期权。,他的年薪是430万欧元，退休奖金1300万欧元，养老金220万欧元，还有价值大约1亿730万欧元的书。,"His annual salary is €4.3 million, a retirement bonus of €13 million, a pension of €2.2 million and options worth around €107.3 million.","His annual salary is 4.3 million euros, a retirement bonus of 13 million euros, a pension of 2.2 million euros and books worth about 107.3 million euros.",0,,
下一步是评估我们应该期望这一新现实带来哪些东西，以及形成哪些衡量成功的新指标。,下一步是评估我们应该期望这一新闻带来哪些东西，以及形成哪些衡量成功的新指标。,The next step is to assess what we should expect from this new reality and what new metrics to measure success will emerge.,The next step is to assess what we should expect from this news and what new metrics to measure success will emerge.,0,,
9%，加上再投资和分红，这意味着在一个免税账户中的投资每十年实际价值就翻一番。,9%，加上再投资和分红，这意味着在一个新账户中的投资每十年实际价值就翻一番。,"9%, plus reinvestment and dividends, which means that the real value of investments in a tax-free account doubles every ten years.","9%, plus reinvestment and dividends, which means that the real value of the investment in a new account doubles every decade.",0,,
这两个国家都是它的邻国，而且至少在理论上，两国的领导人都是他在意识形态方面的同路人。,这两个国家都是它的党，而且至少在理论上，两国的领导人都是他在意识形态方面的同路人。,"Both countries are its neighbors, and, at least in theory, the leaders of both countries are his ideological fellows.","Both countries are its parties, and, at least in theory, the leaders of both countries are his ideological fellows.",0,,
这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的事而非确实的行动。,"This plan does not look surprising, because it basically promises countries more talks rather than actual action.","This plan is not surprising, because it basically commits countries to do more than act.",1,look;talks;actual,
近数十年来，多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到好处。,近数十年来，多数阿拉伯国家都在以某种方式从中东丰富的石油和天然气储备中得到铀。,"In recent decades, most Arab countries have benefited in some way from the Middle East's rich oil and gas reserves.","In recent decades, most Arab countries have been deriving uranium in some way from the Middle East's rich oil and gas reserves.",0,,
近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,近年来虽然一直谣传穆巴拉克的事十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,"Although there have been rumors in recent years that Mubarak's health is very bad, it was not officially confirmed until November 2003, when it could no longer be concealed.","Although there have been rumors in recent years that Mubarak's story was bad, it was not officially confirmed until November 2003, when it could no longer be concealed.",1,very,
第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为24小时最大规模药物捐赠设立了一条记录。,第一项令人瞩目的成功发生在年初，吉尼斯世界纪录为24小时最大规模药物量设立了一条记录。,"The first notable success came at the beginning of the year, when Guinness World Records set a record for the largest drug donation in 24 hours.","The first notable success came at the beginning of the year, when Guinness World Records set a record for the largest volume of drugs in 24 hours.",0,,
然而如今，日本驾校却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,然而如今，日本人却正受到生源减少的困扰，这种现象并不能单从人口减少的角度得到解释。,"Today, however, Japanese driving schools are suffering from a decline in the number of students, a phenomenon that cannot be explained by population decline alone.","Today, however, the Japanese are suffering from a decline in the number of students, a phenomenon that cannot be explained by population decline alone.",0,,
此外，巴斯德研究所即将进行为期五个月的停产翻修，在此期间将无法生产更多疫苗。,此外，巴斯德研究所即将进行为期五个月的停产翻修，在此期间将无法生产更多车。,"In addition, the Institut Pasteur is about to undergo a five-month shutdown overhaul, during which it will not be possible to produce more vaccines.","In addition, the Institut Pasteur is about to undergo a five-month shutdown and renovation, during which no more cars will be produced.",1,possible,
明天，同一片森林可以被连根拔起，因为有公司要开采作为气候变化问题根源的化石燃料。,明天，同一片森林可以被连根拔起，因为有公司要开采作为核问题根源的化石燃料。,"Tomorrow, the same forest could be uprooted as companies extract the fossil fuels that are at the root of climate change's problems.","Tomorrow, the same forest could be uprooted because there are companies that want to extract the fossil fuels that are at the root of the nuclear problem.",1,want to,
尽管这种观点可能有点夸张，但对于相信经济和社会进步的人来说，它也不无可取之处。,尽管这种观点可能有点夸张，但对于相信党和社会进步的人来说，它也不无可取之处。,"While this view may be a bit exaggerated, it is not without merit for those who believe in economic and social progress.","Although this view may be a bit exaggerated, it is not without merit for those who believe in the progress of the party and society.",0,,
尽管在这些领域表现出众的日本企业不少，但大部分仍严重缺乏这方面的能力。,尽管在这些领域表现出众的日本人不少，但大部分仍严重缺乏这方面的能力。,"Although many Japanese companies excel in these areas, most of them still severely lack the capabilities to do so.","Although many Japanese people excel in these fields, most of them still seriously lack the ability to do so.",0,,
对欧洲其他的大国来说，2008年1月份到2009年1月份的年化需求情况有所不同。,对欧洲其他的州来说，2008年1月份到2009年1月份的年化需求情况有所不同。,"For other large European countries, annualized demand from January 2008 to January 2009 was different.","For other European states, annualized demand from January 2008 to January 2009 was different.",0,,
它由里根在1984年引入，此后便一直是一个政治皮球，民主党总统取消，共和党总统再找回。,它由里根在1984年引入，此后便一直是一个政治党，民主党总统取消，共和党总统再找回。,"It was introduced by Reagan in 1984 and has been a political ball ever since, with Democratic presidents canceling and Republican presidents reclaiming.","It was introduced by Reagan in 1984 and has been a political party ever since, with Democratic presidents canceled and Republican presidents reclaimed.",0,,
如果欧盟要制定一项针对新兴大国的成功政策，那么它必须用这些国家能理解的战略性语言进行交流。,如果欧盟要制定一项针对新兴大国的成功奖，那么它必须用这些国家能理解的战略性语言进行交流。,"If the EU is to develop a successful policy towards emerging powers, it must communicate in strategic language that these countries can understand.","If the EU is to develop a success prize for emerging powers, it must communicate in a strategic language that those countries understand.",0,,
如有必要，政府还能处理地方政府在中央当局的鼓励下在2008和2009年增加的过多债务。,如有必要，政府还能处理地方政府在中央当局的鼓励下在2008和2009年增加的过多税。,"If necessary, the Government was also able to deal with excessive debt increased by local governments in 2008 and 2009 with the encouragement of the central authorities.","If necessary, the Government was also able to deal with the excessive tax increases made by local governments in 2008 and 2009 with the encouragement of the central authorities.",0,,
在此过程中，这一概念获得了一些新的标签。,在此过程中，这一词获得了一些新的标签。,"Along the way, the concept gained some new labels.","In the process, the term gained some new labels.",0,,
在巴勒斯坦，一个由民主选举产生的总统给新的和平机会带来了希望。,在巴勒斯坦，一个由民主选举产生的党给新的和平机会带来了希望。,"In Palestine, a democratically elected President offers hope for a new chance for peace.","In Palestine, a democratically elected party offers hope for new opportunities for peace.",0,,
同样，另一个经常被提到的战略则是公私伙伴关系，但这可能也不会像标榜的那样有益。,同样，另一个经常被提到的规则是公私伙伴关系，但这可能也不会像标榜的那样有益。,"Similarly, another strategy that is often cited is public-private partnerships, but this may not be as beneficial as advertised.","Similarly, another oft-mentioned rule is public-private partnerships, but this may not be as beneficial as advertised.",0,,
另一个一直存在的额外论据则在当今贫穷国家尤为吃香，认为无条件基本收入有助于妇女解放。,另一个一直存在的额外论据则在当今贫穷国家尤为吃香，认为无条件基本法有助于妇女解放。,"Another persistent additional argument is particularly popular in poor countries today, arguing that an unconditional basic income contributes to women's emancipation.","Another persistent additional argument is particularly popular in poor countries today, arguing that an unconditional Basic Law contributes to women's emancipation.",0,,
典型的有职业意识的经济学家不会有偏离这一方向的激励，从而会强化这一过程。,典型的有限意识的经济学家不会有偏离这一方向的激励，从而会强化这一过程。,"The typical professional-minded economist has no incentive to deviate from this direction, thus reinforcing the process.","The typical economist with limited consciousness has no incentive to deviate from this direction, thus reinforcing the process.",0,,
但是，到目前为止，用公平和适当的方式分担全球安全责任的事情还没有发生过。,但是，到目前为止，用公平和适当的方式分担核安全责任的事情还没有发生过。,"So far, however, no equitable and appropriate sharing of responsibility for global security has happened.","So far, however, the sharing of nuclear security responsibilities in a fair and appropriate manner has not happened.",1,,manner
乌克兰人是位于分水岭的人民，那就是说，我们生活在一个大分水岭的其中一端。,乌克兰人是位于分水岭的人民，那就是说，我们生活在一个大陆的其中一端。,"Ukrainians are a people at a watershed, that is, we live at one end of a great divide.","Ukrainians are a people at a watershed, that is, we live on one end of a continent.",0,,
与世界两大名人名企合作，致力于地球的进步，这个机会并不是每天都有的。,与世界两大名人名企合作，致力于地球的爱，这个机会并不是每天都有的。,The opportunity to partner with two of the world's most famous companies to work on the progress of the planet is not every day.,The opportunity to partner with two of the world's most famous companies and commit to the love of the earth is not every day.,0,,
通过这一程序，增长合作战略的各个部分得以被识别、评估和组装。,通过这一点，增长合作战略的各个部分得以被识别、评估和组装。,"Through this process, the various components of the growth cooperation strategy are identified, evaluated and assembled.","Through this, the various parts of the growth cooperation strategy are identified, evaluated and assembled.",0,,
这些海滩让我们知道，团结就是力量，能够摧毁一切危险，不管它多么大。,这些书让我们知道，团结就是力量，能够摧毁一切危险，不管它多么大。,"These beaches show us that unity is strength and can destroy all dangers, no matter how great it may be.","These books show us that unity is strength and can destroy all dangers, no matter how great.",0,,
这些数字并不能识别最优秀的环境友好型解决方案，只能揭示哪些公司目前排放了最多的温室气体。,这些数字并不能识别最优秀的环境友好型车，只能揭示哪些公司目前排放了最多的温室气体。,"These numbers do not identify the best environmentally friendly solutions, but only which companies currently emit the most greenhouse gases.","These numbers don't identify the best environmentally friendly cars, they only reveal which companies currently emit the most greenhouse gases.",1,,reveal
该项目于2014年启动，并已经在埃塞俄比亚和塞内加尔等两个非洲国家得到成功实施。,该法于2014年启动，并已经在埃塞俄比亚和塞内加尔等两个非洲国家得到成功实施。,"The project was launched in 2014 and has already been successfully implemented in two African countries, including Ethiopia and Senegal.","The law was launched in 2014 and has been successfully implemented in two African countries, including Ethiopia and Senegal.",1,already,
该合同将以标准普尔及蔡斯席勒住房价格指数进行结算，该指数源于我和同事蔡斯近20年前开发研究得出的学术成果。,该文将以标准普尔及蔡斯席勒住房价格指数进行结算，该指数源于我和同事蔡斯近20年前开发研究得出的学术成果。,"The contract will be settled using the S&P and Chase Schiller Housing Price Index, which is based on academic research developed by my colleague Chase and I nearly 20 years ago.","The article will be settled by the S&P and Chase Schiller Housing Price Index, which is derived from the academic work developed by my colleague Chase and I nearly 20 years ago.",0,,
而这一切也逐渐成为现实，因为布鲁塞尔峰会已经为在欧盟17+基础上建立财政联盟的打开了缺口。,而这一切也逐渐成为现实，因为布鲁塞尔市已经为在欧盟17+基础上建立财政联盟的打开了缺口。,"And this is gradually becoming a reality, as the Brussels summit has opened a gap for a fiscal union based on the EU's 17+.","And this is gradually becoming a reality, as the city of Brussels has opened a gap for a fiscal union based on EU 17+.",0,,
美国房产价格同样也以加速度下降，在许多地区每年下降超过10%。,美国油价格同样也以加速度下降，在许多地区每年下降超过10%。,"U.S. home prices have also been falling at an accelerated rate, falling by more than 10 percent a year in many areas.","U.S. oil prices have also fallen at an accelerated rate, falling by more than 10 percent a year in many regions.",0,,
美国就是由经济规模和政治状况截然不同的50个州组成的联盟，也能够差强人意的运行。,美国就是由经济规模和政治状况截然不同的50党组成的联盟，也能够差强人意的运行。,"The United States, a coalition of 50 states of very different economic sizes and political conditions, can also operate poorly.","The United States is a coalition of 50 parties of very different economic sizes and political conditions, and it can also operate poorly.",0,,
稍稍挖掘一下就可以找到证据，围绕美国最严重的社会问题的处理方法一项令人瞩目的两党共识正在形成。,稍稍挖掘一下就可以找到证据，围绕美国最严重的核问题的处理方法一项令人瞩目的两党共识正在形成。,A little digging reveals evidence that a remarkable bipartisan consensus is emerging around America's most serious social problems.,A little digging reveals evidence that a remarkable bipartisan consensus is emerging around America's most serious approach to nuclear issues.,1,,approach
相反，这个法案是共和党的一切错误之处，甚至在一定程度上美国恶劣民主状况的集大成体。,相反，这个党是共和党的一切错误之处，甚至在一定程度上美国恶劣民主状况的集大成体。,"On the contrary, the bill is the sum of all the mistakes of the Republican Party and, to some extent, of America's poor democracy.","On the contrary, the party is the sum of all the mistakes of the Republican Party, and to some extent the bad state of democracy in the United States.",1,,state of
相反，他支持一小群认为艾滋病是由其他原因引起的持不同意见的科学家的观点。,相反，他支持一小群认为艾滋病是由其他原因引起的持不同意见的科学家的党。,"Instead, he supported the view of a small group of dissenting scientists who believed that AIDS was caused by other causes.","Instead, he supported a small group of dissenting scientists who believed that AIDS was caused by other causes.",0,,
由于药物遗传学药物定向于肿瘤的某种突变，因此它不一定对其他突变有效。,由于药物遗传学药物定向于酶的某种突变，因此它不一定对其他突变有效。,"Because a pharmacogenetic drug targets one mutation in a tumor, it is not necessarily effective against other mutations.","Because a pharmacogenetic drug targets a certain mutation of an enzyme, it is not necessarily effective against other mutations.",0,,
现在，轮到欧洲来面对现实，采取行动，维护欧元，乃至欧盟自身的稳定。,现在，轮到欧洲来面对现实，采取行动，维护欧元，乃至欧盟自身的路。,"It is now Europe's turn to face reality and take action to maintain the stability of the euro and, indeed, of the EU itself.","Now it is Europe's turn to face reality and take action to defend the euro, and indeed the EU's own path.",0,,
然而，数亿人仍处于贫困线上，而在缩小最贫困国家与其它国家差距方面则进步不大。,然而，数亿人仍处于榜上，而在缩小最贫困国家与其它国家差距方面则进步不大。,"However, hundreds of millions of people remain at the poverty line, and little progress has been made in closing the gap between the poorest countries and the rest of the world.","However, hundreds of millions of people remain on the list, and little progress has been made in closing the gap between the poorest countries and the rest of the world.",0,,
波兰可能会发现它和现欧盟的其它大小相近的国家在安全及其它方面有着共同的利益。,波兰人发现它和现欧盟的其它大小相近的国家在安全及其它方面有着共同的利益。,Poland may find that it shares security and other interests with other countries of similar size in the current EU.,The Poles found that they shared security and other interests with other countries of similar size in the current European Union.,0,,
毫无疑问，今天合作的空间更大，这对欧元是有利的。,毫无疑问，今天合作的量更大，这对欧元是有利的。,"There is no doubt that today there is more room for cooperation, which is beneficial for the euro.","There is no doubt that today the volume of cooperation is greater, which is beneficial for the euro.",0,,
格鲁吉亚不断地向亲西方靠拢，包括和北约不断加强的联系，一直是莫斯科的眼睛中的一粒沙子。,格鲁吉亚不断地向亲西方靠拢，包括和北约不断加强的联系，一直是莫斯科的海中的一粒沙子。,"Georgia's constant move toward the West, including its growing ties with NATO, has been a grain of sand in Moscow's eyes.","Georgia's constant move toward the West, including its growing ties with NATO, has always been a grain of sand in Moscow's sea.",1,,always
新一代药理学向实现这一目标迈出了充满希望的一步。,新一代人向实现这一目标迈出了充满希望的一步。,The new generation of pharmacology is a promising step towards achieving this goal.,A new generation has taken a promising step towards achieving this goal.,0,,
数百人在冲突中死亡，许多居民区整个被毁，约有40万人沦为难民。,数百人在战中死亡，许多居民区整个被毁，约有40万人沦为难民。,"Hundreds of people died in the clashes, many neighbourhoods were completely destroyed and some 400,000 people became refugees.","Hundreds of people died in the fighting, many neighbourhoods were completely destroyed and some 400,000 people became refugees.",0,,
巨大的空间不平等造就了大批没有未来的民众，他们普遍的希望只能是将时钟拨回到从前。,巨大的空间不平等造就了大批没有未来的民众，他们普遍的爱只能是将时钟拨回到从前。,"Huge spatial inequalities have created large numbers of people without a future, whose general hope is to turn the clock back to the past.","Huge spatial inequalities have created large numbers of people without a future, whose universal love can only be to turn the clock back to the past.",1,,only
尽管对穆阿迈尔?卡扎菲军队的空袭已持续了三个多月，某种僵局似乎出现。,尽管对穆阿迈尔?卡扎菲军队的空袭已持续了三个多月，某种病似乎出现。,"Although airstrikes on Muammar Gaddafi's army have been going on for more than three months, some kind of stalemate appears to be emerging.","Although airstrikes on Muammar Gaddafi's army have been going on for more than three months, something appears to be on the way.",0,,
实际上，富人和企业在互相竞争的同时，也在与其它利益集团展开争夺。,实际上，党和企业在互相竞争的同时，也在与其它利益集团展开争夺。,"In fact, the rich and corporations compete with each other as well as other interest groups.","In fact, while the party and enterprises compete with each other, they are also competing with other interest groups.",1,while,competing with
如此看来，这一阶段正是为大选铺路的时候了。,如此看来，这一刻正是为大选铺路的时候了。,"In this way, it is time to pave the way for general elections.",So it's time to pave the way for the election.,1,In this way,So
如今，很难想象有人还会持有1979年撒切尔在英国以及1981年里根在美国上台时的思想。,如今，很难想象有人还会持有1979年撒切尔在英国以及1981年里根在美国上台时的票。,"Today, it is hard to imagine that anyone would still hold the ideas of Thatcher in Britain in 1979 and Reagan in the United States in 1981.","Today, it's hard to imagine anyone holding tickets for Thatcher in Britain in 1979 and Reagan in the United States in 1981.",0,,
在这个问题上，美国，欧盟和俄罗斯都在努力和伊朗接触，但至今都无功而返。,在这个岛上，美国，欧盟和俄罗斯都在努力和伊朗接触，但至今都无功而返。,"On this issue, the United States, the European Union and Russia have all tried to engage with Iran, but so far to no avail.","On the island, the United States, the European Union and Russia have all tried to engage with Iran, but so far to no avail.",0,,
在过去的十年中，大多数的发达国家都出现了史无前例的房市繁荣高潮。,在过去的十年中，大多数的州都出现了史无前例的房市繁荣高潮。,"Over the past decade, most developed countries have seen unprecedented housing booms.","Over the past decade, most states have seen unprecedented housing booms.",0,,
