S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
This summer has witnessed several severe floods and powerful typhoons across the country.,"This summer has witnessed several severe floods and powerful typhoons across the country, causing great damage to many people and their properties.",今年夏天，全国经历了数次特大洪水和强台风袭击。,今年夏天，全国发生多起特大洪水和强台风，给许多人和财产造成了巨大损失。,0,,
They try to be optimistic about the prospect.,They try to be optimistic about the prospect of rolling out such an effective immunization plan.,他们试图对前景持乐观态度。,他们试图对推出这种有效的免疫计划的前景持乐观态度。,0,,
The world has felt even more doom-and-gloom this year .,"The world has felt even more doom-and-gloom this year, and what's missing more than anything is a lot of fun.",今年世界更加悲观。,今年世界感到更加阴郁，最缺少的是很多乐趣。,1,悲观,阴郁
"The village then began to establish basic infrastructure and develop modern agriculture, such as rubber plantations.","The village then began to establish basic infrastructure and develop modern agriculture, such as rubber plantations and cultivating cloud ear fungus.",该村随后开始建立基础设施，发展现代农业，如橡胶园。,该村随后开始建立基础设施，发展现代农业，如橡胶园和种植云耳。,0,,
The second album from sisters Chloe and Halle Bailey offers modern R&B.,The second album from sisters Chloe and Halle Bailey offers modern R&B at its most sleek and serene.,Chloe 和 Halle Bailey 姐妹的第二张专辑提供现代 R&B。,Chloe 和 Halle Bailey 姐妹的第二张专辑提供了最时尚和宁静的现代 R&B。,0,,
The park will also serve residents within five kilometers and communities within 23 kilometers.,"The park will also serve residents within five kilometers and communities within 23 kilometers, with a new commercial and leisure center.",该公园还将为5公里范围内的居民和23公里范围内的社区提供服务。,该公园还将为5公里范围内的居民和23公里范围内的社区提供服务，并设有一个新的商业和休闲中心。,0,,
The office prepared masks printed with international tourism logos for visitors.,"The office prepared masks printed with international tourism logos for visitors, and sterilized all the brochures.",办公室为来访者准备了印有国际旅游标志的口罩。,办公室为游客准备了印有国际旅游标志的口罩，并对所有宣传册进行了消毒。,0,,
The next-generation technologies will be digitally interconnected and will create a smart and innovative ecosystem.,The next-generation technologies will be digitally interconnected and will create a smart and innovative ecosystem for future-oriented technologies.,下一代技术将以数字方式互连，并将创建一个智能和创新的生态系统。,下一代技术将以数字方式互连，并将为面向未来的技术创造一个智能和创新的生态系统。,0,,
The moves came as the pandemic rages on.,The moves came as the pandemic rages on and some european countries begin to implement new restrictins.,这些举措是在大流行肆虐之际采取的。,这些举措是在大流行病肆虐之际出现的，一些欧洲国家开始实施新的限制措施。,1,采取,出现
The move was intended to maintain reasonably ample liquidity in the banking sector.,"The move was intended to maintain reasonably ample liquidity in the banking sector, the central bank said.",此举旨在保持银行业流动性合理充裕。,央行表示，此举旨在保持银行业流动性合理充裕。,0,,
"The menu currently offers several different hotpot bases, and assorted mushrooms, golden dried fruits and preserved Chinese food.","The menu currently offers several different hotpot bases, and assorted mushrooms, golden dried fruits and preserved Chinese food and drink.",菜单目前提供几种不同的火锅底料，以及什锦蘑菇、金黄色干果和中式果脯。,菜单目前提供几种不同的火锅底料，以及什锦蘑菇、金黄色干果和中式食品和饮料。,1,果脯,食品
"The hike is to increase staff numbers, ensure stronger health screenings, and upgrade IT systems and software.","The hike is to increase staff numbers, ensure stronger health screenings, and upgrade IT systems and software, according to the European Commission.",加息是为了增加员工人数，确保加强健康检查，并升级 IT 系统和软件。,据欧盟委员会称，此次加息是为了增加员工人数，确保加强健康检查，并升级 IT 系统和软件。,0,,
"The government has plans to make rules to protect cash and, as part of this.","The government has plans to make rules to protect cash and, as part of this, the Financial Conduct Authority ( FCA ) could oversee that.",政府计划制定规则来保护现金，并作为其中的一部分。,政府计划制定规则来保护现金，作为其中的一部分，金融行为监管局可以对此进行监督。,0,,
The government condemned the move accusing the leaders of corruption.,The government condemned the move accusing the leaders of corruption for creating a new administration.,政府谴责指责领导人腐败的举动。,政府谴责指责腐败领导人建立新政府的举动。,0,,
"The center, scheduled to start operation in 2021, will include a laboratory.","The center, scheduled to start operation in 2021, will include a laboratory where electric power technologies can be tested and validated.",该中心计划于 2021 年开始运营，将包括一个实验室。,该中心计划于 2021 年开始运营，将包括一个可以测试和验证电力技术的实验室。,0,,
"The biggest draws include deserts, and riding, danxia landforms and historical sites.","The biggest draws include deserts, and riding, danxia landforms and historical sites along the old Silk road.",最大的吸引力包括沙漠、骑行、丹霞地貌和历史遗迹。,最大的吸引力包括古丝绸之路沿线的沙漠、骑行、丹霞地貌和历史遗迹。,0,,
The best thing about this horror film is you don't have to be a comic book geek.,The best thing about this horror film is you don't have to be a comic book geek to watch it.,这部恐怖片最好的一点是你不必成为漫画书迷。,这部恐怖片最好的一点是你不必成为漫画极客也能观看它。,1,书迷,极客
The award was established three years ago and aims to honor excellent Chinese writers.,The award was established three years ago and aims to honor excellent Chinese writers under 45 years old.,该奖项设立于三年前，旨在表彰优秀的中国作家。,该奖项设立于三年前，旨在表彰45岁以下优秀的中国作家。,0,,
The adjustment could help improve the transparency and effectiveness of the company's existing pricing model.,"The adjustment could help improve the transparency and effectiveness of the company's existing pricing model, the CFETS said.",该调整有助于提高公司现有定价模式的透明度和有效性。,中国外汇交易中心表示，此次调整有助于提高公司现有定价模式的透明度和有效性。,0,,
The Word Health Organization warns wealthier nations.,The Word Health Organization warns wealthier nations against giving up stocks of vaccines.,世界卫生组织警告富裕国家。,世界卫生组织警告富裕国家不要放弃疫苗储备。,0,,
"The Pied Piper then, more than a fairy tale, becomes the emblem.","The Pied Piper then, more than a fairy tale, becomes the emblem of a profound historical mystery.",吹笛者不再是童话，而是象征。,花衣魔笛手不仅是一个童话故事，还成为一个深刻的历史谜团的象征。,1,吹笛者,花衣魔笛手
"The Laucala Private Island resort has partnered with Fiji Airways, the country's national airline.","The Laucala Private Island resort has partnered with Fiji Airways, the country's national airline, on a special project.",Laucala Private Island 度假村与该国的国家航空公司斐济航空公司合作。,Laucala Private Island 度假村与该国的国家航空公司斐济航空公司合作开展了一个特殊项目。,0,,
"The EU started to co-ordinate the purchasing of personal protective equipment ( PPE ), and kits and ventilators.","The EU started to co-ordinate the purchasing of personal protective equipment ( PPE ), and kits and ventilators in February.",欧盟开始协调个人防护装备、套件和呼吸机的采购。,欧盟于 2 月开始协调个人防护设备、套件和呼吸机的采购。,0,,
"The COVID-19 pandemic has been the main campaign issue, with Trump condemning his administration's actions.","The COVID-19 pandemic has been the main campaign issue, with Trump condemning his administration's actions and Biden opposing them.",COVID-19 大流行一直是主要的竞选议题，特朗普谴责了他的政府的行动。,COVID-19 大流行一直是主要的竞选议题，特朗普谴责其政府的行动，而拜登反对这些行动。,0,,
"That means sticking with the social distancing and the masks, and testing them who may have the virus.","That means sticking with the social distancing and the masks, and testing them who may have the virus and asking them to isolate.",这意味着坚持社交距离和口罩，并对可能感染病毒的人进行检测。,这意味着坚持社交距离和口罩，对可能感染病毒的人进行检测并要求他们隔离。,0,,
Hundreds of thousands of these products could have been sold via the marketplaces.,"Hundreds of thousands of these products could have been sold via the marketplaces, it said.",成千上万的这些产品本可以通过市场销售。,它说，数十万种这些产品本可以通过市场销售。,0,,
Sun says cat owners should create some quiet corner or cat climber to give their cats a choice when they want to be alone.,Sun says cat owners should create some quiet corner or cat climber to give their cats a choice when they want to be alone and how not to disturb them.,孙说，猫主人应该创造一些安静的角落或猫爬架，让他们的猫在想独处时有选择。,Sun 说，猫主人应该创造一些安静的角落或猫爬架，让他们的猫可以选择何时想独处以及如何不打扰它们。,1,孙,Sun
Scientists are locked in an ongoing battle to combat invasive alien species that threaten China's ecosystem.,"Scientists are locked in an ongoing battle to combat invasive alien species that threaten China's ecosystem, Li Yingxue reports.",科学家们正在与威胁中国生态系统的外来入侵物种作斗争。,李映雪报道说，科学家们正在与威胁中国生态系统的外来入侵物种作斗争。,0,,
Saudi Arabia has rejected criticism after it was confirmed it would hold its first Formula 1 race.,Saudi Arabia has rejected criticism after it was confirmed it would hold its first Formula 1 race in 2021.,沙特阿拉伯在确认将举行第一场一级方程式比赛后拒绝批评。,沙特阿拉伯在确认将于 2021 年举行首场一级方程式比赛后拒绝批评。,0,,
Rory McIlroy and his caddie Harry Diamond used to have a bet with each other.,Rory McIlroy and his caddie Harry Diamond used to have a bet with each other during the rounds.,罗里·麦克罗伊和他的球童哈里·戴蒙德曾经互相打赌。,罗里·麦克罗伊和他的球童哈里·戴蒙德过去常常在比赛中互相打赌。,0,,
"Polypropylene may generate a static charge that captures particles, the CDC said, while silk might produce moist droplets.","Polypropylene may generate a static charge that captures particles, the CDC said, while silk might produce moist droplets and be more comfortable.",疾病预防控制中心说，聚丙烯可能会产生静电来捕获颗粒，而丝绸可能会产生潮湿的液滴。,疾病预防控制中心说，聚丙烯可能会产生静电荷来捕获颗粒，而丝绸可能会产生湿滴并且更舒适。,0,,
Nintendo has dreamed up a new way for Mario Kart fans to play.,Nintendo has dreamed up a new way for Mario Kart fans to play each other.,任天堂为马里奥卡丁车迷想出了一种新的游戏方式。,任天堂为马里奥卡丁车迷们想出了一种新的游戏方式。,0,,
"Netflix has spent the last few years pushing a boulder uphill, making gradual progress.","Netflix has spent the last few years pushing a boulder uphill, making gradual progress in garnering worldwide recognition for its movies.",Netflix 在过去的几年里一直在推着一块巨石上山，逐步取得进展。,过去几年，Netflix 一直在推巨石上坡，在其电影获得全球认可方面取得了逐步进展。,0,,
Nearly a thousand women were among the victims.,Nearly a thousand women were among the victims for which the Islamic State front has claimed responsibility.,受害者中有近千名妇女。,伊斯兰国阵线声称对受害者负责，其中有将近 1000 名妇女。,0,,
Mr Turco said he had since received training.,Mr Turco said he had since received training and has had his first two qualifications updated.,Turco 先生说他已经接受了培训。,Turco 先生说他已经接受了培训并且更新了他的前两个资格。,0,,
Health care providers see testing as the single most important tool.,Health care providers see testing as the single most important tool they have in controlling the virus.,医疗保健提供者将测试视为最重要的工具。,医疗保健提供者将测试视为他们控制病毒的最重要的工具。,0,,
"Keyhole surgery can allow complicated procedures to be carried out with just a few access cuts, helping to improve patient recovery times.","Keyhole surgery can allow complicated procedures to be carried out with just a few access cuts, helping to improve patient recovery times and potential risk of infection.",锁孔手术只需切入几下即可完成复杂的手术，有助于缩短患者的康复时间。,锁孔手术只需切开几个通道就可以执行复杂的手术，有助于缩短患者的康复时间并降低潜在的感染风险。,1,,几个通道
It’s one of the key ingredients in Chinese málà cooking.,"It’s one of the key ingredients in Chinese málà cooking, and its effects are said to be both physiological and mental.",它是中国麻辣烹饪的主要原料之一。,它是中国麻辣烹饪中的关键成分之一，据说它对生理和精神都有影响。,0,,
It also promotes cultural and economic exchange and enhances public understanding.,It also promotes cultural and economic exchange and enhances public understanding between China and the world.,它还促进了文化和经济交流，增进了公众的了解。,它还促进了文化和经济交流，增进了中国与世界之间的公众了解。,0,,
"I've played great this week and it was really hard to hold the emotions all the way to the end, but I was really happy the way it played out.","I've played great this week and it was really hard to hold the emotions all the way to the end, but I was really happy the way it played out, and the way I played too.",这周我打得很好，很难一直保持情绪到最后，但我真的很高兴比赛的结果。,这周我打得很好，真的很难一直保持情绪到最后，但我真的很高兴它的表现，我也很高兴。,1,比赛的结果,表现
I have already had a few calls with the tour's medical team and got all the support.,I have already had a few calls with the tour's medical team and got all the support and advice they have given me.,我已经和巡回赛的医疗团队打了几个电话，得到了所有的支持。,我已经和巡回赛的医疗团队打了几个电话，得到了他们给我的所有支持和建议。,0,,
"Meanwhile, different households will be banned from mixing.","Meanwhile, different households will be banned from mixing, although support bubbles and childcare programs will remain.",同时，将禁止不同家庭混居。,与此同时，不同的家庭将被禁止混在一起，尽管支持泡沫和儿童保育计划将继续存在。,0,,
Hotels should be flexible to meet the demand of consumers and seek every solution.,"Hotels should be flexible to meet the demand of consumers and seek every solution, he said.",酒店应该灵活地满足消费者的需求并寻求各种解决方案。,他说，酒店应该灵活地满足消费者的需求并寻求各种解决方案。,0,,
Her employer has done a risk assessment to keep Merlande as safe as possible.,Her employer has done a risk assessment to keep Merlande as safe as possible in the workplace.,她的雇主已经进行了风险评估，以尽可能保证 Merlande 的安全。,她的雇主进行了风险评估，以确保 Merlande 在工作场所尽可能安全。,0,,
He was expected to miss two months but returned two weeks early.,He was expected to miss two months but returned two weeks early and has started in the last three Scarlets matches.,预计他将缺席两个月，但提前两周返回。,预计他将缺席两个月，但提前两周返回，并在最近三场猩红比赛中首发。,0,,
Gyms and non-essential facilities in all areas are expected to be allowed to reopen.,Gyms and non-essential facilities in all areas are expected to be allowed to reopen when England's war ends.,预计所有地区的健身房和非必要设施都将被允许重新开放。,英格兰战争结束后，预计所有地区的健身房和非必要设施都将被允许重新开放。,0,,
Dosai is a thin South Indian pancake made from a fermented batter of white rice.,Dosai is a thin South Indian pancake made from a fermented batter of white rice and red gram.,Dosai 是一种薄薄的南印度煎饼，由发酵的白米面糊制成。,Dosai 是一种薄薄的南印度煎饼，由发酵的白米和红豆面糊制成。,0,,
"Consumers have been more cautious than expected, they say.","Consumers have been more cautious than expected, they say, while increasing business investment will dampen growth.",他们说，消费者比预期更加谨慎。,他们表示，消费者比预期更加谨慎，而增加商业投资将抑制增长。,0,,
China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Global.,China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,阅文集团发布《2020中国网络文学出海白皮书》。,阅文集团在首届上海国际网络文学周期间发布了《2020中国网络文学走出去白皮书》。,1,出海,走出去
"Children, grown up, still go missing every day.","Children, grown up on the local news, still go missing every day.",孩子们长大了，仍然每天都在失踪。,在当地新闻中长大的孩子们仍然每天都在失踪。,0,,
Biden has multiple paths to reach the magic number of 270 and to win the White House.,"Biden has multiple paths to reach the magic number of 270 and to win the White House, while Trump's paths are limited.",拜登有多种途径可以达到 270 的神奇数字并赢得白宫。,拜登有多种途径可以达到 270 的神奇数字并入主白宫，而特朗普的途径有限。,1,赢得,入主
A new cross-border e-commerce marketing model has taken off in Putian.,"A new cross-border e-commerce marketing model, which includes internet, has taken off in Putian.",一种全新的跨境电商营销模式在莆田腾飞。,以互联网为代表的新型跨境电商营销模式在莆田兴起。,0,,
A long and thin silicone prosthesis would be implanted in her nose.,A long and thin silicone prosthesis would be implanted in her nose and a silicone prosthesis embedded in her mouth.,一个又长又薄的硅胶假体将植入她的鼻子里。,一个细长的硅胶假体将植入她的鼻子，一个硅胶假体嵌入她的嘴里。,0,,
"A culture featuring hanfu culture festival was held in Chengdu, aiming to display the art of traditional Chinese costume.","A culture featuring hanfu culture festival was held in Chengdu, aiming to display the art of traditional Chinese costume culture.",以汉服文化为特色的文化节在成都举办，旨在展示中国传统服饰艺术。,以汉服文化为特色的文化节在成都举办，旨在展示中国传统服饰文化艺术。,0,,
"With its eerie empty streets, dark history, colonial architecture and stunning seaside scenery, remote Cossack is an offbeat.","With its eerie empty streets, dark history, colonial architecture and stunning seaside scenery, remote Cossack is an offbeat but rewarding tourist attraction.",偏远的哥萨克拥有令人毛骨悚然的空荡荡的街道、黑暗的历史、殖民时期的建筑和迷人的海滨风光，是一个另类的地方。,凭借其令人毛骨悚然的空荡荡的街道、黑暗的历史、殖民时期的建筑和令人惊叹的海滨风光，偏远的哥萨克是一个另类但有益的旅游胜地。,0,,
"To monitor and control invasive alien species needs multidisciplinary collaborations including research, development, and pharmacology.","To monitor and control invasive alien species needs multidisciplinary collaborations including research, development, and pharmacology and computer science.",监测和控制外来入侵物种需要包括研究、开发和药理学在内的多学科合作。,监测和控制外来入侵物种需要多学科合作，包括研究、开发、药理学和计算机科学。,0,,
This could be linked to their physical health or drugs prescribed to mental disorders.,"This could be linked to their physical health or drugs prescribed to mental disorders, the researchers speculated.",这可能与他们的身体健康或治疗精神障碍的药物有关。,研究人员推测，这可能与他们的身体健康或治疗精神障碍的药物有关。,0,,
They had relished the opportunity to prove themselves for an international team.,They had relished the opportunity to prove themselves for an international team and be able to play.,他们很享受为一支国际球队证明自己的机会。,他们很享受为一支国际球队证明自己并能够上场比赛的机会。,0,,
The money will fund space and cyber security projects such as an artificial intelligence project.,"The money will fund space and cyber security projects such as an artificial intelligence project, and could create 40000 new jobs.",这笔钱将用于资助太空和网络安全项目，例如人工智能项目。,这笔资金将用于资助人工智能项目等太空和网络安全项目，并可能创造 40000 个新工作岗位。,0,,
"The kindergartens and elementary schools will remain open, while high schools will close.","The kindergartens and elementary schools will remain open, while high schools will close and offer distance learning.",幼儿园和小学将继续开放，而高中将关闭。,幼儿园和小学将继续开放，而高中将关闭并提供远程学习。,0,,
"The home appliances and the book, audio and video industries grabbed the second and third positions.","The home appliances and the book, audio and video industries grabbed the second and third positions on the chart.",家电行业和图书音像行业分列二、三位。,家电行业和图书音像行业分列二、三位。,0,,
The figures excluded lending to other lenders and financial companies.,The figures excluded lending to other lenders and financial companies and included repayments.,这些数字不包括向其他贷方和金融公司提供的贷款。,这些数字不包括对其他贷方和金融公司的贷款，包括还款。,0,,
The Russian authorities are managing to minimize the volatility of the foreign exchange rate and to maintain the stability.,"The Russian authorities are managing to minimize the volatility of the foreign exchange rate and to maintain the stability, he said.",俄罗斯当局正在设法尽量减少外汇汇率的波动并保持稳定。,他说，俄罗斯当局正在设法尽量减少外汇汇率的波动并保持稳定。,0,,
Stoemp is both pub fare and a popular way to repurpose leftovers.,Stoemp is both pub fare and a popular way to repurpose leftovers at parties.,Stoemp 既是酒吧美食，也是重新利用剩菜的流行方式。,Stoemp 既是酒吧美食，也是一种在派对上重新利用剩菜的流行方式。,0,,
President Donald Trump participated in the town halls.,President Donald Trump participated in the town halls Thursday night.,唐纳德特朗普总统参加了市政厅。,唐纳德特朗普总统周四晚上参加了市政厅。,0,,
Parents and carers were not allowed to use physical force to discipline their children.,Parents and carers were not allowed to use physical force to discipline their children if it was considered a chastisement.,不允许父母和照顾者使用体力来管教他们的孩子。,如果被认为是一种惩罚，父母和照顾者不得使用体力来管教他们的孩子。,0,,
Many state public health authorities have ongoing reservations about the rapid tests.,Many state public health authorities and nursing associations have ongoing reservations about the rapid tests.,许多州公共卫生当局对快速检测一直持保留态度。,许多州公共卫生当局和护理协会对快速检测一直持保留态度。,0,,
"In its design and selection, the hotel emphasizes not only fun.","In its design and selection, the hotel emphasizes not only fun, but also nature education.",酒店在设计和选型上，强调的不仅仅是乐趣。,酒店在设计和选型上，不仅注重趣味性，更注重自然教育。,0,,
"He creates a fantasy world in which he utilizes vivid images to express urban dwellers' happiness, confusions.","He creates a fantasy world in which he utilizes vivid images to express urban dwellers' happiness, confusions, illusions and psychological battles.",他创造了一个幻想世界，用生动的形象表达了都市人的快乐、困惑。,他创造了一个奇幻的世界，用生动的形象表达了都市人的幸福、困惑、幻想和心理斗争。,0,,
Hamilton and Wolff had put off contract talks because they wanted to secure the drivers' and world championships.,Hamilton and Wolff had put off contract talks because they wanted to secure the drivers' and world championships respectively.,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想获得车手和世界冠军。,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想分别获得车手和世界冠军。,0,,
English striker Anton Ferdinand has left Queens Park Rangers.,English striker Anton Ferdinand has left Queens Park Rangers by mutual consent.,英国前锋安东·费迪南德离开了女王公园巡游者队。,英国前锋安东·费迪南德经双方同意离开了女王公园巡游者队。,0,,
Eating spicy food and sweating can mitigate the adverse physiological effects.,Eating spicy food and sweating can mitigate the adverse physiological effects of exercise.,吃辛辣食物和出汗可以减轻不利的生理影响。,吃辛辣食物和出汗可以减轻运动带来的不利生理影响。,0,,
"All the varieties can be drunk, and we encourage you to taste the broth.","All the varieties can be drunk, and we encourage you to taste the broth before adding the ingredients.",所有品种都可以喝，我们鼓励您品尝肉汤。,所有品种都可以饮用，我们鼓励您在添加配料之前先品尝肉汤。,0,,
A spokesman for the app offered privacy features.,A spokesman for the app offered privacy features to help users avoid such problems.,该应用程序的发言人提供了隐私功能。,该应用程序的一位发言人提供了隐私功能，以帮助用户避免此类问题。,0,,
The celebrities did use their megaphones to promote masks.,The celebrities did use their megaphones to promote masks and social media.,名人确实用他们的扩音器来宣传口罩。,名人确实使用他们的扩音器来宣传面具和社交媒体。,1,口罩,面具
"Many companies are conducting road shows, holding national and regional conferences, and organizing events.","Many companies are conducting road shows, holding national and regional conferences, and organizing events and incentive trips.",许多公司都在进行路演、举办国家和地区会议以及组织活动。,许多公司都在进行路演、举办国家和地区会议，并组织活动和奖励旅游。,0,,
Also this year the BBC announced an organisation-wide voluntary redundancy scheme.,Also this year the BBC announced an organisation-wide voluntary redundancy scheme to help it meet its stringent savings target.,同样在今年，BBC 宣布了一项全组织范围内的自愿裁员计划。,今年，BBC 还宣布了一项全组织范围内的自愿裁员计划，以帮助其实现严格的储蓄目标。,0,,
Crowd numbers will be reduced and all those present will be able to provide their name.,"Crowd numbers will be reduced and all those present will be able to provide their name, surname and mobile phone information.",人群数量将减少，所有在场的人都可以提供他们的名字。,人群数量将减少，所有在场的人都可以提供他们的名字、姓氏和手机信息。,0,,
"Coffeehouses helped spread modern democracy, and the Enlightenment.","Coffeehouses helped spread modern democracy, and the Enlightenment and the periodical literature.",咖啡馆帮助传播了现代民主和启蒙运动。,咖啡馆帮助传播了现代民主、启蒙运动和期刊文学。,0,,
The number of visitors who have checked into bars and restaurants in the area of the lake has also grown significantly since mid-March.,The number of visitors who have checked into bars and restaurants in the area of the lake has also grown significantly since mid-March as compared with the early days of the COVID-19 program.,自3月中旬以来，在湖区入住酒吧和餐馆的游客人数也大幅增加。,与 COVID-19 计划的早期相比，自 3 月中旬以来，在湖区登记入住酒吧和餐馆的游客人数也显着增加。,0,,
"Every time the virus passes between animals it changes, and if it changes too much from the one that is circulating within animals at the moment, any vaccine or treatment that will be produced soon might not work as well as it should do.","Every time the virus passes between animals it changes, and if it changes too much from the one that is circulating within animals at the moment, that might mean that any vaccine or treatment that will be produced soon might not work as well as it should do.",每次病毒在动物之间传播时，它都会发生变化，如果它与目前在动物体内传播的病毒变化太大，任何即将生产的疫苗或治疗方法都可能无法发挥应有的作用。,每次病毒在动物之间传播时，它都会发生变化，如果它与目前在动物体内传播的病毒变化太大，这可能意味着即将生产的任何疫苗或治疗方法都可能无法发挥应有的作用。,0,,
So if you detect it early this is a really treatable disease and it's why I wanted to take you along my journey.,So if you detect it early this is a really treatable disease and it's why I wanted to take you along my journey so we can all learn together how to help and protect the men in our lives.,所以如果你及早发现它，这是一种真正可以治疗的疾病，这就是为什么我想带你走我的旅程。,因此，如果你及早发现它，这是一种真正可以治疗的疾病，这就是为什么我想带你走我的旅程，这样我们就可以一起学习如何帮助和保护我们生活中的男人。,0,,
"In this final scene we are given a snapshot of the mindset of Chinese in their 20s who are in love with nightlife, but are intent on preserving their physical health, and looks, even as they light the candle.","In this final scene we are given a snapshot of the mindset of Chinese in their 20s who are in love with nightlife, but are intent on preserving their physical health, and looks, even as they light the candle at both ends.",在最后一个场景中，我们看到了20多岁的中国人的心态，他们热爱夜生活，但一心想保持自己的身体健康和外表，即使他们点燃蜡烛。,在最后一个场景中，我们看到了20多岁的中国人的心态，他们热爱夜生活，但一心想保持身体健康和外表，即使他们在两端点燃蜡烛。,0,,
Oliver Seadon made the move into teaching through the charity Now Teach after doing it with friends and family members while working in the profession.,"Oliver Seadon made the move into teaching through the charity Now Teach after doing it with friends and family members while working in the profession, and after losing his father in March.",奥利弗·西登在从事该行业时与朋友和家人一起从事教学工作后，通过慈善机构Now Teach进入了教学领域。,奥利弗·西登在从事该行业时与朋友和家人一起从事教学工作，并在三月份失去父亲后，通过慈善机构Now Teach进入教学领域。,0,,
"While the number of deaths recorded is higher than previous days, there is often an increase at the beginning of the week.","While the number of deaths recorded is higher than previous days, there is often an increase at the beginning of the week due to delays in weekend reporting.",虽然记录的死亡人数高于前几天，但本周初通常会增加。,虽然记录的死亡人数高于前几天，但由于周末报告的延迟，本周初通常会增加。,0,,
"While some people at her age have been left behind by modern technologies, Chen has beaten the odds to enter the world of contemporary art.","While some people at her age have been left behind by modern technologies, Chen has beaten the odds to enter the world of contemporary art and become a docent at UCCA that students often request by name.",虽然有些和她这个年纪的人被现代技术甩在了后面，但陈奕迅却克服了困难，进入了当代艺术的世界。,虽然有些与她同龄的人被现代技术甩在了后面，但陈奕迅却克服了困难，进入了当代艺术界，成为UCCA的讲解员，学生们经常点名道姓。,0,,
"When she was working as a model at a refrigeration plant after high school in Beijing in 1987, she would one day become obsessed with dancing.","When she was working as a model at a refrigeration plant after high school in Beijing in 1987, chen had imagined that she would one day become obsessed with dancing.",1987年，当她在北京高中毕业后在一家制冷厂做模特时，有一天她会迷上舞蹈。,1987年高中毕业后，她在北京一家制冷厂做模特时，陈曾想象过自己有一天会迷上舞蹈。,0,,
"We have staff who have moved out to live elsewhere in order to protect relatives at home, and who have cancelled holidays, who aren't seeing their loved ones because they're used to working here.","We have staff who have moved out to live elsewhere in order to protect relatives at home, and who have cancelled holidays, who aren't seeing their loved ones because they're used to working here and they see the urgency.",我们的工作人员为了保护家里的亲人而搬到别处居住，他们取消了假期，因为他们习惯于在这里工作，所以看不到亲人。,我们的工作人员为了保护家里的亲人而搬到别处居住，他们取消了假期，他们因为习惯在这里工作而看不到亲人，他们看到了紧迫性。,0,,
"Success will depend on reassuring them that they can afford these new technologies, that they will deliver their own needs, and critically that they can recharge.","Success will depend on reassuring them that they can afford these new technologies, that they will deliver their own needs, and critically that they can recharge as easily as they want.",成功将取决于向他们保证他们能够负担得起这些新技术，他们将满足自己的需求，并且至关重要的是他们可以充电。,成功将取决于向他们保证他们能够负担得起这些新技术，他们将满足自己的需求，并且至关重要的是他们可以随心所欲地充电。,0,,
"Perez can be anonymous some weekends, but then he can produce these fine paintings that come out of nowhere, to be best of the rest or to snatch a podium, which he has done so many times.","Perez can be anonymous some weekends, but then he can produce these fine paintings that come out of nowhere, to be best of the rest or to snatch a podium, which he has done so many times in the machinery.",佩雷斯可以在一些周末匿名，但随后他可以创作出这些不知从何而来的精美画作，成为最好的其他人，或者抢夺领奖台，他已经做过很多次了。,佩雷斯可以在一些周末默默无闻，但随后他可以创作出这些不知从何而来的精美画作，成为其他人中最好的，或者抢夺领奖台，他在机器中做过很多次。,1,匿名,默默无闻
New Zealand's election will hardly change the main course of the country's history with China despite some challenging moments during the year.,"New Zealand's election will hardly change the main course of the country's history with China despite some challenging moments during the year, analysts said ahead of the election on Saturday.",新西兰的选举几乎不会改变该国与中国历史的主要进程，尽管今年有一些充满挑战的时刻。,分析师在周六大选前表示，尽管今年有一些具有挑战性的时刻，但新西兰的选举几乎不会改变该国与中国历史的主要进程。,0,,
"Models of our scientists suggest that unless we leave now, we could see deaths over the winter.","Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are either as bad or more compared with the first wave.",我们科学家的模型表明，除非我们现在离开，否则我们可能会在冬天看到死亡。,我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡与第一波相比一样糟糕或更多。,0,,
"Mink, like their close relatives, ferrets, are known to be susceptible to coronavirus, and like humans, they can show a variety of symptoms, from no signs of infection at all to severe problems.","Mink, like their close relatives, ferrets, are known to be susceptible to coronavirus, and like humans, they can show a variety of symptoms, from no signs of infection at all to severe problems, such as blindness.",众所周知，水貂和它们的近亲雪貂一样，对冠状病毒敏感，和人类一样，它们可以表现出各种症状，从完全没有感染迹象到严重的问题。,众所周知，水貂和它们的近亲雪貂一样，对冠状病毒敏感，和人类一样，它们可以表现出各种症状，从完全没有感染迹象到失明等严重问题。,0,,
